Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	16.980153341	18.740291187	2074.100	5814.800
2	Spectrogram 1	1	31.320099913	32.510781397	2000.000	6866.426
3	Spectrogram 1	1	62.277838542	63.986207628	3000.000	6185.200
4	Spectrogram 1	1	104.251638085	104.702639685	4245.487	4548.736
5	Spectrogram 1	1	1207.075697337	1207.894181723	1586.777	5553.719
6	Spectrogram 1	1	1221.865246590	1222.600212161	3153.719	3966.942
7	Spectrogram 1	1	1223.819586860	1224.337403512	2677.686	3768.595
8	Spectrogram 1	1	1236.815114467	1237.383042409	3332.231	4542.149
9	Spectrogram 1	1	1261.359661308	1262.161441931	3094.215	4938.843
10	Spectrogram 1	1	1268.926465943	1270.396397086	2479.339	6009.917
11	Spectrogram 1	1	1303.984398710	1305.086847068	2042.975	5137.190
12	Spectrogram 1	1	1314.858548418	1315.560106463	3074.380	4641.322
13	Spectrogram 1	1	1348.707091244	1350.093503573	2757.025	5533.884
14	Spectrogram 1	1	1357.650323450	1358.852994386	2995.041	5851.240
15	Spectrogram 1	1	1594.453227380	1595.472156923	2003.306	4621.488
16	Spectrogram 1	1	1631.545385444	1632.994910729	925.900	4814.800
17	Spectrogram 1	1	1772.045935292	1773.288385537	2000.000	5925.900
18	Spectrogram 1	1	1843.416470768	1844.502215363	535.537	5814.800
19	Spectrogram 1	1	1915.974351452	1916.909762180	2142.149	5414.876
20	Spectrogram 1	1	2162.271711767	2162.989973576	1844.628	3431.405
21	Spectrogram 1	1	2171.993301828	2172.744971163	852.893	4502.479
22	Spectrogram 1	1	2195.218251392	2196.187069646	1209.917	4165.289
23	Spectrogram 1	1	2199.138527351	2200.588052637	1481.500	4925.900
24	Spectrogram 1	1	2220.570801143	2221.657945107	2037.000	5295.868
25	Spectrogram 1	1	2384.367214234	2385.557895718	1888.900	4481.500
26	Spectrogram 1	1	2398.516672513	2399.268341848	1983.471	4522.314
27	Spectrogram 1	1	2480.605380723	2481.951368488	4370.400	5148.100
28	Spectrogram 1	1	2490.765024012	2492.067917525	2102.479	5375.207
29	Spectrogram 1	1	2498.131383491	2498.699311433	2776.860	5375.207
30	Spectrogram 1	1	2534.819566026	2535.337382679	3788.430	4185.124
31	Spectrogram 1	1	2543.545649313	2544.130281018	3768.595	4224.793
32	Spectrogram 1	1	2587.818518811	2588.802125254	793.388	3222.200
33	Spectrogram 1	1	2636.532936541	2637.982461826	1814.800	4222.200
34	Spectrogram 1	1	2661.019577939	2662.572640744	2074.100	4740.700
35	Spectrogram 1	1	2691.977301192	2693.478595238	1925.900	4740.700
36	Spectrogram 1	1	2704.877498794	2705.562353076	2300.826	4780.165
37	Spectrogram 1	1	2707.683730976	2708.401992785	5434.711	5672.727
38	Spectrogram 1	1	2717.033390201	2717.758152843	1185.200	3592.600
39	Spectrogram 1	1	2720.462109665	2720.879703740	2280.992	3332.231
40	Spectrogram 1	1	3066.006848182	3066.886917105	1376.500	3776.500
41	Spectrogram 1	1	3070.248954482	3072.892093286	2152.900	4870.600
42	Spectrogram 1	1	3085.606431677	3086.458323589	2261.157	3550.413
43	Spectrogram 1	1	3087.944958496	3088.663220304	2102.479	4780.165
44	Spectrogram 1	1	3117.701079389	3118.603082591	2142.149	3669.421
45	Spectrogram 1	1	3119.287936874	3119.905976104	3847.934	4502.479
46	Spectrogram 1	1	3129.837784043	3131.235540568	1800.000	4694.100
47	Spectrogram 1	1	3132.534020926	3133.569654232	1943.802	4046.281
48	Spectrogram 1	1	3167.577247841	3168.716160565	3070.600	5117.600
49	Spectrogram 1	1	3194.040729515	3194.658768745	634.711	3074.380
50	Spectrogram 1	1	3450.554073775	3450.938260324	3332.231	3847.934
51	Spectrogram 1	1	3456.083019325	3456.968318764	2201.653	5038.017
52	Spectrogram 1	1	3503.505031047	3504.488637490	1023.500	4165.289
53	Spectrogram 1	1	3512.655398826	3513.674328369	1071.074	3947.107
54	Spectrogram 1	1	3540.933891689	3542.124573173	1023.500	4623.500
55	Spectrogram 1	1	3761.775695086	3762.744513340	2697.521	4145.455
56	Spectrogram 1	1	3780.350279533	3781.519542943	1725.620	3947.107
57	Spectrogram 1	1	3782.505064959	3783.423771924	2360.331	3252.893
58	Spectrogram 1	1	3789.577475710	3790.613109015	2023.140	7497.521
59	Spectrogram 1	1	3822.504423824	3824.109255390	1976.500	6070.600
60	Spectrogram 1	1	3842.487184067	3843.884940592	1588.200	7764.700
61	Spectrogram 1	1	3906.525194028	3907.560569232	1905.900	5188.200
