Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	27.879174151	28.650382288	3393.000	4466.500
2	Spectrogram 1	1	36.632386506	37.712077897	3297.100	4619.800
3	Spectrogram 1	1	36.748067726	37.095111388	1974.400	2319.500
4	Spectrogram 1	1	68.666798614	70.903302212	625.000	9979.167
5	Spectrogram 1	1	69.862171227	70.479137736	10543.100	11003.200
6	Spectrogram 1	1	87.561624198	90.183731864	2031.900	4524.000
7	Spectrogram 1	1	109.078634894	110.351128320	2127.800	7648.600
8	Spectrogram 1	1	110.505369947	111.739302967	1936.100	3527.200
9	Spectrogram 1	1	629.609906044	630.651037029	4361.000	5655.000
10	Spectrogram 1	1	920.589332634	921.707584433	5214.100	5578.300
11	Spectrogram 1	1	925.332262677	926.296272848	4543.100	4792.300
12	Spectrogram 1	1	1210.691343398	1211.346870314	5137.400	5329.100
13	Spectrogram 1	1	1385.092399865	1385.555124747	4562.300	4792.300
14	Spectrogram 1	1	1403.485713931	1405.645096715	5022.400	5444.100
15	Spectrogram 1	1	1474.505041814	1476.278820529	4619.800	5003.200
16	Spectrogram 1	1	1504.370214479	1505.527026685	5022.400	5444.100
17	Spectrogram 1	1	1514.730885092	1515.966963553	4635.025	5459.902
18	Spectrogram 1	1	1522.080540808	1522.848913906	4909.984	5852.700
19	Spectrogram 1	1	1533.763052262	1535.189787316	5041.500	5789.100
20	Spectrogram 1	1	1659.239953082	1660.512446508	4964.900	5444.100
21	Spectrogram 1	1	1670.583900311	1670.884568045	5224.223	7738.134
22	Spectrogram 1	1	1672.697535072	1674.047149312	4600.600	5400.982
23	Spectrogram 1	1	1699.015288962	1699.747936692	3373.800	3642.200
24	Spectrogram 1	1	1701.560275813	1702.794208833	4658.100	5424.900
25	Spectrogram 1	1	1727.357344896	1728.128553033	4715.700	5060.700
26	Spectrogram 1	1	1744.266143502	1744.998791232	4504.800	4926.500
27	Spectrogram 1	1	1776.753580734	1777.717590906	4945.700	5290.700
28	Spectrogram 1	1	1793.074538386	1793.999988150	4888.200	5405.800
29	Spectrogram 1	1	1899.203156475	1899.588760544	3603.800	4083.100
30	Spectrogram 1	1	1974.637768071	1975.370415801	5424.900	5712.500
31	Spectrogram 1	1	2569.398794547	2569.938640242	4466.500	4715.700
32	Spectrogram 1	1	2609.318682510	2609.742846986	4696.500	4888.200
33	Spectrogram 1	1	2632.037106858	2632.337774592	1905.074	6677.578
34	Spectrogram 1	1	2652.805427447	2653.576635584	9067.100	10102.200
35	Spectrogram 1	1	2652.873649336	2653.291243411	3258.800	5715.221
36	Spectrogram 1	1	2657.124193014	2657.625478303	4217.300	4389.800
37	Spectrogram 1	1	2663.255297703	2663.949385026	2568.700	3603.800
38	Spectrogram 1	1	2689.216670869	2690.180681040	2127.800	4562.300
39	Spectrogram 1	1	2691.568855686	2693.541197754	412.439	10409.165
40	Spectrogram 1	1	2695.887621253	2697.738520782	306.700	6690.100
41	Spectrogram 1	1	2706.720466755	2708.940260953	747.600	5961.700
42	Spectrogram 1	1	2709.376365071	2709.844070434	5224.223	5597.381
43	Spectrogram 1	1	2716.951470268	2718.802369797	670.900	9258.800
44	Spectrogram 1	1	2727.671263372	2729.753525342	613.400	5578.300
45	Spectrogram 1	1	2732.876918297	2734.265092943	1974.400	6095.800
46	Spectrogram 1	1	2739.933472750	2741.475889024	613.400	7361.000
47	Spectrogram 1	1	2754.857445945	2755.458781412	2856.200	8995.090
48	Spectrogram 1	1	2765.229649888	2766.309341280	3067.100	7437.700
49	Spectrogram 1	1	2769.085690573	2770.473865220	3335.500	6249.200
50	Spectrogram 1	1	2773.635818581	2775.332476482	747.600	6958.500
51	Spectrogram 1	1	2793.783730042	2795.441827536	4964.900	5750.800
52	Spectrogram 1	1	2807.009949591	2808.706607492	5079.900	5616.600
53	Spectrogram 1	1	2817.075697337	2818.829592451	4674.304	5872.340
54	Spectrogram 1	1	2974.026432363	2975.029002941	4408.900	5348.200
55	Spectrogram 1	1	2974.219234397	2974.720519686	8913.700	9431.300
56	Spectrogram 1	1	3010.562478055	3011.157489375	2219.313	4536.825
57	Spectrogram 1	1	3038.094883668	3038.634729363	4236.400	4447.300
58	Spectrogram 1	1	3044.071746729	3044.573032018	4504.800	4658.100
59	Spectrogram 1	1	3110.502288406	3111.427738171	4447.300	4811.500
60	Spectrogram 1	1	3117.863674949	3118.431602891	1119.476	2710.311
61	Spectrogram 1	1	3153.606461999	3154.391538860	4065.466	4301.146
62	Spectrogram 1	1	3154.992874327	3155.727839899	4065.466	4320.786
63	Spectrogram 1	1	3156.329175367	3158.018772099	3527.200	4524.000
64	Spectrogram 1	1	3159.638309187	3160.622042455	4320.786	4754.000
65	Spectrogram 1	1	3161.423823079	3162.325826281	4320.786	4890.344
66	Spectrogram 1	1	3163.678831083	3164.146536447	4477.905	4615.385
67	Spectrogram 1	1	3164.981724596	3165.365911145	4379.705	4615.385
68	Spectrogram 1	1	3166.468359503	3166.936064866	4320.786	4576.105
