Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	7.299396031	8.127696290	1833.900	5740.900
2	Spectrogram 1	1	11.363244176	12.243313201	1714.300	4664.500
3	Spectrogram 1	1	16.048317338	16.617773766	358.800	4624.600
4	Spectrogram 1	1	17.135461428	18.257212950	607.595	5182.700
5	Spectrogram 1	1	27.256248521	28.317508227	518.300	6179.400
6	Spectrogram 1	1	31.967206243	32.691968970	4584.700	5900.300
7	Spectrogram 1	1	33.416731696	34.089725656	4066.400	5900.300
8	Spectrogram 1	1	34.633297701	35.772210557	837.200	6697.700
9	Spectrogram 1	1	42.243302324	42.864527518	1794.000	5820.600
10	Spectrogram 1	1	43.433983946	43.822249692	3907.000	5701.000
11	Spectrogram 1	1	52.519402089	53.373586731	1754.200	5541.500
12	Spectrogram 1	1	62.148392355	63.002576997	518.300	5461.800
13	Spectrogram 1	1	72.087995860	72.838642969	1833.900	5740.900
14	Spectrogram 1	1	83.735969473	84.641922881	1754.200	5940.200
15	Spectrogram 1	1	102.579797435	103.201022629	438.500	3468.400
16	Spectrogram 1	1	112.519399971	113.062972016	3309.000	5701.000
17	Spectrogram 1	1	136.643646173	137.264871367	478.400	5860.500
18	Spectrogram 1	1	143.503007979	144.434845770	3269.100	5940.200
19	Spectrogram 1	1	151.604820284	152.303698628	398.700	5820.600
20	Spectrogram 1	1	197.963746082	198.714393191	3149.500	5860.500
21	Spectrogram 1	1	210.362363512	211.113010622	477.396	5740.900
22	Spectrogram 1	1	224.598773935	225.245883512	438.500	5421.900
23	Spectrogram 1	1	256.596863075	257.248309832	585.895	5793.852
24	Spectrogram 1	1	273.206727191	274.176336051	3289.301	4652.833
25	Spectrogram 1	1	285.763574799	286.469910310	3276.673	4704.300
26	Spectrogram 1	1	289.361504048	289.905076093	412.297	4704.300
27	Spectrogram 1	1	399.628962702	400.550080039	4166.365	5740.900
28	Spectrogram 1	1	401.855019648	402.972125673	1952.984	5740.900
29	Spectrogram 1	1	405.737677111	406.540092987	1714.300	5701.000
30	Spectrogram 1	1	412.622921127	413.295915087	4225.900	4784.100
31	Spectrogram 1	1	419.818779625	420.388236053	4026.600	5581.400
32	Spectrogram 1	1	426.315759781	426.729909910	3189.400	3667.800
33	Spectrogram 1	1	429.344234616	429.939575427	3109.600	4146.200
34	Spectrogram 1	1	445.625512730	446.893847502	3867.100	5063.100
35	Spectrogram 1	1	447.903338442	448.343372955	5023.300	5541.500
36	Spectrogram 1	1	449.352863895	450.077626622	3309.000	5740.900
37	Spectrogram 1	1	453.727324637	454.477971747	3269.100	4784.100
38	Spectrogram 1	1	458.541822266	459.163047460	3269.100	5820.600
39	Spectrogram 1	1	461.492641938	462.372710963	3029.900	5740.900
40	Spectrogram 1	1	464.935264889	466.876593620	1594.700	6458.500
41	Spectrogram 1	1	470.267447877	470.992210603	3084.500	5421.900
42	Spectrogram 1	1	478.576336542	479.145792970	1943.700	2746.500
43	Spectrogram 1	1	480.181168293	480.802393488	380.300	5493.000
44	Spectrogram 1	1	483.649675627	484.555629035	718.300	4690.100
45	Spectrogram 1	1	485.823963807	486.471073384	380.300	5704.200
46	Spectrogram 1	1	486.626379683	487.377026792	3676.100	5619.700
47	Spectrogram 1	1	487.609986240	488.438286499	1690.100	3845.100
48	Spectrogram 1	1	488.904205394	489.551314972	1478.900	4732.400
49	Spectrogram 1	1	490.017235522	491.104379612	1774.600	6211.300
50	Spectrogram 1	1	492.760980129	493.485742856	760.600	4521.100
51	Spectrogram 1	1	495.892990483	496.488331294	1647.900	6718.300
52	Spectrogram 1	1	499.232075901	499.749763563	1901.400	2915.500
53	Spectrogram 1	1	500.940445905	502.001705611	2408.500	6253.500
54	Spectrogram 1	1	503.140618467	503.813612428	1563.400	5197.200
55	Spectrogram 1	1	519.991355024	520.949077198	1563.400	5112.700
56	Spectrogram 1	1	521.751493074	522.553908949	1732.400	5154.900
57	Spectrogram 1	1	524.650543980	525.427075472	507.000	5577.500
58	Spectrogram 1	1	527.264866672	527.808438716	3000.000	4394.400
59	Spectrogram 1	1	532.674703175	533.321812752	1690.100	5281.700
60	Spectrogram 1	1	534.201881777	534.874875737	1816.900	4985.900
61	Spectrogram 1	1	539.767024141	540.543555634	1859.200	5746.500
62	Spectrogram 1	1	547.532337319	548.231215663	3633.800	4140.800
63	Spectrogram 1	1	573.779098740	574.710936531	1478.900	5662.000
64	Spectrogram 1	1	577.428796756	578.127675099	1605.600	4014.100
65	Spectrogram 1	1	578.955975358	579.456594887	1816.900	3633.800
66	Spectrogram 1	1	581.647951199	582.760979672	1774.600	4605.600
67	Spectrogram 1	1	595.987899187	596.635008764	3338.000	6549.300
68	Spectrogram 1	1	597.230349575	597.644499705	1901.400	3797.468
69	Spectrogram 1	1	606.367537066	606.936993494	338.000	4056.300
70	Spectrogram 1	1	612.838632838	613.874008162	1816.900	5323.900
71	Spectrogram 1	1	624.900754467	625.573748427	1859.200	5070.400
72	Spectrogram 1	1	630.931816125	631.682463235	1690.100	3591.500
73	Spectrogram 1	1	632.103590084	632.805148130	2018.083	3042.300
74	Spectrogram 1	1	653.321806220	654.201875245	422.500	5281.700
75	Spectrogram 1	1	656.609122872	657.075041768	3253.500	3971.800
76	Spectrogram 1	1	661.007819066	661.708345162	295.800	5121.157
77	Spectrogram 1	1	668.127671598	668.981856240	1943.700	4605.600
78	Spectrogram 1	1	670.638456758	671.725600848	1690.100	5408.500
79	Spectrogram 1	1	692.691948301	693.313173495	1563.400	5493.000
80	Spectrogram 1	1	714.978403507	715.573744318	1521.100	4521.100
81	Spectrogram 1	1	847.998241000	848.438275512	3169.000	3845.100
82	Spectrogram 1	1	856.462434270	857.083659464	4225.400	4943.700
83	Spectrogram 1	1	935.176855042	936.298431027	1901.400	5323.900
84	Spectrogram 1	1	1004.029323626	1004.598780054	1732.400	3633.800
