Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	17.313622675	17.930589184	3354.600	5578.045
2	Spectrogram 1	1	21.323904987	23.637529398	1916.900	5597.400
3	Spectrogram 1	1	24.987143638	26.529559911	2031.900	5578.300
4	Spectrogram 1	1	27.146526421	29.383030018	440.900	8185.300
5	Spectrogram 1	1	28.341899033	28.843184322	8377.000	8894.600
6	Spectrogram 1	1	31.619533615	32.197939718	3335.500	5248.714
7	Spectrogram 1	1	32.275060532	32.853466635	1936.100	2492.000
8	Spectrogram 1	1	32.583543787	33.123389482	3431.300	5680.961
9	Spectrogram 1	1	38.444725627	38.984571323	3469.600	9067.100
10	Spectrogram 1	1	40.835470852	41.760920616	613.400	9220.400
11	Spectrogram 1	1	41.722360210	42.493568347	3546.300	4754.000
12	Spectrogram 1	1	52.577373178	53.579943756	709.300	10178.900
13	Spectrogram 1	1	55.739326539	56.356293049	3354.600	5536.878
14	Spectrogram 1	1	57.589290930	58.285782294	3581.475	4754.385
15	Spectrogram 1	1	61.099223091	61.870431228	1936.100	4198.100
16	Spectrogram 1	1	65.225186624	66.304878016	440.900	9124.600
17	Spectrogram 1	1	66.159973668	66.729042491	4198.100	4447.300
18	Spectrogram 1	1	68.926985682	69.852435446	2185.300	9036.021
19	Spectrogram 1	1	71.433412127	72.474543112	2078.902	9118.353
20	Spectrogram 1	1	78.027241698	78.952691462	479.200	5731.600
21	Spectrogram 1	1	80.417986922	81.613359535	517.600	5194.900
22	Spectrogram 1	1	83.348577843	84.235467200	575.100	5194.900
23	Spectrogram 1	1	85.777883474	86.703333238	575.100	8453.700
24	Spectrogram 1	1	86.912766309	87.380471673	2881.647	7368.782
25	Spectrogram 1	1	88.747034801	90.058088634	761.578	7265.866
26	Spectrogram 1	1	103.680999228	104.606448992	4178.900	5731.600
27	Spectrogram 1	1	108.616731304	109.465060255	2147.000	2396.200
28	Spectrogram 1	1	112.511332396	113.745265415	2058.319	6998.285
29	Spectrogram 1	1	118.950920339	120.427233876	4013.722	9159.520
30	Spectrogram 1	1	125.338140196	126.508760082	679.245	4775.300
31	Spectrogram 1	1	130.249119546	131.368198636	1934.820	6958.500
32	Spectrogram 1	1	138.963771494	139.580738003	1379.074	5731.600
33	Spectrogram 1	1	142.318526889	143.518553336	1975.986	7092.700
34	Spectrogram 1	1	144.303630197	147.577567743	421.700	9962.264
35	Spectrogram 1	1	148.773471446	150.084525278	421.700	9891.400
36	Spectrogram 1	1	153.130797419	153.940565963	402.600	8683.700
37	Spectrogram 1	1	154.041924021	154.866015728	2683.700	4178.900
38	Spectrogram 1	1	155.367301017	156.408432002	364.200	9680.500
39	Spectrogram 1	1	157.179640139	158.182210717	1974.400	8894.600
40	Spectrogram 1	1	160.572955941	162.770899131	325.900	10006.400
41	Spectrogram 1	1	166.392723877	167.094281923	3972.556	5310.463
42	Spectrogram 1	1	167.247372848	168.905470343	383.400	9623.000
43	Spectrogram 1	1	169.946601328	170.949171906	1708.405	8319.500
44	Spectrogram 1	1	172.773561340	173.571279571	460.100	8971.200
45	Spectrogram 1	1	173.956883640	174.689531370	364.200	8603.774
46	Spectrogram 1	1	177.367096163	178.815494903	391.081	8971.200
47	Spectrogram 1	1	180.997264316	181.729912046	473.413	8990.400
48	Spectrogram 1	1	183.735053202	184.660502966	2017.153	10065.180
49	Spectrogram 1	1	186.511402495	187.244050225	1725.200	8913.700
50	Spectrogram 1	1	188.516543651	189.519114229	536.700	9124.600
51	Spectrogram 1	1	191.909859454	192.758188405	1744.400	9009.600
52	Spectrogram 1	1	195.187494036	195.958702173	536.700	9335.500
53	Spectrogram 1	1	196.961272751	197.925282922	1897.800	9067.100
54	Spectrogram 1	1	199.429138789	200.585950995	2012.800	7073.500
55	Spectrogram 1	1	201.549961166	203.670783543	1706.100	9278.000
56	Spectrogram 1	1	205.328881037	206.370012022	440.900	8492.000
57	Spectrogram 1	1	207.891590154	208.659963252	1358.491	9097.770
58	Spectrogram 1	1	209.647646604	211.537106540	364.200	9365.352
59	Spectrogram 1	1	213.388006068	215.393147224	613.400	9412.100
60	Spectrogram 1	1	215.470268038	217.012684312	1380.200	9124.600
61	Spectrogram 1	1	220.907285404	221.948416389	421.700	9488.800
62	Spectrogram 1	1	227.231805980	228.157255744	1993.600	5482.400
63	Spectrogram 1	1	229.121265916	229.853913646	1811.321	9036.021
64	Spectrogram 1	1	229.969594866	230.895044631	402.600	9278.000
65	Spectrogram 1	1	238.877048848	239.648256985	2284.734	7430.532
66	Spectrogram 1	1	239.763938206	241.155501276	329.331	9699.700
67	Spectrogram 1	1	242.771649940	243.311495636	3457.976	9015.437
68	Spectrogram 1	1	246.091302084	247.526353981	1207.700	9278.000
69	Spectrogram 1	1	248.173564054	249.898288326	514.580	6998.285
70	Spectrogram 1	1	251.644000671	252.877933690	555.900	9239.600
71	Spectrogram 1	1	253.147856538	255.327011298	1782.700	8068.611
72	Spectrogram 1	1	257.582303325	259.201840413	268.400	8664.500
73	Spectrogram 1	1	259.626004888	261.245541976	191.700	9316.300
74	Spectrogram 1	1	261.284102383	261.823948079	2607.000	5750.800
75	Spectrogram 1	1	263.636287200	264.985901440	1859.400	9180.103
76	Spectrogram 1	1	266.605438528	267.762250733	1571.900	9159.520
77	Spectrogram 1	1	268.572019277	269.536029448	1763.600	8233.276
78	Spectrogram 1	1	269.921633517	270.885643688	1821.100	8912.521
79	Spectrogram 1	1	271.965335080	272.505180775	345.000	5309.900
80	Spectrogram 1	1	273.700553388	274.587442745	1648.600	9162.900
81	Spectrogram 1	1	277.769650260	278.348056362	4083.100	4619.800
82	Spectrogram 1	1	279.389187347	280.044714264	421.700	5635.800
83	Spectrogram 1	1	281.201526469	281.972734606	421.700	8415.300
84	Spectrogram 1	1	285.868209053	288.180960109	432.247	9488.851
85	Spectrogram 1	1	288.791367576	289.142146599	1016.000	5693.300
86	Spectrogram 1	1	292.345484048	293.193812999	1591.100	6843.500
87	Spectrogram 1	1	294.003581543	295.198954155	1591.100	5405.800
88	Spectrogram 1	1	296.625689208	297.859622228	1993.600	5175.700
89	Spectrogram 1	1	298.283786703	300.366048673	402.600	9278.000
90	Spectrogram 1	1	300.751652741	301.214377623	987.993	4775.300
91	Spectrogram 1	1	301.985585760	302.988156338	3009.600	5329.100
92	Spectrogram 1	1	307.576844753	308.078130042	1993.600	3891.400
93	Spectrogram 1	1	308.926458993	310.083271198	996.800	5597.400
94	Spectrogram 1	1	310.276073233	311.124402183	402.600	9221.269
95	Spectrogram 1	1	311.201522997	312.049851948	421.700	9201.300
96	Spectrogram 1	1	314.826815094	315.636583638	977.600	8875.400
97	Spectrogram 1	1	315.713704452	316.407791775	1591.100	5233.200
98	Spectrogram 1	1	317.178999912	318.412932931	1016.000	4524.000
99	Spectrogram 1	1	320.572315715	321.266403038	1648.600	5463.300
100	Spectrogram 1	1	321.304963445	322.924500532	1725.200	6479.200
101	Spectrogram 1	1	323.310104601	324.698279247	613.400	8664.500
102	Spectrogram 1	1	328.207276270	328.862803187	460.100	5827.500
103	Spectrogram 1	1	329.171286442	329.865373765	2492.000	7303.500
104	Spectrogram 1	1	331.917217868	332.641723058	3393.000	6463.122
105	Spectrogram 1	1	333.451491602	334.801105841	1955.300	4198.100
106	Spectrogram 1	1	334.873783918	336.073599267	2161.235	9297.100
107	Spectrogram 1	1	337.037609439	338.348663271	1955.300	5329.100
108	Spectrogram 1	1	337.577455135	337.963059203	8856.200	9182.100
109	Spectrogram 1	1	340.700848089	341.780539481	920.100	5520.800
110	Spectrogram 1	1	342.898791280	344.177779904	596.913	10312.178
111	Spectrogram 1	1	345.482338538	346.022184234	3431.300	7571.900
112	Spectrogram 1	1	347.024754812	348.490050272	2070.300	7204.117
113	Spectrogram 1	1	349.376939630	350.765114277	1744.400	7035.100
114	Spectrogram 1	1	352.328504896	353.398257076	535.163	8274.443
115	Spectrogram 1	1	355.413337444	356.415908022	1686.900	7204.117
116	Spectrogram 1	1	357.071434938	357.804082668	2222.985	5789.100
117	Spectrogram 1	1	358.690972026	359.577861383	2108.600	5424.900
118	Spectrogram 1	1	360.040586265	360.773233996	452.830	7878.600
119	Spectrogram 1	1	360.734673589	361.660123353	1916.900	5386.600
120	Spectrogram 1	1	362.084287828	363.393826350	1648.600	9241.852
121	Spectrogram 1	1	365.169120376	365.708966072	2434.500	5290.700
122	Spectrogram 1	1	369.834929605	370.413335708	440.900	1073.500
123	Spectrogram 1	1	374.331015521	375.063663251	1226.800	8212.693
124	Spectrogram 1	1	377.675543708	379.305308004	2127.800	7101.201
125	Spectrogram 1	1	382.043096891	383.007107062	1193.825	8665.523
126	Spectrogram 1	1	383.064947672	383.546952758	4581.500	4821.100
127	Spectrogram 1	1	386.869332359	388.983970123	1502.573	8542.024
128	Spectrogram 1	1	391.528956975	392.570087960	1801.900	8644.940
129	Spectrogram 1	1	396.734611900	397.827000882	1543.739	5194.900
130	Spectrogram 1	1	398.161346953	398.701192649	370.497	5166.381
131	Spectrogram 1	1	401.901706417	403.752605946	1686.900	9221.269
132	Spectrogram 1	1	404.176770421	405.642065882	452.830	9241.852
133	Spectrogram 1	1	411.241642103	412.591256343	576.329	7389.365
134	Spectrogram 1	1	417.218505165	417.829569599	1193.825	5454.545
135	Spectrogram 1	1	423.002566192	423.773774329	402.600	5539.900
136	Spectrogram 1	1	423.696653515	424.159378398	4581.500	4849.800
137	Spectrogram 1	1	424.602823076	424.949866738	8079.900	8367.400
138	Spectrogram 1	1	432.045624020	433.122480373	2091.601	2436.701
139	Spectrogram 1	1	438.735212186	439.622101544	498.403	7974.441
140	Spectrogram 1	1	440.586111715	442.514132057	287.540	7476.038
141	Spectrogram 1	1	443.131098567	443.439581822	4198.083	4830.671
142	Spectrogram 1	1	444.403591993	444.866316875	3584.665	3987.220
143	Spectrogram 1	1	448.336753492	449.185082442	479.233	6900.958
144	Spectrogram 1	1	458.170271091	458.632995973	2492.013	3086.262
145	Spectrogram 1	1	470.905720624	471.676928761	1840.256	5961.661
146	Spectrogram 1	1	474.337596833	475.687211073	473.413	6325.879
147	Spectrogram 1	1	475.764331887	476.612660837	4140.575	4351.438
148	Spectrogram 1	1	481.147307160	481.764273670	479.233	6709.265
149	Spectrogram 1	1	486.661445339	487.239851442	2051.118	8952.077
150	Spectrogram 1	1	490.363244397	490.980210906	452.830	7782.748
151	Spectrogram 1	1	492.599747994	493.139593690	4677.316	5578.275
152	Spectrogram 1	1	494.305098460	495.106174439	370.497	5904.153
153	Spectrogram 1	1	494.990493219	495.646020135	4619.808	4753.994
154	Spectrogram 1	1	500.543191805	501.314399942	2338.658	5252.396
155	Spectrogram 1	1	500.697433432	501.083037501	421.725	766.773
156	Spectrogram 1	1	502.471212147	503.358101505	2338.658	5654.952
157	Spectrogram 1	1	502.818255809	503.126739064	421.725	709.265
158	Spectrogram 1	1	503.088178657	503.820826387	4447.284	4638.978
159	Spectrogram 1	1	508.448075209	509.643447821	383.387	9591.767
160	Spectrogram 1	1	512.251658918	513.036763624	1706.070	8933.105
161	Spectrogram 1	1	517.972495700	519.090747499	402.556	8830.189
162	Spectrogram 1	1	527.184823033	528.004395600	479.233	8809.605
163	Spectrogram 1	1	529.778174315	531.012107334	370.497	6076.677
164	Spectrogram 1	1	533.557094186	534.482543950	4140.575	5348.243
165	Spectrogram 1	1	535.485114528	536.873289175	364.217	5501.597
166	Spectrogram 1	1	541.809021251	544.145861475	391.081	7759.863
167	Spectrogram 1	1	546.830911563	547.756361327	1706.070	6958.466
168	Spectrogram 1	1	552.769214217	553.683710143	2127.796	8912.521
169	Spectrogram 1	1	558.900318906	560.288493553	1610.224	9162.939
170	Spectrogram 1	1	573.910832443	574.682040580	383.387	4830.671
171	Spectrogram 1	1	578.113916789	579.000806147	498.403	8233.276
172	Spectrogram 1	1	580.157618352	581.234934322	575.080	8702.875
173	Spectrogram 1	1	582.124199102	583.628054969	555.746	8644.940
174	Spectrogram 1	1	586.095921007	587.445535247	2017.153	8542.024
175	Spectrogram 1	1	599.882941864	600.962633255	1878.594	8664.537
176	Spectrogram 1	1	606.631013062	607.402221199	2127.796	5712.460
177	Spectrogram 1	1	607.980627302	609.203752575	349.914	8856.230
178	Spectrogram 1	1	609.253863864	609.972125673	329.331	8789.022
179	Spectrogram 1	1	611.605305545	612.646436530	1591.054	7245.283
180	Spectrogram 1	1	614.304534025	614.998621348	2434.505	4926.518
181	Spectrogram 1	1	617.235124945	617.929212268	479.233	5271.565
182	Spectrogram 1	1	618.546178778	619.240266101	402.556	7782.748
183	Spectrogram 1	1	620.474199120	620.975484409	4178.914	4389.776
184	Spectrogram 1	1	623.443350448	624.677283467	402.556	9584.665
185	Spectrogram 1	1	626.836666250	627.839236828	325.879	5980.831
186	Spectrogram 1	1	633.230482763	634.048967149	1193.825	8397.942
187	Spectrogram 1	1	635.502173646	636.234821376	2031.949	9283.019
188	Spectrogram 1	1	637.430193989	638.047160498	2396.166	7380.192
189	Spectrogram 1	1	639.049731076	639.975180841	3354.633	8856.230
190	Spectrogram 1	1	648.111426686	649.383920112	1648.562	6613.419
191	Spectrogram 1	1	653.085719169	653.625564865	1648.562	5079.872
192	Spectrogram 1	1	657.474361869	658.715538569	479.233	5444.089
193	Spectrogram 1	1	671.315572914	671.780858737	1514.377	7188.498
194	Spectrogram 1	1	680.020398376	680.817594516	3527.157	5660.377
195	Spectrogram 1	1	681.018039671	682.565385228	517.572	5827.476
196	Spectrogram 1	1	683.413714179	684.300603536	536.741	4753.994
197	Spectrogram 1	1	684.454845164	685.495976149	440.895	7725.240
198	Spectrogram 1	1	686.459986320	687.848160966	1897.764	5405.751
199	Spectrogram 1	1	688.889291951	689.506258461	479.233	7399.361
200	Spectrogram 1	1	694.887793350	695.697561894	1859.425	5079.872
201	Spectrogram 1	1	700.594733563	700.980337632	3316.294	5405.751
202	Spectrogram 1	1	706.070311336	706.802959066	1322.684	5271.565
203	Spectrogram 1	1	707.959771271	708.499616967	1706.070	5482.428
204	Spectrogram 1	1	710.055898756	710.490196594	3313.894	5289.880
205	Spectrogram 1	1	717.301867534	717.880273637	460.064	4830.671
206	Spectrogram 1	1	722.507522459	723.124488968	2120.069	5309.904
207	Spectrogram 1	1	729.525516505	730.296724642	536.741	5084.048
208	Spectrogram 1	1	731.029372372	732.109063764	460.064	5804.460
209	Spectrogram 1	1	732.186184578	733.073073935	1840.256	4984.026
210	Spectrogram 1	1	735.733742008	736.157906483	4255.591	4408.946
211	Spectrogram 1	1	737.546081130	738.664332928	977.636	10408.946
