Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	3.316194989	4.203084346	1552.700	4217.300
2	Spectrogram 1	1	16.503854131	17.159381047	1936.100	4159.700
3	Spectrogram 1	1	29.807194494	30.385600596	920.000	5137.400
4	Spectrogram 1	1	30.694083851	32.005137684	632.600	5904.200
5	Spectrogram 1	1	35.012849418	36.401024065	1993.600	5740.000
6	Spectrogram 1	1	44.899928057	46.142512389	2040.000	4920.000
7	Spectrogram 1	1	46.960996775	48.113556422	711.656	8515.337
8	Spectrogram 1	1	48.447485487	50.953911932	345.000	5444.100
9	Spectrogram 1	1	53.884502852	56.660852145	920.100	5942.500
10	Spectrogram 1	1	57.046456214	59.282959811	2070.300	4466.500
11	Spectrogram 1	1	65.722547755	67.649200144	1648.600	4907.300
12	Spectrogram 1	1	70.773961052	71.468048375	3258.800	3623.000
13	Spectrogram 1	1	73.197647316	76.051117423	402.600	8932.900
14	Spectrogram 1	1	77.786335731	80.639805838	1418.500	7916.900
15	Spectrogram 1	1	88.120524766	89.778622261	1399.400	7533.500
16	Spectrogram 1	1	92.863454808	94.058827421	230.000	8012.800
17	Spectrogram 1	1	97.837747292	98.801757463	939.300	6038.300
18	Spectrogram 1	1	100.189932110	101.539546349	690.100	6095.800
19	Spectrogram 1	1	102.619237741	104.740060118	1610.200	5003.200
20	Spectrogram 1	1	115.999698917	117.079390309	1246.000	5060.700
21	Spectrogram 1	1	118.332842171	119.076820643	805.100	3297.100
22	Spectrogram 1	1	122.844409772	123.654178316	862.600	7740.000
23	Spectrogram 1	1	125.543638251	126.700450457	1131.000	7725.200
24	Spectrogram 1	1	128.474229172	129.438239343	709.300	5022.400
25	Spectrogram 1	1	128.782712426	129.399678936	6210.900	6632.600
26	Spectrogram 1	1	131.250578465	132.870115552	1782.700	7571.900
27	Spectrogram 1	1	132.985796773	133.834125723	785.900	4524.000
28	Spectrogram 1	1	136.957518678	137.524493991	939.300	4619.800
29	Spectrogram 1	1	137.975495592	138.576831060	820.000	6680.000
30	Spectrogram 1	1	142.934381740	143.654775009	1744.400	3488.800
31	Spectrogram 1	1	153.438429830	154.093956746	920.100	4658.100
32	Spectrogram 1	1	153.631231864	154.286758780	6153.400	6670.900
33	Spectrogram 1	1	179.302939101	179.919905610	1246.000	2147.000
