Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	15.077119078	15.848327215	398.601	5750.800
2	Spectrogram 1	1	24.571235361	25.222682118	545.455	5664.336
3	Spectrogram 1	1	48.701793849	50.167089309	524.476	4811.500
4	Spectrogram 1	1	84.157011205	85.545553024	3201.300	5601.399
5	Spectrogram 1	1	98.119220612	98.851868343	4025.600	4332.300
6	Spectrogram 1	1	102.348251344	103.292981312	632.600	5616.600
7	Spectrogram 1	1	104.385286725	104.963692828	5367.400	5942.500
8	Spectrogram 1	1	107.642501972	108.110207336	482.517	2118.881
9	Spectrogram 1	1	111.005062682	111.891952039	3393.000	5712.500
10	Spectrogram 1	1	114.128455636	114.861103367	843.500	3565.500
11	Spectrogram 1	1	116.866244523	118.061617135	4025.600	5520.800
12	Spectrogram 1	1	118.909946086	119.642593816	839.161	7207.700
13	Spectrogram 1	1	162.320732943	162.822018232	3431.300	3795.500
14	Spectrogram 1	1	193.175021735	193.984790278	378.109	2760.400
15	Spectrogram 1	1	220.457652324	220.920377206	4543.100	5501.600
16	Spectrogram 1	1	243.362533992	243.940940094	479.200	3303.483
17	Spectrogram 1	1	268.242077102	269.090406053	402.600	1016.000
18	Spectrogram 1	1	273.756215281	274.373181791	4159.700	4332.300
19	Spectrogram 1	1	274.309570852	274.844091268	2487.562	6427.861
20	Spectrogram 1	1	282.085263160	282.561229770	3383.085	5683.700
21	Spectrogram 1	1	289.643625278	291.247186526	4099.502	4776.119
22	Spectrogram 1	1	297.026688521	297.628023988	3343.284	5532.338
23	Spectrogram 1	1	300.891976777	301.326274615	3303.483	5850.746
24	Spectrogram 1	1	306.270588460	306.821812639	378.109	2407.960
25	Spectrogram 1	1	316.501263748	317.503834326	1878.600	4543.100
26	Spectrogram 1	1	320.535602055	321.287271390	477.612	6407.960
27	Spectrogram 1	1	321.629797859	322.208203962	4140.600	4408.900
28	Spectrogram 1	1	322.038940725	322.523349852	1990.050	5870.647
29	Spectrogram 1	1	334.821999103	335.728168664	2031.900	5587.900
30	Spectrogram 1	1	339.250535612	339.901982368	318.408	5333.333
31	Spectrogram 1	1	341.627910912	343.093206372	4178.900	4696.500
32	Spectrogram 1	1	352.617626863	355.124053308	4025.600	5597.400
33	Spectrogram 1	1	352.971044033	353.488860686	398.010	3681.592
34	Spectrogram 1	1	353.989973576	354.591309043	318.408	3562.189
35	Spectrogram 1	1	356.695983180	357.080169729	3303.483	5711.443
36	Spectrogram 1	1	362.859671724	363.227154510	4875.622	5412.935
37	Spectrogram 1	1	364.145861475	365.701363303	3239.600	5930.348
38	Spectrogram 1	1	378.928864830	380.394160290	440.900	5616.600
39	Spectrogram 1	1	383.286190804	384.134519754	2511.200	7035.100
40	Spectrogram 1	1	387.797758405	388.491845728	3201.300	5712.500
41	Spectrogram 1	1	391.615238683	392.425007227	1916.900	4255.600
42	Spectrogram 1	1	393.041973736	393.620379839	4025.600	4351.400
43	Spectrogram 1	1	393.517795819	394.135835050	477.612	5333.333
44	Spectrogram 1	1	395.394158554	396.126806284	3278.000	5367.400
45	Spectrogram 1	1	397.167937269	398.016266220	3393.000	9603.800
46	Spectrogram 1	1	399.905726155	400.561253072	4159.700	4524.000
47	Spectrogram 1	1	400.214209410	400.831175920	364.200	996.800
48	Spectrogram 1	1	408.669136583	409.594586347	2051.100	4504.800
49	Spectrogram 1	1	412.987902150	413.874791508	2453.700	7226.800
50	Spectrogram 1	1	416.998184462	417.576590565	3833.900	4083.100
51	Spectrogram 1	1	423.047933578	423.626339680	3450.500	5885.000
52	Spectrogram 1	1	424.474668631	425.284437175	417.910	4485.600
53	Spectrogram 1	1	425.670041243	426.248447346	358.209	3880.597
54	Spectrogram 1	1	429.950246403	430.605773320	4063.900	5271.600
55	Spectrogram 1	1	431.558983157	432.126911099	3920.398	5572.139
56	Spectrogram 1	1	432.594616463	433.305001799	383.400	5731.600
57	Spectrogram 1	1	433.613485054	435.425824176	3872.200	5156.500
58	Spectrogram 1	1	439.436106488	440.919809438	457.711	7092.700
59	Spectrogram 1	1	446.261298500	446.993946230	268.400	5472.637
60	Spectrogram 1	1	458.575686920	459.076799810	437.811	5635.800
61	Spectrogram 1	1	459.427578833	460.031766613	440.900	6029.851
62	Spectrogram 1	1	463.964928112	464.659015435	537.313	7184.080
63	Spectrogram 1	1	466.124310895	466.702716998	398.010	6149.254
64	Spectrogram 1	1	467.126881473	467.743847983	4600.600	4984.000
65	Spectrogram 1	1	471.252845006	471.792690702	728.400	2530.400
66	Spectrogram 1	1	478.212998442	478.714283731	875.622	2444.100
67	Spectrogram 1	1	481.779836075	482.242560958	338.308	5532.338
68	Spectrogram 1	1	483.746416825	484.247702114	345.000	5691.542
69	Spectrogram 1	1	485.102886414	485.687518119	437.811	5393.035
70	Spectrogram 1	1	490.764410871	491.458498194	3393.000	5041.500
71	Spectrogram 1	1	496.507488843	497.240136573	3182.100	5386.600
72	Spectrogram 1	1	501.443220920	501.983066616	4293.900	4581.500
73	Spectrogram 1	1	512.471497278	513.011342974	402.600	4995.025
74	Spectrogram 1	1	514.168155180	514.553759248	364.200	5293.532
75	Spectrogram 1	1	516.211856742	517.368668948	536.700	5463.300
76	Spectrogram 1	1	518.273293963	520.177522945	557.214	5512.438
77	Spectrogram 1	1	535.626325422	537.749881612	358.209	5597.400
78	Spectrogram 1	1	547.548011386	550.594283527	298.507	5712.500
79	Spectrogram 1	1	551.905337360	552.637985090	4754.000	5674.100
80	Spectrogram 1	1	553.374619014	553.959250719	3203.980	4417.910
81	Spectrogram 1	1	553.447753634	554.026159737	4754.000	5137.400
82	Spectrogram 1	1	554.257522178	554.681686653	4006.400	4389.800
83	Spectrogram 1	1	555.182971942	555.684257231	4274.800	4447.300
84	Spectrogram 1	1	555.568576011	556.146982113	298.507	6805.970
85	Spectrogram 1	1	556.879629844	557.458035946	4083.100	4428.100
86	Spectrogram 1	1	566.537184252	567.071704668	457.711	6189.055
87	Spectrogram 1	1	584.318062505	584.935029015	421.700	6228.856
88	Spectrogram 1	1	599.742225244	600.474872975	4408.900	5003.200
89	Spectrogram 1	1	600.899037450	601.438883146	4025.600	4466.500
90	Spectrogram 1	1	605.063561390	605.757648713	4159.700	4984.000
91	Spectrogram 1	1	627.331446574	627.948413084	4370.600	4734.800
92	Spectrogram 1	1	629.953554240	631.341728886	4217.300	5309.900
93	Spectrogram 1	1	649.199905393	650.086794751	4274.800	5386.600
94	Spectrogram 1	1	654.058516656	654.559801945	5099.000	5501.600
95	Spectrogram 1	1	661.770598026	662.580366570	4274.800	4869.000
96	Spectrogram 1	1	673.384624606	674.119590177	3144.279	5930.348
97	Spectrogram 1	1	676.118190264	676.735156773	4217.300	4581.500
98	Spectrogram 1	1	697.960377329	699.001508313	4370.600	5693.300
99	Spectrogram 1	1	700.852407842	701.392253538	4121.400	4408.900
100	Spectrogram 1	1	702.510505337	703.243153067	4945.700	5539.900
101	Spectrogram 1	1	710.239583495	710.933670818	4408.900	4696.500
102	Spectrogram 1	1	724.121329960	726.357833558	4140.600	5405.800
103	Spectrogram 1	1	730.792280345	731.293565634	4217.300	4849.800
104	Spectrogram 1	1	734.612603046	735.075327928	3143.800	3508.000
105	Spectrogram 1	1	744.406946386	745.255275336	4178.900	4543.100
106	Spectrogram 1	1	751.027168244	751.494873608	4218.905	4696.517
107	Spectrogram 1	1	756.886363838	757.580451162	3297.100	5329.100
108	Spectrogram 1	1	759.855515166	760.742404523	4274.800	4754.000
109	Spectrogram 1	1	762.940347714	763.441633003	3335.500	3565.500
110	Spectrogram 1	1	770.254204293	770.909731210	4332.300	4715.700
111	Spectrogram 1	1	776.530607713	777.340376257	4217.300	4639.000
112	Spectrogram 1	1	778.073023987	778.998473751	3469.600	4715.700
113	Spectrogram 1	1	778.458628055	779.037034158	5233.200	5655.000
114	Spectrogram 1	1	780.618010839	781.967625079	3393.000	5578.300
115	Spectrogram 1	1	785.939346984	786.941917562	3431.300	4734.800
116	Spectrogram 1	1	791.607726791	792.494616148	3278.000	5452.736
117	Spectrogram 1	1	803.408241598	805.413382754	4006.400	5099.000
118	Spectrogram 1	1	804.642174617	805.374822347	2147.000	2338.700
119	Spectrogram 1	1	808.384624606	809.136293940	3840.796	4581.500
120	Spectrogram 1	1	812.894101682	813.626749412	5214.100	5731.600
121	Spectrogram 1	1	814.629319990	815.169165686	4044.700	4984.000
