Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	9.832903746	10.796913917	1897.800	3457.627
2	Spectrogram 1	1	16.503854131	17.390743488	2147.000	2415.300
3	Spectrogram 1	1	32.295092868	32.946539625	1807.910	3050.847
4	Spectrogram 1	1	73.192854330	75.660720369	1993.600	5827.500
5	Spectrogram 1	1	93.441957054	94.598769259	2281.200	2645.400
6	Spectrogram 1	1	96.719591636	97.567920586	4198.100	4351.400
7	Spectrogram 1	1	96.758152043	97.683601807	2012.800	2204.500
8	Spectrogram 1	1	106.359693348	107.285143112	4351.400	4600.600
9	Spectrogram 1	1	106.398253755	107.516505553	2108.600	2357.800
10	Spectrogram 1	1	120.188291833	121.190862411	4198.100	4428.100
11	Spectrogram 1	1	120.188291833	121.036620784	2089.500	2377.000
12	Spectrogram 1	1	149.048035306	149.814306468	2070.300	5581.921
13	Spectrogram 1	1	390.288481290	392.717786921	2070.300	4447.300
