Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	3.020718461	3.560564157	4377.659	7084.410
2	Spectrogram 1	1	6.015423468	6.632389978	579.310	8855.172
3	Spectrogram 1	1	9.717222526	10.526991070	651.800	8798.700
4	Spectrogram 1	1	13.264779956	14.074548500	1897.800	5539.900
5	Spectrogram 1	1	16.889458199	17.390743488	4198.100	4370.600
6	Spectrogram 1	1	16.889458199	17.352183082	8396.200	8702.900
7	Spectrogram 1	1	20.475576036	20.861180105	4006.400	4293.900
8	Spectrogram 1	1	20.853939336	21.239543404	2227.450	2572.550
9	Spectrogram 1	1	24.215935501	24.678660383	2185.300	2760.400
10	Spectrogram 1	1	28.071976185	28.804623915	1782.700	6364.200
11	Spectrogram 1	1	32.556276319	33.080169729	958.500	8420.690
12	Spectrogram 1	1	37.029283514	37.723370837	690.100	5827.500
13	Spectrogram 1	1	42.504861286	43.269465154	1386.207	6249.200
14	Spectrogram 1	1	46.553704005	47.286351735	1055.172	9041.379
15	Spectrogram 1	1	49.060130450	50.017785403	1924.138	7111.800
16	Spectrogram 1	1	51.335194454	52.029281778	1207.700	6479.200
17	Spectrogram 1	1	53.803060493	54.458587409	709.300	10427.586
18	Spectrogram 1	1	56.425168158	57.042134668	613.400	7744.400
19	Spectrogram 1	1	58.970155010	59.741363147	594.200	8855.172
20	Spectrogram 1	1	61.669383490	62.402031220	2006.897	4734.800
21	Spectrogram 1	1	64.214370342	64.908457665	2151.724	6993.103
22	Spectrogram 1	1	67.043730987	67.583576683	2089.655	7406.897
23	Spectrogram 1	1	68.933190923	69.665838653	613.400	7763.600
24	Spectrogram 1	1	71.593858995	72.210825505	651.800	8012.800
25	Spectrogram 1	1	73.830362592	74.640131136	1246.000	8856.200
26	Spectrogram 1	1	76.491030665	77.146557581	632.600	8932.900
27	Spectrogram 1	1	78.997457110	79.652984027	460.100	7801.900
28	Spectrogram 1	1	81.889487624	82.660695761	1986.207	4619.800
29	Spectrogram 1	1	84.203112035	84.820078544	2262.000	5027.586
30	Spectrogram 1	1	85.938330343	86.670978073	690.100	8813.793
31	Spectrogram 1	1	89.471083097	90.203730827	1169.300	5539.900
32	Spectrogram 1	1	92.401674017	92.902959307	1495.200	6057.500
33	Spectrogram 1	1	95.987791854	96.720439584	496.552	8834.483
34	Spectrogram 1	1	107.483947978	108.178035301	2031.900	5367.400
35	Spectrogram 1	1	111.571351104	112.303998834	555.900	6153.400
36	Spectrogram 1	1	116.622764401	117.201170504	651.800	7725.200
37	Spectrogram 1	1	121.172892409	122.175462987	2031.900	6785.900
38	Spectrogram 1	1	123.679318854	124.566208212	2089.655	5420.690
39	Spectrogram 1	1	126.194299299	126.687030588	2110.345	7131.000
40	Spectrogram 1	1	128.449307303	129.077775813	2027.586	6848.276
41	Spectrogram 1	1	131.071798093	131.584202258	2027.586	6951.724
42	Spectrogram 1	1	133.176472230	134.013507889	455.172	9972.414
43	Spectrogram 1	1	136.558494741	137.252582065	1207.700	5865.800
44	Spectrogram 1	1	139.334844035	140.144612578	496.552	9434.483
45	Spectrogram 1	1	142.641384869	143.258351379	1322.700	6230.000
46	Spectrogram 1	1	145.370219214	145.996140265	455.172	6827.586
47	Spectrogram 1	1	149.001654788	149.620818509	1965.517	7075.862
48	Spectrogram 1	1	151.047553562	151.587399258	620.690	6421.700
49	Spectrogram 1	1	153.978144483	154.672231806	1034.483	6191.700
50	Spectrogram 1	1	156.908735403	157.795624761	724.138	5827.500
51	Spectrogram 1	1	160.571974054	161.227500970	670.900	5789.100
52	Spectrogram 1	1	163.849608636	164.697937586	1936.100	7993.600
53	Spectrogram 1	1	166.317474674	167.091830109	1965.517	8068.966
54	Spectrogram 1	1	168.171343350	169.058232708	1782.748	10013.793
55	Spectrogram 1	1	170.484967761	171.101934270	1262.069	8722.045
56	Spectrogram 1	1	172.760031765	173.415558681	555.911	8856.230
57	Spectrogram 1	1	175.305018617	175.767743499	2193.103	7282.759
58	Spectrogram 1	1	177.387280587	178.197049131	383.387	8722.045
59	Spectrogram 1	1	180.472113135	181.127640051	1763.578	4025.559
60	Spectrogram 1	1	181.898848188	182.708616732	1284.345	5367.412
61	Spectrogram 1	1	184.520955854	185.176482770	3603.834	4907.348
62	Spectrogram 1	1	187.914271656	188.685479793	517.241	6517.241
63	Spectrogram 1	1	190.613500136	191.076225018	1878.594	2568.690
64	Spectrogram 1	1	190.652060542	191.076225018	3853.035	4600.639
65	Spectrogram 1	1	190.902703187	191.403988476	1159.744	1485.623
66	Spectrogram 1	1	193.736893090	194.508101227	1859.425	2587.859
67	Spectrogram 1	1	193.814013904	194.353859600	3699.681	4753.994
68	Spectrogram 1	1	195.973396687	196.667484011	1054.313	5942.492
69	Spectrogram 1	1	198.325581505	198.826866794	3565.495	4658.147
70	Spectrogram 1	1	202.061604389	202.678570898	383.387	5750.799
71	Spectrogram 1	1	205.184997344	205.763403446	517.572	6019.169
72	Spectrogram 1	1	211.624585287	212.434353831	613.419	5616.613
73	Spectrogram 1	1	213.398364002	214.593736615	862.620	6670.927
74	Spectrogram 1	1	215.632708032	216.481036983	555.911	8760.383
75	Spectrogram 1	1	221.301087839	221.840933534	2051.118	5750.799
76	Spectrogram 1	1	223.768953877	224.694403641	498.403	9086.262
77	Spectrogram 1	1	227.123709273	227.894917410	1903.448	6958.466
78	Spectrogram 1	1	228.897487988	229.745816938	2012.780	8779.553
79	Spectrogram 1	1	231.141134622	231.758101132	1418.530	8645.367
80	Spectrogram 1	1	233.686121474	234.495890018	4121.406	6951.724
81	Spectrogram 1	1	235.652702223	236.423910360	1207.668	8837.061
82	Spectrogram 1	1	238.467611923	239.277380467	1986.207	6440.895
83	Spectrogram 1	1	242.130850574	243.056300338	1840.256	9220.447
84	Spectrogram 1	1	246.179693293	247.028022243	600.000	9889.655
85	Spectrogram 1	1	249.765811130	250.537019266	641.379	9144.828
86	Spectrogram 1	1	254.123137103	254.817224427	517.241	7092.652
87	Spectrogram 1	1	257.507959881	258.009245170	558.621	5904.153
88	Spectrogram 1	1	263.692476220	264.561071896	1096.552	5813.793
89	Spectrogram 1	1	265.528524505	266.376853456	364.217	8664.537
90	Spectrogram 1	1	267.803588509	268.574796646	3431.310	4849.840
91	Spectrogram 1	1	267.842148916	268.343434205	2146.965	2453.674
92	Spectrogram 1	1	270.271454548	271.042662685	310.345	5750.799
93	Spectrogram 1	1	276.595361271	277.135206967	594.249	5175.719
94	Spectrogram 1	1	282.629407394	283.362055124	2223.642	6555.911
95	Spectrogram 1	1	288.529149642	288.914753710	3661.342	4370.607
96	Spectrogram 1	1	288.529149642	288.914753710	5578.275	5865.815
97	Spectrogram 1	1	290.804213646	291.575421783	517.241	6785.942
98	Spectrogram 1	1	298.247379329	298.710104211	3507.987	6210.863
99	Spectrogram 1	1	312.975260286	313.785028830	4849.840	5942.492
100	Spectrogram 1	1	317.139784226	317.718190328	2990.415	6191.693
101	Spectrogram 1	1	321.150066538	321.882714268	2070.288	8648.276
102	Spectrogram 1	1	324.504821934	325.353150884	2031.949	6460.064
103	Spectrogram 1	1	327.859577329	328.630785466	517.241	9724.138
104	Spectrogram 1	1	331.754178421	332.486826151	434.483	9972.414
105	Spectrogram 1	1	335.734839644	336.651169955	455.172	8565.517
106	Spectrogram 1	1	339.234717214	340.083046164	2146.965	5462.069
107	Spectrogram 1	1	342.055581060	342.859395457	2151.724	7117.241
108	Spectrogram 1	1	344.710294986	345.513259999	1965.517	6351.724
109	Spectrogram 1	1	358.610681552	359.497570909	2261.981	4715.655
110	Spectrogram 1	1	363.816336476	364.471863392	517.572	6000.000
111	Spectrogram 1	1	372.530988424	373.109394526	383.387	5904.153
112	Spectrogram 1	1	378.125724364	378.560022202	1862.069	8606.897
113	Spectrogram 1	1	383.053625467	383.863394011	579.310	4926.518
114	Spectrogram 1	1	389.484283199	390.187300734	2108.626	4344.828
115	Spectrogram 1	1	396.588328271	397.243855187	2031.949	4562.300
116	Spectrogram 1	1	401.061335465	401.562620754	1725.240	5923.323
117	Spectrogram 1	1	404.994496964	405.611463473	1763.578	4658.147
118	Spectrogram 1	1	410.754892493	411.318403687	1717.241	6268.966
119	Spectrogram 1	1	414.797203137	415.431946130	1758.621	6868.966
120	Spectrogram 1	1	418.837683022	419.763132787	1878.594	9206.897
121	Spectrogram 1	1	421.961075977	422.539482080	4351.438	4964.856
122	Spectrogram 1	1	421.999636384	422.385240452	2338.658	2626.198
123	Spectrogram 1	1	427.326945714	427.905351817	4504.792	4830.671
124	Spectrogram 1	1	432.416919418	433.265248369	2127.796	5865.815
125	Spectrogram 1	1	435.501751966	436.234399696	2166.134	4293.930
126	Spectrogram 1	1	438.933628176	439.666275906	2089.457	5769.968
127	Spectrogram 1	1	442.018460723	442.751108453	2146.965	5980.831
128	Spectrogram 1	1	446.954192800	447.802521751	4313.099	4907.348
129	Spectrogram 1	1	447.031313614	447.802521751	2146.965	2702.875
130	Spectrogram 1	1	449.537740059	449.884783720	4178.914	4562.300
131	Spectrogram 1	1	453.740824405	454.434911728	2185.304	5712.460
132	Spectrogram 1	1	473.688826498	474.537155448	2031.949	5099.042
133	Spectrogram 1	1	479.125843863	479.550008339	8338.658	9623.003
134	Spectrogram 1	1	479.164404270	479.858491593	1974.441	5252.396
135	Spectrogram 1	1	487.950868181	488.606395097	2031.949	3335.463
136	Spectrogram 1	1	494.004852056	494.776060193	2131.034	6600.000
137	Spectrogram 1	1	496.472718094	497.012563790	2213.793	4830.671
138	Spectrogram 1	1	499.622364862	500.290515381	2006.897	7200.000
139	Spectrogram 1	1	501.871175053	502.449581155	620.690	7034.483
140	Spectrogram 1	1	504.756872109	505.528080246	1169.329	8875.862
141	Spectrogram 1	1	512.636671600	513.292198517	2031.949	4562.300
142	Spectrogram 1	1	516.299910251	517.263920422	1361.022	10179.310
143	Spectrogram 1	1	521.351323548	522.161092092	2012.780	9496.552
144	Spectrogram 1	1	524.204793655	525.207364233	1686.901	9182.109
145	Spectrogram 1	1	526.209934811	527.058263762	558.621	10200.000
146	Spectrogram 1	1	531.166431665	531.976200208	1246.006	8607.029
147	Spectrogram 1	1	535.292395197	536.063603334	1188.498	8645.367
148	Spectrogram 1	1	538.839952627	539.611160764	1897.764	5923.323
149	Spectrogram 1	1	546.211143657	547.098033014	1265.176	7840.256
150	Spectrogram 1	1	552.535050380	553.421939737	1667.732	6996.805
151	Spectrogram 1	1	555.465641300	556.313970251	3354.633	5789.137
152	Spectrogram 1	1	558.357671814	559.398802799	1801.917	8089.457
153	Spectrogram 1	1	562.445074940	563.486205925	1859.425	8568.690
154	Spectrogram 1	1	567.658897508	568.545786865	331.034	8031.949
155	Spectrogram 1	1	573.057354467	573.828562604	2089.457	8300.319
156	Spectrogram 1	1	579.227019562	580.499512988	1878.594	8530.351
157	Spectrogram 1	1	583.661466350	584.625476521	1993.610	8338.658
158	Spectrogram 1	1	590.062493887	590.756581210	1936.102	6709.265
159	Spectrogram 1	1	598.035970188	598.961419953	3527.157	7629.393
160	Spectrogram 1	1	600.272473786	601.236483957	1706.070	8875.399
161	Spectrogram 1	1	604.629799759	605.478128710	1936.102	8837.061
162	Spectrogram 1	1	612.033397874	612.766045604	641.379	9082.759
163	Spectrogram 1	1	617.083676210	617.816323940	1533.546	8913.738
164	Spectrogram 1	1	622.057968694	622.906297644	1130.990	9047.923
165	Spectrogram 1	1	626.222492633	626.993700770	434.483	8894.569
166	Spectrogram 1	1	631.312466337	632.430718136	1744.409	7150.160
167	Spectrogram 1	1	634.281617665	635.052825801	1130.990	7801.917
168	Spectrogram 1	1	637.443571026	638.446141604	1073.482	8434.505
169	Spectrogram 1	1	640.412722353	641.723776186	806.897	7437.700
170	Spectrogram 1	1	645.052208036	645.476372512	2952.077	4447.284
171	Spectrogram 1	1	649.640896451	650.913389877	1782.748	7763.578
172	Spectrogram 1	1	657.005934159	658.239867178	1936.102	7282.759
173	Spectrogram 1	1	659.782283452	660.746293624	1303.514	8379.310
174	Spectrogram 1	1	665.527784073	666.221871396	1840.256	4466.454
175	Spectrogram 1	1	680.017049198	680.788257335	2070.288	7514.377
176	Spectrogram 1	1	685.878231038	686.610878769	632.588	6958.466
177	Spectrogram 1	1	690.775402708	691.623731659	555.911	6479.233
178	Spectrogram 1	1	697.307497610	698.541430629	862.620	7801.917
179	Spectrogram 1	1	701.394900736	702.281790094	460.064	7111.821
180	Spectrogram 1	1	706.793357695	707.988730307	440.895	7725.240
181	Spectrogram 1	1	714.351197437	715.071140683	1220.690	8689.655
182	Spectrogram 1	1	719.928869581	720.815758938	1744.409	4619.808
183	Spectrogram 1	1	719.967429988	720.391594463	8012.780	8932.907
184	Spectrogram 1	1	727.872313391	728.682081935	996.805	4581.470
185	Spectrogram 1	1	732.538122620	733.116528723	8396.166	8990.415
186	Spectrogram 1	1	732.538122620	733.347891164	555.911	6479.233
187	Spectrogram 1	1	738.652421395	739.732112787	1974.441	6287.540
188	Spectrogram 1	1	743.472472251	744.320801202	594.249	5884.984
189	Spectrogram 1	1	749.757818567	750.798949552	1916.933	6920.128
190	Spectrogram 1	1	753.074013556	753.810620149	2089.457	5942.492
191	Spectrogram 1	1	771.972571775	772.782340319	364.217	6440.895
192	Spectrogram 1	1	780.224498840	780.957146570	613.419	5137.380
193	Spectrogram 1	1	786.215920518	786.683625882	402.556	4926.518
194	Spectrogram 1	1	790.341791645	791.112999782	575.080	6421.725
195	Spectrogram 1	1	795.393204942	796.202973486	613.419	8722.045
196	Spectrogram 1	1	800.328937018	801.215826376	383.387	10428.115
197	Spectrogram 1	1	805.765954384	806.575722928	594.249	10255.591
198	Spectrogram 1	1	810.067914037	810.800561767	440.895	10351.438
199	Spectrogram 1	1	812.150176007	812.844263330	536.741	10581.470
200	Spectrogram 1	1	817.972797441	818.666884764	517.572	11348.243
201	Spectrogram 1	1	822.253002601	823.139891958	479.233	10351.438
202	Spectrogram 1	1	824.142462537	824.990791487	364.217	9412.141
203	Spectrogram 1	1	829.965083971	830.774852514	479.233	7188.498
204	Spectrogram 1	1	834.476651572	835.402101336	460.064	8741.214
205	Spectrogram 1	1	844.057067828	844.828275965	2012.780	9124.601
206	Spectrogram 1	1	862.026217419	862.951667183	3910.543	4428.115
207	Spectrogram 1	1	872.090483606	872.823131336	498.403	7974.441
208	Spectrogram 1	1	876.686280168	877.457488305	536.741	7801.917
209	Spectrogram 1	1	880.696562480	881.506331024	402.556	8319.489
210	Spectrogram 1	1	884.861086419	885.632294556	632.588	8856.230
211	Spectrogram 1	1	889.411214428	890.220982971	517.572	9105.431
212	Spectrogram 1	1	895.310956675	896.352087660	2031.949	7246.006
213	Spectrogram 1	1	897.855943527	898.935634919	575.080	10083.067
214	Spectrogram 1	1	900.825094855	901.634863398	1054.313	9469.649
215	Spectrogram 1	1	903.757734988	904.413261904	402.556	8549.521
216	Spectrogram 1	1	906.881127943	907.768017300	881.789	8415.335
217	Spectrogram 1	1	910.600542494	911.525992258	479.233	8051.118
218	Spectrogram 1	1	922.453053607	923.339942964	325.879	6785.942
219	Spectrogram 1	1	926.347654698	927.118862835	498.403	5386.581
220	Spectrogram 1	1	933.249967524	933.866934034	1610.224	5099.042
221	Spectrogram 1	1	939.419632620	940.267961570	440.895	11182.724
222	Spectrogram 1	1	941.656136217	942.311663133	1322.684	11083.056
223	Spectrogram 1	1	947.208834803	947.902922126	555.911	7111.821
224	Spectrogram 1	1	950.831353479	951.756803244	1571.885	5904.153
225	Spectrogram 1	1	956.846776947	957.617985084	575.080	7054.313
226	Spectrogram 1	1	963.702001451	964.280407553	594.249	11521.595
227	Spectrogram 1	1	967.249558881	967.982206611	479.233	7054.313
228	Spectrogram 1	1	969.254700037	969.948787360	613.419	7380.192
229	Spectrogram 1	1	974.845959030	975.617167167	594.249	8338.658
230	Spectrogram 1	1	981.246986567	982.172436331	670.927	8779.553
231	Spectrogram 1	1	984.225475389	984.881002306	1111.821	9009.585
232	Spectrogram 1	1	986.886143462	987.695912006	1629.393	8281.150
233	Spectrogram 1	1	995.253751748	996.063520292	325.879	8683.706
234	Spectrogram 1	1	1002.132960093	1003.366893112	1667.732	6677.741
235	Spectrogram 1	1	1004.677946945	1005.256353048	1744.409	5635.783
236	Spectrogram 1	1	1009.652239428	1010.346326752	1782.748	5769.968
