Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	5.244215331	5.861181841	785.900	3067.100
2	Spectrogram 1	1	8.619141704	9.254497644	1821.100	2817.900
3	Spectrogram 1	1	21.169663360	21.825190276	670.900	4926.500
4	Spectrogram 1	1	68.302707150	69.189596507	632.600	7136.738
5	Spectrogram 1	1	83.858269486	84.475235996	460.100	4902.801
6	Spectrogram 1	1	125.639173719	126.457658106	325.900	6939.044
7	Spectrogram 1	1	138.525729030	139.605420422	421.700	8125.206
8	Spectrogram 1	1	143.885625582	144.618273312	594.200	7714.286
9	Spectrogram 1	1	144.638071246	145.389481449	321.429	6375.000
10	Spectrogram 1	1	203.139442051	203.833529374	613.400	805.100
11	Spectrogram 1	1	204.033386693	204.601314634	533.773	7156.507
12	Spectrogram 1	1	210.280682788	210.714891889	642.200	5397.035
13	Spectrogram 1	1	211.206132552	212.093021910	824.300	2683.700
14	Spectrogram 1	1	212.669232159	213.134152894	672.158	5559.100
15	Spectrogram 1	1	214.098163066	214.599448355	4619.800	5578.300
16	Spectrogram 1	1	216.026183408	216.527468697	514.003	6306.700
17	Spectrogram 1	1	216.835951952	217.414358055	612.850	6761.120
18	Spectrogram 1	1	220.422069789	222.041606876	536.700	7413.509
19	Spectrogram 1	1	222.620012979	224.046748032	632.619	7037.891
20	Spectrogram 1	1	224.432352101	226.206130816	594.200	7887.974
21	Spectrogram 1	1	231.141862892	232.182993877	939.300	5827.500
22	Spectrogram 1	1	233.956772592	234.496618288	479.200	5654.036
23	Spectrogram 1	1	235.526698937	237.497742970	345.000	7246.000
24	Spectrogram 1	1	237.681484363	239.017785403	316.310	7294.893
25	Spectrogram 1	1	240.918029006	242.768928535	613.400	5501.600
26	Spectrogram 1	1	246.740650440	247.164814915	383.400	977.600
27	Spectrogram 1	1	247.974583459	248.630110376	383.400	10378.913
28	Spectrogram 1	1	248.630110376	249.015714444	6747.600	7533.500
29	Spectrogram 1	1	253.990006928	254.684094251	364.200	7512.356
30	Spectrogram 1	1	261.724918314	262.342957545	434.926	6484.349
31	Spectrogram 1	1	265.789491423	266.367897526	613.400	5444.100
32	Spectrogram 1	1	268.334478275	268.874323971	4006.400	4274.800
33	Spectrogram 1	1	270.223938211	270.956585941	2702.900	5424.900
34	Spectrogram 1	1	274.619824591	275.236791101	230.000	996.800
35	Spectrogram 1	1	287.366291342	287.751895411	613.400	1303.500
36	Spectrogram 1	1	288.214620293	288.870147209	4332.300	5214.100
37	Spectrogram 1	1	288.253180700	288.985828430	440.900	1054.300
38	Spectrogram 1	1	297.970403225	298.818732176	3488.800	5635.800
39	Spectrogram 1	1	303.758539811	304.516693346	514.003	7007.943
40	Spectrogram 1	1	304.525672390	305.219759713	4140.600	4792.300
41	Spectrogram 1	1	304.564232796	305.219759713	8702.900	9086.300
42	Spectrogram 1	1	304.988397272	305.682484595	460.100	5712.500
43	Spectrogram 1	1	306.685055173	307.302021683	383.400	5252.400
44	Spectrogram 1	1	307.340582090	307.918988192	421.700	2779.600
45	Spectrogram 1	1	308.227471447	309.193746984	421.700	6824.300
46	Spectrogram 1	1	309.769887721	310.386854231	440.900	10217.300
47	Spectrogram 1	1	314.628498984	315.206905087	2051.100	5079.900
48	Spectrogram 1	1	315.669629969	316.402277699	575.100	6920.100
49	Spectrogram 1	1	317.713331532	319.024385364	306.700	10773.200
50	Spectrogram 1	1	319.140066585	319.800636484	2626.200	6210.900
