Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	2.004451559	2.795513050	1181.664	3459.500
2	Spectrogram 1	1	79.673683718	80.291722949	1466.893	4074.703
3	Spectrogram 1	1	123.217128086	123.618018397	692.699	4441.426
4	Spectrogram 1	1	197.602437941	198.587959957	4359.932	5032.258
5	Spectrogram 1	1	213.771680517	214.473238563	4176.570	5093.379
6	Spectrogram 1	1	552.126931932	552.728267400	692.699	4991.511
7	Spectrogram 1	1	590.215395453	591.820227019	468.500	3027.000
8	Spectrogram 1	1	680.645871891	681.664801434	1181.664	2628.183
9	Spectrogram 1	1	765.370811038	765.988850269	1242.784	3443.124
10	Spectrogram 1	1	1836.160318625	1836.878580433	1976.231	4645.161
11	Spectrogram 1	1	1851.634722160	1852.152538813	713.073	1731.749
12	Spectrogram 1	1	1944.777488377	1945.679491579	1568.761	2954.160
