Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	2.873166523	4.910912572	1648.000	6037.000
2	Spectrogram 1	1	7.048996957	7.998274374	1666.700	3104.000
3	Spectrogram 1	1	11.958584987	12.553925798	5712.000	6037.000
4	Spectrogram 1	1	12.165660052	12.761000863	2175.600	3093.500
5	Spectrogram 1	1	15.116479724	17.238999137	509.900	6051.000
6	Spectrogram 1	1	20.478839501	22.157031924	544.000	4224.000
7	Spectrogram 1	1	22.282848200	23.373570840	5056.000	5680.000
8	Spectrogram 1	1	24.688193134	26.091431064	1712.000	8960.784
9	Spectrogram 1	1	27.903337880	29.866366254	496.000	2617.600
10	Spectrogram 1	1	48.481375712	50.448588826	1712.000	3024.000
11	Spectrogram 1	1	54.072381349	54.955531950	1776.000	2957.500
12	Spectrogram 1	1	58.705662746	59.689269304	407.900	3195.500
13	Spectrogram 1	1	60.517569562	61.863557483	305.900	3248.000
14	Spectrogram 1	1	63.338967319	64.503764558	1712.000	2928.000
15	Spectrogram 1	1	66.522746439	68.024040658	544.000	3274.510
16	Spectrogram 1	1	66.885127802	67.376931081	5677.100	6255.000
17	Spectrogram 1	1	71.363092346	72.061970689	407.900	3297.500
18	Spectrogram 1	1	71.854895625	72.942039714	1563.700	1937.700
19	Spectrogram 1	1	76.022281302	78.067147566	448.000	6085.000
20	Spectrogram 1	1	80.111993162	81.380327933	1712.000	3008.000
21	Spectrogram 1	1	81.280759029	82.282986084	1792.000	3024.000
22	Spectrogram 1	1	85.987740889	87.437266342	441.900	6017.000
23	Spectrogram 1	1	90.155126566	91.205999188	373.900	5983.000
24	Spectrogram 1	1	91.967033382	93.235368154	1699.700	3008.000
25	Spectrogram 1	1	93.753055815	94.914234572	441.900	5983.000
26	Spectrogram 1	1	98.903935422	100.359661308	496.000	6051.000
27	Spectrogram 1	1	101.026454835	102.160503281	496.000	5968.000
28	Spectrogram 1	1	107.438899106	110.318926221	1568.000	5904.000
29	Spectrogram 1	1	111.017804564	113.735664789	509.804	6017.000
30	Spectrogram 1	1	117.954797530	119.740819964	441.900	5915.000
31	Spectrogram 1	1	120.025548177	121.242114183	1223.800	5915.000
32	Spectrogram 1	1	122.795177168	124.322355770	509.900	5983.000
33	Spectrogram 1	1	127.894392369	130.431061912	407.900	6187.000
34	Spectrogram 1	1	135.297287696	136.603771039	544.000	5856.000
35	Spectrogram 1	1	137.368038343	138.066916686	1121.800	3773.400
36	Spectrogram 1	1	139.594095289	140.215320483	373.900	5843.137
37	Spectrogram 1	1	143.269677687	145.469850250	1616.000	3059.500
38	Spectrogram 1	1	147.410895903	148.265363623	1725.490	2889.500
39	Spectrogram 1	1	150.232558137	151.267933460	475.900	5847.000
40	Spectrogram 1	1	151.940927420	154.607018879	441.900	5847.000
41	Spectrogram 1	1	154.736440794	155.668278585	407.900	3603.400
42	Spectrogram 1	1	155.694162968	156.030037607	373.900	3297.500
43	Spectrogram 1	1	157.376647869	158.786458638	1856.000	5456.000
44	Spectrogram 1	1	167.290303485	168.641691350	543.900	2379.600
45	Spectrogram 1	1	169.179863450	170.163470008	441.900	5949.000
46	Spectrogram 1	1	172.803629917	173.295433196	407.900	3331.400
47	Spectrogram 1	1	175.184993161	177.773431470	407.900	5949.000
48	Spectrogram 1	1	179.559453904	181.008979356	1393.800	5473.100
49	Spectrogram 1	1	182.820886173	183.467995750	1733.700	5745.000
50	Spectrogram 1	1	187.609497044	188.955484965	339.900	6017.000
51	Spectrogram 1	1	192.734532712	193.148682841	462.908	6053.412
