Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	16.462467645	17.756686799	2073.298	5863.874
2	Spectrogram 1	1	65.332070316	66.600405088	1663.400	4449.664
3	Spectrogram 1	1	137.394010004	138.584691626	1901.000	5940.600
4	Spectrogram 1	1	144.123926311	145.236954783	1901.000	5821.800
5	Spectrogram 1	1	156.522497581	157.324913456	4039.600	4752.500
6	Spectrogram 1	1	157.557872904	158.023791800	3485.100	4237.600
7	Spectrogram 1	1	181.190255129	182.536243049	1940.600	4554.500
8	Spectrogram 1	1	203.839034679	205.185022599	2099.000	3604.000
9	Spectrogram 1	1	228.227154510	228.728267400	1069.300	3881.200
10	Spectrogram 1	1	681.447652515	682.199321849	1067.114	3281.879
11	Spectrogram 1	1	706.350038373	707.271329110	1125.999	3343.799
12	Spectrogram 1	1	803.395294613	804.380816630	2013.423	4731.544
13	Spectrogram 1	1	805.533376276	806.335156900	2033.557	4731.544
14	Spectrogram 1	1	1354.793983737	1355.794664250	3207.900	4067.114
15	Spectrogram 1	1	1357.011230255	1357.968952430	3722.800	4475.200
16	Spectrogram 1	1	1382.740244922	1383.801504628	1901.000	5029.700
17	Spectrogram 1	1	1522.204976147	1523.447426535	2295.302	5838.926
18	Spectrogram 1	1	1555.647491675	1556.139294954	1752.800	4988.800
19	Spectrogram 1	1	1762.049056373	1762.799703483	1584.300	4011.200
20	Spectrogram 1	1	1786.949768192	1788.373409262	2089.900	4752.800
21	Spectrogram 1	1	1803.645144808	1803.955757405	2292.100	3404.500
22	Spectrogram 1	1	1809.753859217	1810.323315645	1719.100	3539.300
23	Spectrogram 1	1	1817.363839372	1817.933295800	2258.400	3809.000
24	Spectrogram 1	1	1825.206790623	1826.578662926	1786.500	4550.600
25	Spectrogram 1	1	1843.662724630	1844.309834207	1887.600	3809.000
26	Spectrogram 1	1	1849.771439039	1850.547970531	1651.700	3876.400
27	Spectrogram 1	1	1930.556372165	1931.772938170	1921.300	4618.000
28	Spectrogram 1	1	1995.810736268	1996.664920910	3640.400	4550.600
29	Spectrogram 1	1	2070.075620638	2070.693659869	1308.725	3523.490
30	Spectrogram 1	1	2084.063389268	2084.815058602	664.430	3362.416
31	Spectrogram 1	1	2094.222874553	2095.077059195	1179.800	3471.900
32	Spectrogram 1	1	2113.196036913	2114.101990321	573.000	3471.900
33	Spectrogram 1	1	2142.833508654	2143.532386998	1228.188	2255.034
34	Spectrogram 1	1	2179.045626033	2179.899810674	1147.651	3505.600
35	Spectrogram 1	1	2503.427907175	2503.842057304	3471.900	4584.300
36	Spectrogram 1	1	2551.469196645	2552.168074989	1044.900	3670.100
37	Spectrogram 1	1	2647.163543490	2647.940074983	1259.300	3703.700
38	Spectrogram 1	1	3021.631967539	3023.003839843	2074.100	4963.000
39	Spectrogram 1	1	3284.023283570	3285.175843216	1932.886	4570.470
40	Spectrogram 1	1	3512.502180191	3513.382249216	444.400	5073.826
41	Spectrogram 1	1	3624.244785015	3624.736588294	1925.900	3222.200
42	Spectrogram 1	1	3627.306362867	3628.759590247	2053.691	2456.376
43	Spectrogram 1	1	3636.850442046	3637.549320390	2592.600	3444.400
44	Spectrogram 1	1	3637.575204773	3638.636464480	402.685	6037.000
45	Spectrogram 1	1	3646.422186734	3646.956707150	261.745	906.040
46	Spectrogram 1	1	3652.018634884	3652.585875278	1872.483	5616.300
47	Spectrogram 1	1	3659.162724616	3659.680412278	3872.100	5476.700
48	Spectrogram 1	1	3661.906469224	3662.501810035	1918.600	4639.500
49	Spectrogram 1	1	3667.559165924	3668.177205155	1791.946	5275.168
50	Spectrogram 1	1	3670.422407963	3670.940095625	1988.400	2755.800
51	Spectrogram 1	1	3683.611482159	3683.995668708	2114.094	2536.913
52	Spectrogram 1	1	3696.694992086	3697.367986046	2686.000	5197.700
53	Spectrogram 1	1	3700.229777794	3700.914949703	2578.956	3825.503
54	Spectrogram 1	1	3711.060779401	3711.992617193	1581.700	5501.400
55	Spectrogram 1	1	3717.014187512	3717.868372154	1581.700	6636.100
56	Spectrogram 1	1	3721.751015380	3722.285781575	2028.700	5639.000
57	Spectrogram 1	1	3723.795881644	3724.339453689	1891.100	4848.100
58	Spectrogram 1	1	3729.360985181	3731.017585699	1788.000	5707.700
59	Spectrogram 1	1	3759.775068009	3760.448061969	4194.800	4573.100
60	Spectrogram 1	1	3776.004527024	3776.651636602	4332.400	5295.100
61	Spectrogram 1	1	3802.432435565	3803.752539103	2097.400	2544.400
62	Spectrogram 1	1	3837.039761274	3837.738639618	3232.100	5432.700
63	Spectrogram 1	1	3841.621280256	3842.346042982	4332.400	5295.100
64	Spectrogram 1	1	3843.510840221	3844.287371714	1994.300	2372.500
65	Spectrogram 1	1	3844.753290610	3845.633359635	1684.800	5604.600
66	Spectrogram 1	1	3853.424520117	3853.890439012	3885.400	4435.500
67	Spectrogram 1	1	3875.219105965	3876.461556353	309.500	4504.300
68	Spectrogram 1	1	3879.645322531	3880.059472660	4022.900	4469.900
69	Spectrogram 1	1	3945.862401424	3947.232109990	2033.557	2476.510
70	Spectrogram 1	1	3959.498478696	3959.964397591	4091.700	4607.400
71	Spectrogram 1	1	4153.068525895	4153.586213556	481.400	2853.900
72	Spectrogram 1	1	4382.377203673	4382.869006951	1577.900	2544.400
73	Spectrogram 1	1	4384.810335683	4385.302138962	1743.900	2657.400
74	Spectrogram 1	1	4391.643783051	4392.239123862	1660.900	3529.400
75	Spectrogram 1	1	4642.540476622	4643.627620712	1287.200	5730.100
76	Spectrogram 1	1	4649.666538117	4651.263485249	2114.094	4610.738
77	Spectrogram 1	1	4658.795840728	4659.908869201	3040.268	4526.000
78	Spectrogram 1	1	4901.047177641	4901.927246666	1494.800	2906.600
79	Spectrogram 1	1	4912.410393343	4913.342231135	1619.400	4941.200
80	Spectrogram 1	1	5342.892729751	5343.410417413	1827.000	2989.600
81	Spectrogram 1	1	5536.222690049	5537.180412223	1993.100	5818.792
82	Spectrogram 1	1	5922.288888201	5924.668664140	2073.826	4751.678
83	Spectrogram 1	1	5946.067741646	5947.465498332	2048.158	4892.617
84	Spectrogram 1	1	5983.011910901	5984.720280185	955.000	5065.700
85	Spectrogram 1	1	6074.512988980	6075.108329791	1785.500	5231.800
86	Spectrogram 1	1	6122.114246526	6122.916662402	2034.600	4892.617
87	Spectrogram 1	1	6185.944954028	6187.221355582	1993.100	4858.100
88	Spectrogram 1	1	6271.000827189	6271.466746085	1868.500	2491.300
89	Spectrogram 1	1	6306.410580423	6307.212996298	3986.200	5564.000
90	Spectrogram 1	1	6700.201185064	6703.040824773	3926.174	4449.664
91	Spectrogram 1	1	6762.880543724	6763.371550947	2117.600	5854.700
92	Spectrogram 1	1	7119.540549741	7120.259568671	4318.300	4691.275
93	Spectrogram 1	1	7224.863843090	7225.536837051	2496.644	5231.800
94	Spectrogram 1	1	7228.746500554	7229.419494514	3238.800	5439.400
95	Spectrogram 1	1	7304.432259393	7305.157022119	2906.600	5397.900
96	Spectrogram 1	1	7512.257423745	7512.826880173	2034.600	2366.800
97	Spectrogram 1	1	7534.207330128	7534.517942725	2449.800	4609.000
98	Spectrogram 1	1	7537.106381034	7537.701721845	3280.300	5397.900
99	Spectrogram 1	1	7542.127951354	7542.516217100	1702.400	4442.900
100	Spectrogram 1	1	7617.088933230	7617.606620891	1868.500	4526.000
101	Spectrogram 1	1	7833.585365916	7834.698394389	1973.154	4733.600
102	Spectrogram 1	1	7916.088918453	7916.706957684	463.087	5456.376
103	Spectrogram 1	1	7918.611186665	7919.463078577	483.221	5093.960
104	Spectrogram 1	1	8011.514412004	8012.161521581	1660.900	5688.600
105	Spectrogram 1	1	8077.838362008	8078.873995314	2073.826	2516.779
106	Spectrogram 1	1	8079.926332382	8080.794928058	2033.557	4691.275
107	Spectrogram 1	1	8091.160451688	8091.885214414	5481.000	5979.200
108	Spectrogram 1	1	8103.403732533	8103.947304577	456.700	1204.200
109	Spectrogram 1	1	8113.446843403	8114.404565578	3238.800	5522.500
110	Spectrogram 1	1	8168.658086281	8169.124005177	1743.900	2325.300
111	Spectrogram 1	1	8289.612309971	8290.480905647	1953.020	2355.705
112	Spectrogram 1	1	8308.303739562	8309.235577354	2034.600	2657.400
113	Spectrogram 1	1	8319.563446206	8320.547052763	1785.500	4692.000
114	Spectrogram 1	1	8325.413249979	8326.370972153	1827.000	4567.500
115	Spectrogram 1	1	8339.960211646	8341.823887229	1785.500	5148.800
116	Spectrogram 1	1	8345.499469627	8346.276001120	5439.400	5979.200
117	Spectrogram 1	1	8359.244001182	8360.253492123	1910.000	4816.600
118	Spectrogram 1	1	8394.343063518	8395.274901310	5522.500	6020.800
119	Spectrogram 1	1	8409.640684172	8410.520753197	2034.600	2574.400
120	Spectrogram 1	1	8410.572521963	8411.659666053	4110.700	5605.500
