Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	35.791785896	36.520491509	1744.700	6553.200
2	Spectrogram 1	1	59.161462764	59.858036028	2297.900	7361.700
3	Spectrogram 1	1	62.552326652	63.354107275	4294.314	5658.863
4	Spectrogram 1	1	78.036714945	78.604642887	3852.843	4133.779
5	Spectrogram 1	1	80.091277793	80.709317024	4053.512	4555.184
6	Spectrogram 1	1	81.962099248	82.463212138	4113.712	4454.849
7	Spectrogram 1	1	114.615132768	115.466866601	3361.700	6723.400
8	Spectrogram 1	1	139.987374777	140.744471517	2893.600	6340.400
9	Spectrogram 1	1	141.163688544	141.781727775	4153.846	4334.448
10	Spectrogram 1	1	142.466582057	143.895886698	1914.900	6468.100
11	Spectrogram 1	1	160.757202533	161.575686920	3331.104	6020.067
12	Spectrogram 1	1	164.655898316	165.340752598	4033.445	4354.515
13	Spectrogram 1	1	167.562353076	168.681505197	2147.157	4454.849
14	Spectrogram 1	1	189.662422148	190.220780994	1957.400	6851.100
15	Spectrogram 1	1	190.570938236	191.422672069	3361.700	5361.700
16	Spectrogram 1	1	192.482645005	193.343842547	2425.500	5191.500
17	Spectrogram 1	1	193.854882847	194.545733623	3319.100	5191.500
18	Spectrogram 1	1	197.138789958	197.744467350	3659.600	5021.300
19	Spectrogram 1	1	198.037842337	198.757084240	3659.600	5021.300
20	Spectrogram 1	1	202.940043730	203.564648541	3659.600	4978.700
21	Spectrogram 1	1	204.170325933	204.804394453	2680.900	5021.300
22	Spectrogram 1	1	206.820164524	207.359595952	2638.300	5021.300
23	Spectrogram 1	1	208.779152340	209.895870032	2042.600	5446.800
24	Spectrogram 1	1	211.542555442	212.186087671	2936.200	5404.300
25	Spectrogram 1	1	215.271256887	216.179772976	1829.800	5361.700
26	Spectrogram 1	1	217.779177340	218.110407164	3872.300	5021.300
27	Spectrogram 1	1	218.006268862	218.536236580	1787.200	6893.600
28	Spectrogram 1	1	219.880120794	220.296524001	3914.900	4808.500
29	Spectrogram 1	1	220.230278036	220.760245754	2127.700	8170.200
30	Spectrogram 1	1	221.876963446	222.444786002	3787.200	4808.500
31	Spectrogram 1	1	222.302830363	222.889580336	510.600	5914.900
32	Spectrogram 1	1	224.867495570	225.728693113	553.200	6766.000
33	Spectrogram 1	1	225.662447148	226.220805994	1574.500	7148.900
34	Spectrogram 1	1	228.861180875	229.353293757	3957.400	4851.100
35	Spectrogram 1	1	229.305975210	229.798088091	2723.400	6851.100
36	Spectrogram 1	1	235.173474947	235.514168481	4042.600	4723.400
37	Spectrogram 1	1	235.419531388	235.921107978	1787.200	6553.200
38	Spectrogram 1	1	237.757067574	238.495236895	3574.500	5021.300
39	Spectrogram 1	1	242.214474632	242.555168165	4042.600	4893.600
40	Spectrogram 1	1	242.574095584	242.971571372	2340.400	5702.100
41	Spectrogram 1	1	253.826483386	254.413233360	4000.000	4766.000
42	Spectrogram 1	1	254.365914813	254.848563985	2212.800	7702.100
43	Spectrogram 1	1	256.201874409	256.599350197	3872.300	4723.400
44	Spectrogram 1	1	256.533104232	256.921116312	2340.400	5957.400
45	Spectrogram 1	1	258.454237211	259.419799021	2789.298	4553.200
46	Spectrogram 1	1	262.845398304	263.782305521	2808.500	7906.355
47	Spectrogram 1	1	265.249412305	266.435379478	2207.358	6361.204
48	Spectrogram 1	1	266.886381078	267.805088043	3872.910	4394.649
49	Spectrogram 1	1	273.397471622	273.757092574	4085.100	4638.300
50	Spectrogram 1	1	273.700310318	274.145104653	2127.700	7574.500
51	Spectrogram 1	1	274.637217534	275.025229614	3957.400	4723.400
52	Spectrogram 1	1	274.940056230	275.460560239	2170.200	7276.600
53	Spectrogram 1	1	279.047306046	279.397463289	4000.000	4851.100
54	Spectrogram 1	1	279.335941995	279.865909713	1489.400	7489.400
55	Spectrogram 1	1	280.320167758	280.698716128	4085.100	4851.100
56	Spectrogram 1	1	280.651397581	281.124583044	1702.100	5361.700
57	Spectrogram 1	1	284.597764340	285.042558675	4042.600	4893.600
58	Spectrogram 1	1	284.976312710	285.458961882	2425.500	7617.000
59	Spectrogram 1	1	289.357140959	290.142628827	3872.300	5319.100
60	Spectrogram 1	1	292.733821432	293.218230559	3290.970	3812.709
61	Spectrogram 1	1	297.619828273	298.717618546	3276.600	6085.100
62	Spectrogram 1	1	298.755473383	299.105630626	3914.900	4936.200
63	Spectrogram 1	1	299.067775789	299.522033833	2000.000	7404.300
64	Spectrogram 1	1	308.285466101	309.108808807	3489.400	5361.700
65	Spectrogram 1	1	316.443180122	318.080148896	3852.843	4314.381
66	Spectrogram 1	1	319.266116068	319.683710143	3331.104	3672.241
67	Spectrogram 1	1	321.581977603	322.566203365	2553.200	6170.200
68	Spectrogram 1	1	322.622985620	323.578820255	3617.000	5276.600
69	Spectrogram 1	1	326.540961251	327.156102353	3148.900	6170.200
70	Spectrogram 1	1	330.468400591	330.941586054	3063.800	4680.900
71	Spectrogram 1	1	332.645091220	333.525216180	2893.600	5319.100
72	Spectrogram 1	1	335.664014472	336.676631362	2978.700	5106.400
73	Spectrogram 1	1	337.140353115	338.011014366	3276.600	5319.100
74	Spectrogram 1	1	340.329623134	341.011010200	2978.700	4383.000
75	Spectrogram 1	1	342.875360923	343.622993954	1872.300	4723.400
76	Spectrogram 1	1	347.805953444	348.988917100	2340.400	5234.000
77	Spectrogram 1	1	350.115098502	350.815412986	3872.300	4936.200
78	Spectrogram 1	1	351.875348423	352.831183057	2212.800	5404.300
79	Spectrogram 1	1	353.512570124	354.354840247	3234.000	5404.300
80	Spectrogram 1	1	354.742852326	355.604049869	3276.600	5234.000
81	Spectrogram 1	1	357.667138486	358.206569913	3106.400	5063.800
82	Spectrogram 1	1	358.518909819	359.361179942	2978.700	5446.800
83	Spectrogram 1	1	363.449502340	364.253917626	3191.500	4851.100
84	Spectrogram 1	1	366.684833449	367.403095258	3772.575	4675.585
85	Spectrogram 1	1	370.276142493	371.411998376	4053.512	4454.849
86	Spectrogram 1	1	374.118007981	374.869677315	3130.435	3692.308
87	Spectrogram 1	1	376.673683718	377.675909498	3170.569	3632.107
88	Spectrogram 1	1	378.127715392	378.780711330	3659.600	5234.000
89	Spectrogram 1	1	391.367482137	392.616691759	3872.300	4680.900
90	Spectrogram 1	1	393.184514314	393.714482032	3021.300	7829.800
91	Spectrogram 1	1	402.354086442	402.838495569	3270.903	3933.110
92	Spectrogram 1	1	411.648097671	413.001102473	3030.100	4494.983
93	Spectrogram 1	1	416.926486776	417.577933533	3371.237	3913.043
94	Spectrogram 1	1	422.672581245	423.457658106	3130.435	3872.910
95	Spectrogram 1	1	423.708214551	424.944293012	4193.980	4515.050
96	Spectrogram 1	1	426.263890289	426.748299415	3170.569	3411.371
97	Spectrogram 1	1	428.190812342	428.957372792	3787.200	4893.600
98	Spectrogram 1	1	429.496804219	430.566203365	3411.371	5106.400
99	Spectrogram 1	1	430.821723515	431.465255744	3531.900	5148.900
100	Spectrogram 1	1	432.811765381	433.346285797	3250.836	3692.308
101	Spectrogram 1	1	436.982635739	437.730268770	3361.700	5361.700
102	Spectrogram 1	1	439.916385607	440.843829114	2085.100	5021.300
103	Spectrogram 1	1	442.940964760	443.826264198	3030.100	4555.184
104	Spectrogram 1	1	446.766450724	448.596538002	2042.553	5234.043
105	Spectrogram 1	1	449.789507586	450.908659707	1946.488	3371.237
106	Spectrogram 1	1	457.803112042	458.600266623	3319.149	5234.043
107	Spectrogram 1	1	459.868977436	460.565084253	3446.809	5191.489
108	Spectrogram 1	1	462.597267060	463.764930109	2255.319	5319.149
109	Spectrogram 1	1	463.967025636	464.528402102	2851.064	4808.511
110	Spectrogram 1	1	466.672901868	467.413918803	3574.468	5063.830
111	Spectrogram 1	1	467.919157622	468.458079029	2978.723	4680.851
112	Spectrogram 1	1	468.537848668	469.874149708	3933.110	4314.381
113	Spectrogram 1	1	491.829613284	492.754452470	3148.936	5531.915
114	Spectrogram 1	1	493.888432931	494.629449866	3276.596	5531.915
115	Spectrogram 1	1	504.106879083	505.025586048	2006.689	3792.642
116	Spectrogram 1	1	505.329326971	506.182619199	2978.723	5957.447
117	Spectrogram 1	1	507.002228839	507.799383421	3106.383	5276.596
118	Spectrogram 1	1	510.101026931	511.246234921	1829.787	5063.830
119	Spectrogram 1	1	512.224907897	513.110207336	1906.355	3933.110
120	Spectrogram 1	1	513.749973958	514.693086421	1319.149	4723.404
121	Spectrogram 1	1	518.050117687	519.240235794	1702.128	4212.766
122	Spectrogram 1	1	521.485741657	522.709542353	2936.170	4851.064
123	Spectrogram 1	1	529.920911911	532.760551619	3210.702	4515.050
124	Spectrogram 1	1	541.095729352	542.660903615	1866.221	6000.000
125	Spectrogram 1	1	543.458058196	544.210302660	3190.635	7183.946
126	Spectrogram 1	1	545.027832661	545.562353076	3331.104	6080.268
127	Spectrogram 1	1	548.953216964	549.587959957	3331.104	4193.980
128	Spectrogram 1	1	550.250713433	551.391966360	2978.723	5957.447
129	Spectrogram 1	1	552.594637296	553.346306630	3953.177	5177.258
130	Spectrogram 1	1	554.164791017	555.768352264	3270.903	5819.398
131	Spectrogram 1	1	562.028433352	562.657174994	3191.489	5063.830
132	Spectrogram 1	1	564.086826234	564.738272991	3351.171	7525.084
133	Spectrogram 1	1	567.889203655	570.223826257	1957.447	5872.340
134	Spectrogram 1	1	580.145861475	581.398643699	2387.960	4775.920
135	Spectrogram 1	1	585.674807025	586.643625278	2026.756	4274.247
136	Spectrogram 1	1	596.249984375	596.867498487	3446.809	4680.851
137	Spectrogram 1	1	598.259459563	599.829613284	3110.368	5919.732
138	Spectrogram 1	1	602.685956756	604.222702951	3090.301	5137.124
139	Spectrogram 1	1	604.558356069	605.198325240	1957.447	5106.383
140	Spectrogram 1	1	605.512696061	606.197575349	3446.809	4808.511
141	Spectrogram 1	1	606.197575349	606.669131581	3148.936	4765.957
142	Spectrogram 1	1	607.079046423	608.665903907	1926.421	4916.388
143	Spectrogram 1	1	616.449857461	617.051192929	3050.167	3933.110
144	Spectrogram 1	1	633.357010432	636.751648501	2127.660	5106.383
145	Spectrogram 1	1	637.854096859	638.371913512	3913.043	4515.050
