Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	7.633619687	8.418696548	672.158	1008.237
2	Spectrogram 1	1	15.425846083	16.949503273	851.100	4212.800
3	Spectrogram 1	1	24.085140050	24.747599698	1148.900	1561.779
4	Spectrogram 1	1	35.100935121	36.397463289	978.700	3872.300
5	Spectrogram 1	1	44.006285528	45.302813696	711.697	1581.549
6	Spectrogram 1	1	51.690817442	52.940027064	510.600	2680.900
7	Spectrogram 1	1	64.078850355	65.583580126	510.600	3489.400
8	Spectrogram 1	1	123.463700920	125.223950841	1021.300	3659.600
9	Spectrogram 1	1	133.561478693	134.943180244	632.619	3024.712
10	Spectrogram 1	1	140.119866706	141.615132768	595.700	3446.800
11	Spectrogram 1	1	144.652983438	145.987366443	510.600	1787.200
12	Spectrogram 1	1	181.845398304	183.179781309	553.200	3191.500
13	Spectrogram 1	1	187.485769019	188.858006861	383.000	3574.500
14	Spectrogram 1	1	221.810717482	223.305983544	510.600	2978.700
15	Spectrogram 1	1	231.123007387	232.599346030	638.300	2000.000
16	Spectrogram 1	1	251.176644795	252.577273764	468.100	2000.000
17	Spectrogram 1	1	260.678208885	261.880099961	680.900	3361.700
18	Spectrogram 1	1	356.791790063	357.719233570	851.100	3617.000
19	Spectrogram 1	1	361.911656769	363.690834109	1021.300	2000.000
20	Spectrogram 1	1	375.719208570	377.091446412	731.466	1621.087
21	Spectrogram 1	1	438.359612618	440.119862539	936.200	2042.600
22	Spectrogram 1	1	945.851733833	946.873814432	978.700	3191.500
23	Spectrogram 1	1	961.514172647	962.810700815	1021.300	3404.300
24	Spectrogram 1	1	1414.439851870	1415.422697069	1047.776	1818.781
25	Spectrogram 1	1	1420.921112145	1422.539406427	632.619	1621.087
26	Spectrogram 1	1	1441.145096320	1441.968439025	731.466	1166.392
27	Spectrogram 1	1	1446.484388293	1447.169242576	850.082	1205.931
