Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	25.222682118	26.893058417	4360.0	5520.0
2	Spectrogram 1	1	58.359682141	60.197096070	4420.0	5260.0
3	Spectrogram 1	1	65.458781412	66.143635695	4320.0	5500.0
4	Spectrogram 1	1	93.761674926	95.381939936	4400.0	5380.0
5	Spectrogram 1	1	102.932040808	103.834044010	4560.0	5300.0
6	Spectrogram 1	1	109.954340270	111.440975176	4800.0	5380.0
7	Spectrogram 1	1	180.942067233	181.727144093	5160.0	5700.0
8	Spectrogram 1	1	386.836290623	387.387514801	4320.0	4900.0
9	Spectrogram 1	1	426.681484363	427.967674114	5100.0	5540.0
10	Spectrogram 1	1	454.165893490	455.285045611	5000.0	5700.0
11	Spectrogram 1	1	476.121357067	477.591288210	5040.0	5760.0
12	Spectrogram 1	1	770.198198543	772.185946339	5104.8	5809.5
13	Spectrogram 1	1	783.511097648	784.780583635	4781.0	5771.4
14	Spectrogram 1	1	1075.683710143	1076.936492367	4438.1	5428.6
15	Spectrogram 1	1	1095.668129686	1096.920911911	4742.9	5542.9
16	Spectrogram 1	1	1107.551224179	1108.653672536	4628.6	5657.1
17	Spectrogram 1	1	1108.820710166	1110.056788628	4666.7	5352.4
18	Spectrogram 1	1	1119.928712556	1120.830715757	4476.2	5695.2
19	Spectrogram 1	1	1121.265013595	1123.553429125	4495.2	5752.4
20	Spectrogram 1	1	1139.077943950	1140.397541226	4533.3	5904.8
21	Spectrogram 1	1	1144.172591662	1145.425373886	4971.4	5485.7
22	Spectrogram 1	1	1163.422045634	1163.923158524	5314.3	5714.3
23	Spectrogram 1	1	1178.889730164	1180.242734967	4419.0	5619.0
24	Spectrogram 1	1	1227.010005591	1228.563455549	4381.0	5276.2
25	Spectrogram 1	1	1258.236057628	1259.472136089	5104.8	5676.2
26	Spectrogram 1	1	1283.448754988	1285.419799021	5142.9	5638.1
27	Spectrogram 1	1	1460.422045634	1461.708235384	4952.4	5409.5
28	Spectrogram 1	1	1497.928712556	1499.432051225	4323.8	5428.6
29	Spectrogram 1	1	1654.383063242	1655.201547629	5028.6	5485.7
30	Spectrogram 1	1	1670.585713344	1672.055644488	4990.5	5542.9
31	Spectrogram 1	1	1741.847419520	1743.534499582	5314.3	5847.6
32	Spectrogram 1	1	1890.584631705	1891.403116091	4495.2	4933.3
33	Spectrogram 1	1	2350.469931143	2351.204896715	4342.9	4666.7
34	Spectrogram 1	1	2380.610238586	2381.495538024	4781.0	5523.8
35	Spectrogram 1	1	2541.073492390	2542.693757401	5181.0	5752.4
36	Spectrogram 1	1	2562.604642887	2563.540053615	4990.5	5600.0
37	Spectrogram 1	1	2570.579056839	2572.516693346	4438.1	5409.5
38	Spectrogram 1	1	2578.914234572	2579.916460352	4361.9	5333.3
39	Spectrogram 1	1	3257.004430726	3258.173694135	4266.7	5295.2
40	Spectrogram 1	1	3282.968797420	3283.703762992	4590.5	5733.3
41	Spectrogram 1	1	3303.688182535	3304.773927130	4971.4	5523.8
42	Spectrogram 1	1	3306.845193741	3307.496640497	4704.8	5123.8
43	Spectrogram 1	1	3309.367461952	3310.336280206	4704.8	5542.9
44	Spectrogram 1	1	3361.396417919	3361.847419520	4457.1	4895.2
45	Spectrogram 1	1	3364.152538813	3365.505543615	4552.4	5428.6
