Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	19.526698937	20.261664509	567.6	5614.9
2	Spectrogram 1	1	28.396397086	28.813991161	4277.0	6202.7
3	Spectrogram 1	1	32.094647713	33.046762203	466.2	5554.1
4	Spectrogram 1	1	34.332951953	35.535622889	527.0	5574.3
5	Spectrogram 1	1	35.903105675	36.671478772	425.7	4662.2
6	Spectrogram 1	1	47.796184925	48.965448334	4885.1	5574.3
7	Spectrogram 1	1	52.807313822	54.026688521	547.3	5412.2
8	Spectrogram 1	1	55.012210537	56.281696525	445.9	5695.9
9	Spectrogram 1	1	56.672602079	57.340752598	4716.4	5751.2
10	Spectrogram 1	1	57.157011205	57.875273014	517.4	3661.7
11	Spectrogram 1	1	63.437626090	64.456555633	1213.9	5034.8
12	Spectrogram 1	1	64.790630893	65.809560435	398.0	5691.5
13	Spectrogram 1	1	67.112453949	68.432051225	1432.8	3701.5
14	Spectrogram 1	1	71.388617274	72.708214551	497.5	5213.9
15	Spectrogram 1	1	78.638050413	80.091277793	417.9	5074.6
16	Spectrogram 1	1	81.952114491	83.355230582	597.0	5194.0
17	Spectrogram 1	1	87.213799833	87.731616486	1910.4	4796.0
18	Spectrogram 1	1	92.893079250	93.494414718	3263.7	4199.0
19	Spectrogram 1	1	95.131383491	96.501092056	2348.3	5373.1
20	Spectrogram 1	1	103.048967149	104.769454737	895.5	3701.5
21	Spectrogram 1	1	110.555675738	112.192644511	457.7	5671.6
22	Spectrogram 1	1	113.094647713	114.497763804	3323.4	4835.8
23	Spectrogram 1	1	121.563455549	122.482162514	517.4	5512.4
24	Spectrogram 1	1	127.660329041	128.979926318	2010.0	5253.7
25	Spectrogram 1	1	131.218230559	132.320678916	2507.5	5313.4
26	Spectrogram 1	1	133.957647689	135.009984758	537.3	6010.0
27	Spectrogram 1	1	135.277244966	135.995506774	616.9	2567.2
28	Spectrogram 1	1	153.674807025	154.660329041	1014.9	4895.5
29	Spectrogram 1	1	180.641399499	181.175919915	597.0	4338.3
30	Spectrogram 1	1	198.203773409	198.821812639	2069.7	2587.1
31	Spectrogram 1	1	210.197075237	211.366338646	736.3	5671.6
32	Spectrogram 1	1	326.538971975	327.340752598	2092.8	2630.4
33	Spectrogram 1	1	373.717117669	374.552305818	4608.0	4992.0
34	Spectrogram 1	1	378.009984758	378.561208937	2496.0	3763.2
35	Spectrogram 1	1	393.751648501	395.021134489	422.4	3302.4
36	Spectrogram 1	1	422.538951141	423.257212950	1190.4	2841.6
37	Spectrogram 1	1	438.881950353	440.251658918	1324.8	4147.2
38	Spectrogram 1	1	482.218230559	483.070122471	768.0	5049.6
39	Spectrogram 1	1	659.024483575	660.193746984	806.4	5414.4
40	Spectrogram 1	1	674.826243365	675.995506774	2246.4	5184.0
41	Spectrogram 1	1	676.787302640	677.672602079	652.8	5568.0
42	Spectrogram 1	1	678.090196153	679.359682141	480.0	5510.4
43	Spectrogram 1	1	690.701537212	691.603540414	1036.8	5721.6
44	Spectrogram 1	1	693.541176921	694.175919915	518.4	3859.2
45	Spectrogram 1	1	695.077923116	695.645851058	3379.2	5472.0
46	Spectrogram 1	1	702.778357855	704.148066421	1075.2	5587.2
47	Spectrogram 1	1	740.742745383	741.160339458	1113.6	4147.2
48	Spectrogram 1	1	748.944293012	751.299523594	4204.8	5222.4
49	Spectrogram 1	1	753.654754176	754.022236962	1708.8	4665.6
50	Spectrogram 1	1	829.543402700	830.228256983	518.4	5280.0
51	Spectrogram 1	1	837.962099248	838.596842242	1036.8	4665.6
52	Spectrogram 1	1	843.681505197	844.316248190	4934.4	5280.0
53	Spectrogram 1	1	845.986624490	846.387514801	1324.8	5088.0
54	Spectrogram 1	1	855.925363470	856.443180122	460.8	4377.6
55	Spectrogram 1	1	860.685935922	861.270567627	1036.8	4780.8
56	Spectrogram 1	1	885.915337045	886.299523594	1920.0	4147.2
57	Spectrogram 1	1	890.759428313	891.310652492	1766.4	4473.6
58	Spectrogram 1	1	894.875273014	895.543423534	384.0	4665.6
59	Spectrogram 1	1	900.521144905	901.105776610	1497.6	4646.4
60	Spectrogram 1	1	923.545649313	924.197096070	1516.8	4838.4
61	Spectrogram 1	1	925.032284220	925.383063242	1708.8	2841.6
62	Spectrogram 1	1	1009.105776610	1011.360784614	537.6	5625.6
63	Spectrogram 1	1	1017.958770996	1018.459883885	364.8	4012.8
64	Spectrogram 1	1	1026.818484387	1027.419819854	537.6	4032.0
65	Spectrogram 1	1	1027.469931143	1028.355230582	499.2	4838.4
66	Spectrogram 1	1	1034.452104074	1035.287292223	480.0	5203.2
67	Spectrogram 1	1	1037.408670123	1038.494414718	595.2	4857.6
68	Spectrogram 1	1	1040.515570040	1041.334054427	595.2	4876.8
69	Spectrogram 1	1	1042.870800622	1043.488839852	4224.0	4473.6
70	Spectrogram 1	1	1058.128055238	1058.579056839	4012.8	6336.0
71	Spectrogram 1	1	1060.900879895	1061.385289022	2822.4	5376.0
72	Spectrogram 1	1	1063.974372286	1065.427599666	633.6	5356.8
73	Spectrogram 1	1	1067.348532410	1068.467684530	3033.6	3590.4
74	Spectrogram 1	1	1074.213779000	1075.266116068	2745.6	5433.6
75	Spectrogram 1	1	1086.146984781	1087.115803035	595.2	5337.6
76	Spectrogram 1	1	1087.316248190	1087.950991184	3379.2	3974.4
77	Spectrogram 1	1	1095.517795819	1096.236057628	441.6	4761.6
78	Spectrogram 1	1	1100.512220954	1102.550080039	1651.2	2745.6
79	Spectrogram 1	1	1107.260541203	1108.095729352	1900.8	4876.8
80	Spectrogram 1	1	1120.914234572	1121.816237774	1689.6	4512.0
81	Spectrogram 1	1	1122.217128086	1122.584610871	5011.2	5472.0
82	Spectrogram 1	1	1129.483264987	1130.201526796	499.2	5203.2
83	Spectrogram 1	1	1217.438749397	1218.090196153	1996.8	4704.0
84	Spectrogram 1	1	1234.226031204	1235.178145694	441.6	5068.8
85	Spectrogram 1	1	1240.840721348	1241.859650891	921.6	4876.8
86	Spectrogram 1	1	1245.123603679	1245.524493991	2188.8	2764.8
87	Spectrogram 1	1	1274.946539625	1275.380837463	2745.6	4416.0
88	Spectrogram 1	1	1278.220477171	1279.055665321	1344.0	3705.6
89	Spectrogram 1	1	1290.965448334	1292.752750974	2688.0	4723.2
90	Spectrogram 1	1	1295.057870267	1295.742724550	940.8	3763.2
91	Spectrogram 1	1	1302.597986382	1304.067917525	2515.2	4876.8
92	Spectrogram 1	1	1313.271690934	1314.390843054	2572.8	4857.6
93	Spectrogram 1	1	1353.173714968	1354.576831060	1440.0	5625.6
94	Spectrogram 1	1	1357.984398710	1359.120254594	2400.0	4684.8
95	Spectrogram 1	1	1360.790630893	1361.876375487	1113.6	5856.0
96	Spectrogram 1	1	1519.332951953	1519.934287421	2380.8	3052.8
97	Spectrogram 1	1	1555.954319437	1556.772803823	1920.0	5184.0
98	Spectrogram 1	1	1559.996630081	1560.614669311	5126.4	5683.2
99	Spectrogram 1	1	1560.514446733	1561.249412305	595.2	1536.0
100	Spectrogram 1	1	1573.884176132	1574.919809438	4358.4	5414.4
101	Spectrogram 1	1	1587.314001578	1587.948744571	1843.2	2476.8
102	Spectrogram 1	1	1590.354086442	1591.122459540	4953.6	5280.0
103	Spectrogram 1	1	1616.452083241	1616.852973552	710.4	3724.8
104	Spectrogram 1	1	1622.204896715	1622.806232183	1881.6	4416.0
105	Spectrogram 1	1	1623.106899916	1623.741642910	1132.8	3072.0
106	Spectrogram 1	1	1629.554552431	1629.988850269	748.8	2937.6
107	Spectrogram 1	1	1631.842967961	1632.628044822	1612.8	3091.2
108	Spectrogram 1	1	1634.599088855	1634.916460352	883.2	3609.6
109	Spectrogram 1	1	1635.417573241	1635.818463553	595.2	3110.4
110	Spectrogram 1	1	1636.302872680	1636.837393096	633.6	2611.2
111	Spectrogram 1	1	1638.257212950	1638.758325840	1651.2	4876.8
112	Spectrogram 1	1	1645.038940725	1645.590164903	499.2	5318.4
113	Spectrogram 1	1	1645.824017585	1646.842947128	614.4	5299.2
114	Spectrogram 1	1	1647.026688521	1647.928691722	979.2	5049.6
115	Spectrogram 1	1	1648.302893513	1649.772824657	979.2	4819.2
116	Spectrogram 1	1	1662.651425923	1663.352983969	576.0	5779.2
117	Spectrogram 1	1	1664.572358667	1665.557880684	768.0	3648.0
118	Spectrogram 1	1	1666.860774197	1667.629147295	422.4	5548.8
119	Spectrogram 1	1	1680.798431538	1684.590185737	480.0	5337.6
120	Spectrogram 1	1	1687.429825445	1687.997753387	480.0	3302.4
121	Spectrogram 1	1	1691.555654904	1692.240509187	3398.4	4300.8
122	Spectrogram 1	1	1693.860774197	1694.512220954	422.4	2860.8
123	Spectrogram 1	1	1700.007758978	1701.093503573	480.0	5472.0
124	Spectrogram 1	1	1703.204896715	1703.756120894	633.6	4915.2
125	Spectrogram 1	1	1707.831839064	1708.516693346	480.0	4300.8
126	Spectrogram 1	1	1709.852994386	1710.287292223	576.0	1286.4
127	Spectrogram 1	1	1712.458781412	1712.959894302	4550.4	4819.2
128	Spectrogram 1	1	1713.160339458	1713.661452348	1824.0	4780.8
129	Spectrogram 1	1	1721.879703740	1722.481039207	518.4	3475.2
130	Spectrogram 1	1	1726.022236962	1726.540053615	3475.2	4012.8
131	Spectrogram 1	1	1727.926465943	1728.460986359	729.6	4972.8
132	Spectrogram 1	1	1728.744950329	1729.429804612	691.2	4838.4
133	Spectrogram 1	1	1743.183720560	1743.918686131	576.0	4646.4
134	Spectrogram 1	1	1754.609094446	1755.444282596	595.2	4684.8
135	Spectrogram 1	1	1758.925384303	1759.877498794	403.2	4780.8
136	Spectrogram 1	1	1777.232708542	1778.635824633	1036.8	5318.4
137	Spectrogram 1	1	1797.818463553	1798.620244177	1900.8	3859.2
138	Spectrogram 1	1	1807.022236962	1807.523349852	672.0	4627.2
139	Spectrogram 1	1	1816.449878294	1817.151436340	1094.4	2803.2
140	Spectrogram 1	1	1817.752771808	1818.420922327	1382.4	2304.0
141	Spectrogram 1	1	1830.213779000	1830.831818230	864.0	4358.4
142	Spectrogram 1	1	2064.861897504	2065.747196942	3283.2	5587.2
143	Spectrogram 1	1	2098.877477960	2099.846296214	1152.0	4550.4
144	Spectrogram 1	1	2109.841865488	2110.459904719	1036.8	3609.6
145	Spectrogram 1	1	2116.540074448	2117.141409916	518.4	5472.0
