Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	1.527178602	2.459016393	2148.100	5370.400
2	Spectrogram 1	1	13.356341674	14.469370147	1963.000	5629.600
3	Spectrogram 1	1	17.782571182	18.429680759	1851.900	5518.500
4	Spectrogram 1	1	34.167395099	34.969810975	2000.000	5074.100
5	Spectrogram 1	1	38.593624607	39.214849801	1925.900	3259.300
6	Spectrogram 1	1	57.592771094	58.395186970	2000.000	3074.100
7	Spectrogram 1	1	74.883553510	75.504778705	1925.900	4777.800
8	Spectrogram 1	1	97.713586885	98.438349611	2222.200	3851.900
9	Spectrogram 1	1	110.733439679	111.458202405	2111.100	5037.000
10	Spectrogram 1	1	121.837848799	122.459073993	2259.300	3888.900
11	Spectrogram 1	1	137.782639920	138.274443199	2000.000	3629.600
12	Spectrogram 1	1	145.573839230	146.272717573	1963.000	5370.400
13	Spectrogram 1	1	158.541916543	159.086826234	2049.296	4222.200
14	Spectrogram 1	1	163.692908778	164.417671504	1963.000	4222.200
15	Spectrogram 1	1	172.467722042	173.037178469	1925.900	3740.700
16	Spectrogram 1	1	203.321926259	204.176110901	2259.300	3777.800
17	Spectrogram 1	1	307.817216522	308.826707463	592.600	4888.900
18	Spectrogram 1	1	323.761997094	324.849141184	2133.803	5112.676
19	Spectrogram 1	1	327.308157577	328.032920304	3222.200	4740.700
20	Spectrogram 1	1	373.115380313	373.549678151	1795.775	4943.662
21	Spectrogram 1	1	378.276843077	379.112031227	2028.169	5809.859
22	Spectrogram 1	1	383.216468820	383.717581709	1901.408	3992.958
23	Spectrogram 1	1	393.796669799	394.347893977	1605.634	4161.972
24	Spectrogram 1	1	395.533861150	396.218715432	380.282	4774.648
25	Spectrogram 1	1	467.653296359	468.352174703	1259.300	5111.100
26	Spectrogram 1	1	586.255587032	587.963956316	1901.408	4922.535
27	Spectrogram 1	1	590.060592423	591.095967747	2000.000	4888.900
28	Spectrogram 1	1	795.194441082	795.634475595	2000.000	2518.500
29	Spectrogram 1	1	795.220325465	795.556822445	4074.100	4963.000
30	Spectrogram 1	1	852.398967873	855.246250012	2809.859	4555.600
31	Spectrogram 1	1	870.828660445	874.193630246	1963.000	5481.500
32	Spectrogram 1	1	893.373968578	894.202268837	1776.300	4894.700
33	Spectrogram 1	1	900.751026871	901.372252065	3157.900	4618.400
34	Spectrogram 1	1	903.235927648	903.753615310	2131.600	5763.200
35	Spectrogram 1	1	935.876155649	937.092721654	1618.400	4934.200
36	Spectrogram 1	1	939.525853664	940.250616391	2052.600	7161.972
37	Spectrogram 1	1	951.898598906	952.493939717	1263.200	4697.400
38	Spectrogram 1	1	958.458142980	959.198000675	1855.300	4183.099
39	Spectrogram 1	1	962.873583074	963.569494455	2171.100	3750.000
40	Spectrogram 1	1	967.311137365	967.998693963	2013.200	5605.300
41	Spectrogram 1	1	969.784716396	970.483594739	1736.800	5092.100
42	Spectrogram 1	1	973.097919456	973.874450949	3236.800	4934.200
43	Spectrogram 1	1	995.720888502	996.415811502	1838.028	6710.500
44	Spectrogram 1	1	997.584564084	998.128136129	2092.100	4500.000
45	Spectrogram 1	1	998.231673661	999.008205154	868.400	5052.600
46	Spectrogram 1	1	999.991811712	1000.380077458	1934.200	3986.800
47	Spectrogram 1	1	1003.434439725	1004.314508750	2070.423	5250.000
48	Spectrogram 1	1	1006.100531183	1007.161790890	710.500	5013.200
49	Spectrogram 1	1	1015.936602832	1016.609596793	473.700	4105.300
50	Spectrogram 1	1	1036.409502166	1038.195524599	316.800	5980.200
51	Spectrogram 1	1	1046.323220889	1047.280943064	712.900	5703.000
52	Spectrogram 1	1	1051.784827258	1052.302514920	3960.400	8514.900
53	Spectrogram 1	1	1052.436966824	1052.821153373	2772.300	5188.100
54	Spectrogram 1	1	1054.088537353	1055.641600338	1861.400	5782.200
55	Spectrogram 1	1	1056.676975662	1059.058338906	1940.600	5861.400
56	Spectrogram 1	1	1063.018651608	1063.846951867	443.662	5584.200
57	Spectrogram 1	1	1068.635562738	1069.463862997	396.000	5227.700
58	Spectrogram 1	1	1076.297341791	1077.125642050	316.800	5742.600
59	Spectrogram 1	1	1080.982418355	1082.243199007	1940.600	6217.800
60	Spectrogram 1	1	1087.945317406	1088.437120685	554.500	2930.700
61	Spectrogram 1	1	1092.035051837	1093.200867530	464.789	3683.200
62	Spectrogram 1	1	1097.833153713	1098.557916440	554.500	3524.800
63	Spectrogram 1	1	1103.165336630	1103.890099356	514.900	6732.700
64	Spectrogram 1	1	1108.626942417	1109.226495244	594.100	5584.200
65	Spectrogram 1	1	1113.777934651	1114.606234910	475.200	7089.100
66	Spectrogram 1	1	1119.239541386	1120.041957262	514.900	6811.900
67	Spectrogram 1	1	1126.357747382	1127.134278874	1782.200	4831.700
68	Spectrogram 1	1	1138.342220192	1139.066982918	1029.700	5306.900
69	Spectrogram 1	1	1145.822809116	1146.832300057	950.500	5425.700
70	Spectrogram 1	1	1156.305984885	1157.056631994	2197.183	3654.930
71	Spectrogram 1	1	1164.485452641	1164.977255919	1940.600	2534.700
72	Spectrogram 1	1	1166.763278353	1167.695116144	1901.000	4871.300
73	Spectrogram 1	1	1184.545853499	1185.218847459	1861.400	5148.500
74	Spectrogram 1	1	1196.633863410	1198.445770226	2133.803	6019.800
75	Spectrogram 1	1	1201.707204923	1202.302545734	1940.600	6693.100
76	Spectrogram 1	1	1205.926359366	1206.702890859	2178.200	7326.700
77	Spectrogram 1	1	1208.359491376	1209.032485337	1821.800	7485.100
78	Spectrogram 1	1	1216.124809097	1217.263372262	1964.789	4774.648
79	Spectrogram 1	1	1229.584694902	1231.267179803	1457.746	5830.986
80	Spectrogram 1	1	1235.978139306	1236.806439565	3366.300	4838.028
81	Spectrogram 1	1	1242.811620923	1243.717574331	1742.600	5267.300
82	Spectrogram 1	1	1245.270637316	1245.814209361	3366.300	4435.600
83	Spectrogram 1	1	1247.444925496	1248.532069585	1069.300	4514.900
84	Spectrogram 1	1	1248.739144650	1249.878057506	1703.000	4752.500
85	Spectrogram 1	1	1249.049757247	1251.068739128	1901.000	8396.000
86	Spectrogram 1	1	1252.647689534	1253.191261579	2028.169	5267.300
87	Spectrogram 1	1	1259.947096703	1260.775396962	1782.200	5544.600
88	Spectrogram 1	1	1263.104991440	1263.959176082	2059.400	3604.000
89	Spectrogram 1	1	1265.123973321	1266.107579878	2059.400	5544.600
90	Spectrogram 1	1	1267.997139844	1269.032515167	1108.900	8356.400
91	Spectrogram 1	1	1271.543300327	1272.900341036	570.423	4792.100
92	Spectrogram 1	1	1277.211987311	1277.884981271	594.100	5108.900
93	Spectrogram 1	1	1279.205084809	1279.899217729	752.500	8039.600
94	Spectrogram 1	1	1280.628725879	1281.534679287	475.200	4910.900
95	Spectrogram 1	1	1283.501892402	1284.433730193	514.900	8277.200
96	Spectrogram 1	1	1289.921224133	1290.801293158	1188.100	5505.000
97	Spectrogram 1	1	1292.587315591	1293.363847084	1901.000	4910.900
98	Spectrogram 1	1	1295.900528439	1296.884134997	1140.845	5188.100
99	Spectrogram 1	1	1297.246516360	1298.100701002	1188.100	4990.100
100	Spectrogram 1	1	1303.355230769	1304.105877879	1346.500	5584.200
101	Spectrogram 1	1	1312.104156303	1312.621843965	1742.600	3881.200
102	Spectrogram 1	1	1312.673612731	1313.631334906	2099.000	4633.700
103	Spectrogram 1	1	1316.375079513	1317.281032921	356.400	8712.900
104	Spectrogram 1	1	1330.119700096	1330.973884738	1267.300	7683.200
105	Spectrogram 1	1	1331.983375679	1332.915213470	435.600	5821.800
106	Spectrogram 1	1	1340.602883685	1341.586490242	990.100	8554.500
107	Spectrogram 1	1	1346.193910432	1348.730579975	1821.800	5505.000
108	Spectrogram 1	1	1351.034295133	1351.577867177	1623.800	3881.200
109	Spectrogram 1	1	1353.493311526	1354.347496168	633.700	7762.400
110	Spectrogram 1	1	1356.314709283	1357.298315840	3128.700	4633.700
111	Spectrogram 1	1	1365.555441471	1366.357857346	1267.300	7881.200
112	Spectrogram 1	1	1368.687451824	1369.434840618	1306.900	5505.000
113	Spectrogram 1	1	1371.301780592	1371.819468253	3207.900	4396.000
114	Spectrogram 1	1	1378.368217175	1379.481245648	1386.100	5108.900
115	Spectrogram 1	1	1380.516626709	1380.982545605	435.600	1703.000
116	Spectrogram 1	1	1395.840190273	1396.484951907	1108.900	4753.521
117	Spectrogram 1	1	1398.221553517	1399.049853776	1029.700	4990.100
118	Spectrogram 1	1	1401.482985786	1402.492476727	1465.300	5386.100
119	Spectrogram 1	1	1412.043824212	1412.768586939	3247.500	4712.900
120	Spectrogram 1	1	1414.554614772	1416.234182257	2133.803	5028.169
121	Spectrogram 1	1	1421.155132460	1422.009317101	1980.200	4752.500
122	Spectrogram 1	1	1428.428651533	1429.386373707	2178.200	5108.900
123	Spectrogram 1	1	1441.380064565	1442.483877288	1795.775	4752.500
124	Spectrogram 1	1	1446.884227476	1447.410123005	1188.100	4563.380
125	Spectrogram 1	1	1454.235394298	1455.762572900	356.400	6970.300
126	Spectrogram 1	1	1473.493393542	1474.606422015	1425.700	4673.300
127	Spectrogram 1	1	1476.858363343	1478.463195095	1980.200	4831.700
