Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	21.481039207	22.182597253	8480.274	8789.022
2	Spectrogram 1	1	23.598968991	25.179945672	1054.300	8913.700
3	Spectrogram 1	1	25.974351452	26.609094446	4260.720	5742.710
4	Spectrogram 1	1	27.227133677	28.843184322	1610.200	9571.184
5	Spectrogram 1	1	31.002567106	31.619533615	1188.500	7265.200
6	Spectrogram 1	1	32.930587448	33.817476806	5118.200	5731.600
7	Spectrogram 1	1	34.434443315	36.092540810	4198.100	5789.100
8	Spectrogram 1	1	34.511564129	35.514134707	1571.900	2587.900
9	Spectrogram 1	1	38.213363186	38.709337857	535.163	5731.600
10	Spectrogram 1	1	42.468214299	43.046620402	370.497	5559.100
11	Spectrogram 1	1	43.787281807	44.104653304	5125.214	5680.961
12	Spectrogram 1	1	47.545628480	48.714891889	349.914	1502.573
13	Spectrogram 1	1	93.039747809	93.695274726	4332.300	4677.300
14	Spectrogram 1	1	97.509106835	98.077034776	535.163	4713.551
15	Spectrogram 1	1	98.244072406	98.895519163	452.830	2951.281
16	Spectrogram 1	1	102.632400309	103.172246005	440.900	901.000
17	Spectrogram 1	1	105.677246938	106.128248538	3375.643	7554.031
18	Spectrogram 1	1	124.650392619	125.267359129	1993.600	3105.400
19	Spectrogram 1	1	138.292810615	138.948337532	517.600	1008.576
20	Spectrogram 1	1	184.661754179	185.842058788	3285.246	6498.400
21	Spectrogram 1	1	197.309567625	197.810852914	3393.000	5626.230
22	Spectrogram 1	1	207.661681715	208.587131479	2127.800	2568.700
23	Spectrogram 1	1	230.450882162	231.684815181	2127.800	11016.393
24	Spectrogram 1	1	233.882758371	234.379928290	364.200	977.600
25	Spectrogram 1	1	246.897394077	247.630041808	7150.200	7341.900
26	Spectrogram 1	1	248.054206283	249.211018488	2147.000	5041.500
27	Spectrogram 1	1	251.331840865	252.025928188	4308.197	8932.900
28	Spectrogram 1	1	251.858783384	252.488653070	452.459	11173.770
29	Spectrogram 1	1	253.259861207	254.339552599	2147.000	4888.200
30	Spectrogram 1	1	262.475798444	263.632610649	383.400	9914.754
31	Spectrogram 1	1	264.982224889	266.486080756	4255.600	4485.600
32	Spectrogram 1	1	277.065305755	277.605151451	2089.500	5712.500
33	Spectrogram 1	1	325.762458481	326.649347838	3546.300	5827.500
34	Spectrogram 1	1	336.096647516	336.829295246	498.400	5961.700
35	Spectrogram 1	1	341.302302441	342.767597901	1035.100	5808.300
36	Spectrogram 1	1	344.155772547	345.775309635	3354.600	5578.300
37	Spectrogram 1	1	351.199515149	351.700628039	1947.541	5881.967
38	Spectrogram 1	1	351.800850617	352.754743274	452.459	5175.700
39	Spectrogram 1	1	356.475884563	357.902619616	3540.984	7298.361
40	Spectrogram 1	1	370.031375046	371.234045982	3501.639	9285.246
41	Spectrogram 1	1	373.943748865	374.560715375	1073.500	5865.800
42	Spectrogram 1	1	379.573568265	380.190534775	5118.200	5731.600
43	Spectrogram 1	1	387.324210041	388.789505502	4524.000	5865.800
44	Spectrogram 1	1	397.215116439	397.749636855	1042.623	7554.098
45	Spectrogram 1	1	412.999834467	413.892190910	1672.131	7986.885
46	Spectrogram 1	1	414.744082823	416.247421492	1652.459	7475.410
47	Spectrogram 1	1	426.911700449	427.412985738	1062.295	8242.623
