Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	1.414846922	2.554584720	697.7	890.2
2	Spectrogram 1	1	7.231439822	9.078601081	84.2	565.4
3	Spectrogram 1	1	14.069866610	14.934495285	649.6	1611.9
4	Spectrogram 1	1	16.427944813	17.096066970	673.6	830.0
5	Spectrogram 1	1	18.078599555	19.021830836	649.6	878.1
6	Spectrogram 1	1	23.659384635	25.467244591	120.3	565.4
7	Spectrogram 1	1	29.829689266	30.890824457	673.6	878.1
8	Spectrogram 1	1	32.109164862	32.816588323	649.6	818.0
9	Spectrogram 1	1	35.410474346	35.999993896	757.9	866.1
10	Spectrogram 1	1	38.986892953	40.519643785	144.4	517.3
11	Spectrogram 1	1	43.855163392	44.798394673	120.3	276.7
12	Spectrogram 1	1	59.182671710	60.754723845	120.3	565.4
13	Spectrogram 1	1	186.503940618	186.936254955	409.0	673.6
14	Spectrogram 1	1	202.700214740	203.329035594	396.4	1165.1
15	Spectrogram 1	1	206.198030741	207.062659415	396.4	1681.6
16	Spectrogram 1	1	208.949121978	209.577942832	264.3	708.7
17	Spectrogram 1	1	225.455669397	226.163092858	348.3	1417.4
18	Spectrogram 1	1	228.756978881	229.582306252	348.3	1645.6
19	Spectrogram 1	1	248.728246692	249.474971457	384.4	1201.2
20	Spectrogram 1	1	252.304665300	252.894184851	384.4	1537.5
21	Spectrogram 1	1	271.428018026	272.292646700	408.4	1261.2
22	Spectrogram 1	1	275.043737937	275.711860094	324.3	997.0
23	Spectrogram 1	1	294.733690930	295.441114391	312.3	960.9
24	Spectrogram 1	1	298.192353307	299.017680678	336.3	973.0
25	Spectrogram 1	1	315.209817671	315.877939828	408.4	1117.1
26	Spectrogram 1	1	318.471825851	319.179249312	336.3	1453.4
27	Spectrogram 1	1	333.553190273	334.378517644	360.4	1441.4
28	Spectrogram 1	1	337.168910184	338.151442769	324.3	1405.4
29	Spectrogram 1	1	339.841398814	340.627424882	348.3	1081.1
30	Spectrogram 1	1	351.867597649	353.046636750	384.4	1597.6
31	Spectrogram 1	1	355.601221470	356.780260571	312.3	1189.2
32	Spectrogram 1	1	358.588120527	359.531351808	348.3	1153.1
