Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	7.399144824	9.170771050	201.8	463.0
2	Spectrogram 1	1	12.887712347	13.929845421	676.7	949.8
3	Spectrogram 1	1	22.023745627	23.517469700	225.6	474.9
4	Spectrogram 1	1	25.358571464	26.504917845	736.1	914.2
5	Spectrogram 1	1	40.535673144	42.342037139	332.4	534.3
6	Spectrogram 1	1	44.982107593	45.885289590	237.4	427.4
7	Spectrogram 1	1	59.571970627	61.586761236	273.1	522.4
8	Spectrogram 1	1	64.365782766	65.268964764	154.3	403.7
9	Spectrogram 1	1	78.430378241	80.653595465	332.4	546.1
10	Spectrogram 1	1	82.633648305	84.092634609	154.3	415.5
11	Spectrogram 1	1	96.355067111	98.196168875	273.1	474.9
12	Spectrogram 1	1	100.210959484	101.669945788	249.3	439.3
13	Spectrogram 1	1	114.337276064	115.726786830	296.8	498.6
14	Spectrogram 1	1	129.135565713	130.525076478	296.8	558.0
15	Spectrogram 1	1	140.600794394	141.260812007	664.9	831.1
16	Spectrogram 1	1	143.553504770	145.047228842	320.6	498.6
17	Spectrogram 1	1	150.605271903	151.334765055	641.1	866.7
18	Spectrogram 1	1	153.488506741	154.009573278	629.2	771.7
19	Spectrogram 1	1	167.954305079	168.788011538	617.4	807.3
20	Spectrogram 1	1	180.946230733	181.432559501	700.5	878.6
21	Spectrogram 1	1	183.238923496	183.551563418	629.2	866.7
22	Spectrogram 1	1	186.469536025	187.337980253	344.3	558.0
23	Spectrogram 1	1	195.885236327	196.649467248	653.0	926.1
