Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	13.034929194	14.082963702	60.1	517.3
2	Spectrogram 1	1	14.836238505	15.491260072	84.2	1227.0
3	Spectrogram 1	1	16.244534875	16.637547815	108.3	433.1
4	Spectrogram 1	1	16.768552129	17.259818304	72.2	445.1
5	Spectrogram 1	1	17.587329088	18.340603891	60.1	1407.4
6	Spectrogram 1	1	18.537110361	18.962874380	108.3	577.4
7	Spectrogram 1	1	19.192131929	19.879904575	72.2	1407.4
8	Spectrogram 1	1	20.534926142	21.353703102	72.2	1215.0
9	Spectrogram 1	1	21.844969277	22.074226826	192.5	445.1
10	Spectrogram 1	1	67.463022668	68.216297471	192.5	1010.5
11	Spectrogram 1	1	123.653482412	124.013744274	48.1	1070.6
12	Spectrogram 1	1	124.374006136	124.799770155	108.3	517.3
13	Spectrogram 1	1	125.192783096	125.585796036	72.2	541.3
14	Spectrogram 1	1	125.978808977	126.306319761	60.1	745.8
