Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	120.759976458	121.840760835	207.9	464.6
2	Spectrogram 1	1	135.759953570	136.873488989	330.1	513.5
3	Spectrogram 1	1	147.580389443	149.512700905	146.7	464.6
4	Spectrogram 1	1	161.859843637	163.169885306	232.3	464.6
5	Spectrogram 1	1	222.255773771	223.369309190	232.3	489.1
6	Spectrogram 1	1	236.633481090	237.616012342	232.3	403.5
7	Spectrogram 1	1	252.721824916	254.064617627	220.1	501.3
8	Spectrogram 1	1	314.712255069	315.531031112	232.3	476.8
9	Spectrogram 1	1	327.943675927	328.991709263	158.9	415.7
10	Spectrogram 1	1	344.629000842	345.415025843	256.8	427.9
11	Spectrogram 1	1	358.905685846	359.757212931	256.8	440.2
12	Spectrogram 1	1	374.626185876	375.837974420	207.9	403.5
13	Spectrogram 1	1	392.031137979	393.242926523	244.5	452.4
14	Spectrogram 1	1	498.270225463	499.613018174	244.5	476.8
15	Spectrogram 1	1	526.853545824	528.130836451	207.9	391.3
16	Spectrogram 1	1	539.004182305	540.314223975	195.6	379.0
17	Spectrogram 1	1	553.533558845	554.548841139	220.1	403.5
18	Spectrogram 1	1	568.078837791	569.487132585	171.2	415.7
19	Spectrogram 1	1	582.685802402	583.766586779	195.6	440.2
