Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	15.229256093	16.080784390	62.5	208.4
2	Spectrogram 1	1	17.751089897	19.519648669	187.5	448.0
3	Spectrogram 1	1	36.325714908	37.340998648	72.9	250.0
4	Spectrogram 1	1	62.404100331	63.321130805	72.9	239.6
5	Spectrogram 1	1	64.762178693	66.530737466	177.1	427.2
6	Spectrogram 1	1	72.851697521	74.096238879	31.3	260.5
7	Spectrogram 1	1	89.510847478	90.526131218	83.3	218.8
8	Spectrogram 1	1	91.115650809	92.098183460	62.5	197.9
9	Spectrogram 1	1	94.554515088	95.635301004	104.2	281.3
10	Spectrogram 1	1	187.806518488	188.494291344	187.5	687.6
11	Spectrogram 1	1	190.262850116	190.983374060	104.2	635.5
12	Spectrogram 1	1	228.535890686	229.223663542	114.6	250.0
13	Spectrogram 1	1	240.784797737	241.505321681	72.9	260.5
14	Spectrogram 1	1	241.701828211	242.422352156	93.8	229.2
15	Spectrogram 1	1	242.848116304	243.404884807	62.5	270.9
16	Spectrogram 1	1	243.732395690	244.485670723	125.0	250.0
17	Spectrogram 1	1	244.780430518	245.500954462	104.2	239.6
18	Spectrogram 1	1	245.730212081	246.516238202	83.3	250.0
19	Spectrogram 1	1	250.118857923	251.166892751	62.5	333.4
20	Spectrogram 1	1	280.574758912	281.819300270	83.3	343.8
21	Spectrogram 1	1	283.358601423	284.177378633	156.3	500.1
22	Spectrogram 1	1	285.225413461	286.044190670	166.7	531.3
23	Spectrogram 1	1	287.124976586	287.681745088	93.8	541.8
24	Spectrogram 1	1	294.428469293	295.869517181	72.9	593.8
25	Spectrogram 1	1	371.559433865	372.148953456	93.8	583.4
26	Spectrogram 1	1	374.277774200	374.932795968	104.2	625.1
27	Spectrogram 1	1	474.811769493	476.416572823	135.4	395.9
28	Spectrogram 1	1	570.262798469	570.917820236	93.8	416.7
29	Spectrogram 1	1	571.278082209	572.096859418	93.8	468.8
30	Spectrogram 1	1	572.751881185	573.406902953	104.2	479.2
31	Spectrogram 1	1	574.061924720	574.716946488	83.3	489.7
