Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	11.984530349	13.096138961	47.5	284.9
2	Spectrogram 1	1	24.802767158	26.018589077	47.5	320.6
3	Spectrogram 1	1	36.046172589	37.227256740	35.6	368.0
4	Spectrogram 1	1	39.276785118	40.492607038	35.6	415.5
5	Spectrogram 1	1	50.142082099	51.149477404	47.5	344.3
6	Spectrogram 1	1	56.533831618	57.471751385	700.5	1116.0
7	Spectrogram 1	1	97.263904380	98.653415145	23.7	522.4
8	Spectrogram 1	1	100.876632369	102.022978750	35.6	415.5
9	Spectrogram 1	1	103.759867207	104.940951357	23.7	463.0
10	Spectrogram 1	1	119.968378392	121.045249235	35.6	391.8
11	Spectrogram 1	1	122.573711077	123.407417536	47.5	356.2
12	Spectrogram 1	1	135.947752191	137.024623034	35.6	498.6
13	Spectrogram 1	1	138.221337823	139.645586357	11.9	463.0
14	Spectrogram 1	1	141.069834891	142.320394580	35.6	391.8
15	Spectrogram 1	1	150.761672478	151.491165630	320.6	605.5
16	Spectrogram 1	1	153.783858392	155.173369157	95.0	261.2
17	Spectrogram 1	1	155.570378890	156.473560887	118.7	296.8
18	Spectrogram 1	1	167.172793779	168.110713545	201.8	854.8
19	Spectrogram 1	1	169.639175387	170.472881846	190.0	653.0
20	Spectrogram 1	1	172.244508072	172.974001223	130.6	474.9
21	Spectrogram 1	1	183.389945154	185.682637917	47.5	261.2
22	Spectrogram 1	1	187.454264142	188.809037138	23.7	320.6
23	Spectrogram 1	1	190.198547903	191.171205439	59.4	308.7
24	Spectrogram 1	1	200.168287643	201.453585101	11.9	320.6
25	Spectrogram 1	1	202.183078253	203.503113479	35.6	344.3
26	Spectrogram 1	1	213.487739601	214.564610443	23.7	379.9
