Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	1.139398364	4.057369783	219.8	601.7
2	Spectrogram 1	1	1.945314280	2.779020399	960.4	1145.5
3	Spectrogram 1	1	5.224558351	6.141635083	2024.9	2314.1
4	Spectrogram 1	1	6.336166511	8.170319975	196.7	520.7
5	Spectrogram 1	1	9.254137930	10.671438334	682.7	983.5
6	Spectrogram 1	1	12.783493838	13.617199958	890.9	1041.4
7	Spectrogram 1	1	14.256374649	14.978919953	763.7	983.5
8	Spectrogram 1	1	17.452248109	19.925576264	81.0	705.8
9	Spectrogram 1	1	21.731939524	23.788414620	173.6	509.1
10	Spectrogram 1	1	25.286985298	26.287432642	1110.8	2337.3
11	Spectrogram 1	1	26.843236722	27.537991822	659.5	995.1
12	Spectrogram 1	1	27.982635086	28.816341206	2082.7	2395.1
13	Spectrogram 1	1	28.594019574	29.677837529	728.9	1052.9
14	Spectrogram 1	1	29.983529773	30.761655485	1203.3	2233.1
15	Spectrogram 1	1	31.317459565	32.262326501	717.4	960.4
16	Spectrogram 1	1	35.013556696	35.597150980	69.4	416.5
17	Spectrogram 1	1	35.791682408	36.931080772	682.7	1735.6
18	Spectrogram 1	1	37.375724036	38.820814644	1411.6	2892.7
19	Spectrogram 1	1	38.014898728	39.654520764	196.7	509.1
20	Spectrogram 1	1	39.348828520	40.516017087	763.7	1191.8
21	Spectrogram 1	1	41.099611371	42.294590143	636.4	1018.2
22	Spectrogram 1	1	45.262766868	47.430402780	694.2	1110.8
23	Spectrogram 1	1	46.735647680	48.403059920	1735.6	2857.9
24	Spectrogram 1	1	49.459087671	51.043129299	694.2	1029.8
25	Spectrogram 1	1	51.710094195	52.238108071	34.7	486.0
26	Spectrogram 1	1	54.461324391	56.684540710	138.8	428.1
27	Spectrogram 1	1	57.546037034	58.074050910	104.1	381.8
28	Spectrogram 1	1	59.658092538	60.630749677	81.0	266.1
29	Spectrogram 1	1	62.409322733	63.354189669	659.5	1943.9
30	Spectrogram 1	1	66.130915506	68.104019990	219.8	659.5
31	Spectrogram 1	1	74.106704052	75.329473028	1006.6	2129.0
32	Spectrogram 1	1	78.350156883	79.211653206	219.8	728.9
33	Spectrogram 1	1	80.156520142	80.795694834	752.1	1990.1
34	Spectrogram 1	1	80.990226262	83.018911154	219.8	497.5
35	Spectrogram 1	1	82.351946258	83.519134826	821.5	2036.4
36	Spectrogram 1	1	84.630742985	86.548267061	381.8	1955.4
