Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	25.736966325	26.315929207	190.0	546.1
2	Spectrogram 1	1	29.529173200	30.281824946	201.8	558.0
3	Spectrogram 1	1	32.423987608	34.131928109	296.8	546.1
4	Spectrogram 1	1	47.112036277	48.993665643	225.6	486.8
5	Spectrogram 1	1	62.049278624	64.220389430	178.1	451.2
6	Spectrogram 1	1	76.795340101	78.734865754	308.7	546.1
7	Spectrogram 1	1	95.032670872	97.087989102	296.8	569.9
8	Spectrogram 1	1	156.639505672	157.623742571	237.4	510.5
9	Spectrogram 1	1	169.984600094	171.432007298	391.8	522.4
10	Spectrogram 1	1	173.574169960	174.703147579	249.3	486.8
11	Spectrogram 1	1	177.708730174	178.548226353	118.7	320.6
12	Spectrogram 1	1	180.285114998	181.095663032	106.9	284.9
13	Spectrogram 1	1	192.848609529	193.746001996	296.8	534.3
14	Spectrogram 1	1	351.880296302	352.893481345	284.9	546.1
15	Spectrogram 1	1	355.846192042	356.917273373	95.0	237.4
16	Spectrogram 1	1	358.567317585	359.522606340	95.0	296.8
17	Spectrogram 1	1	367.304644873	369.244170526	332.4	522.4
18	Spectrogram 1	1	372.023192358	373.325858842	201.8	522.4
