Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	4.244537167	6.130998130	213.7	605.5
2	Spectrogram 1	1	12.157192873	13.021820815	142.5	676.7
3	Spectrogram 1	1	14.672474157	15.589503792	130.6	641.1
4	Spectrogram 1	1	17.109152901	17.921379149	106.9	617.4
5	Spectrogram 1	1	22.666773498	23.400397206	605.5	842.9
6	Spectrogram 1	1	26.387293731	27.199519979	284.9	819.2
7	Spectrogram 1	1	27.540130986	28.457160621	676.7	2065.8
8	Spectrogram 1	1	29.583797030	32.334885934	178.1	664.9
9	Spectrogram 1	1	38.825694014	39.637920262	736.1	1009.2
10	Spectrogram 1	1	41.000364291	41.733987998	664.9	2540.7
11	Spectrogram 1	1	41.943594772	43.017829487	546.1	2137.0
12	Spectrogram 1	1	43.568047268	45.873721779	320.6	676.7
13	Spectrogram 1	1	48.572408990	50.694677573	130.6	498.6
14	Spectrogram 1	1	51.885667055	53.824529712	474.9	1614.7
15	Spectrogram 1	1	54.217542412	55.501383901	629.2	949.8
16	Spectrogram 1	1	55.448982208	57.754656718	783.6	3169.9
17	Spectrogram 1	1	58.435878733	59.772121915	712.3	1056.6
