Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.196506210	0.917028982	195.6	427.9
2	Spectrogram 1	1	82.053738321	82.905265232	305.7	525.8
3	Spectrogram 1	1	103.703178728	104.849464955	256.8	464.6
4	Spectrogram 1	1	109.270854689	110.449891951	195.6	391.3
5	Spectrogram 1	1	118.473895542	119.718434875	244.5	538.0
6	Spectrogram 1	1	123.877816328	125.220608766	207.9	452.4
7	Spectrogram 1	1	137.675457885	139.083752393	183.4	403.5
8	Spectrogram 1	1	152.871938155	154.312983698	220.1	513.5
9	Spectrogram 1	1	167.221644661	167.974918468	220.1	391.3
10	Spectrogram 1	1	198.745128024	199.891414251	220.1	427.9
11	Spectrogram 1	1	214.138114505	215.415404872	195.6	366.8
12	Spectrogram 1	1	423.411312460	424.917860073	183.4	452.4
13	Spectrogram 1	1	437.166747187	438.575041695	207.9	452.4
14	Spectrogram 1	1	450.938153816	451.920684868	220.1	440.2
15	Spectrogram 1	1	464.032997964	465.146533157	220.1	391.3
16	Spectrogram 1	1	476.264159717	477.508699049	146.7	489.1
17	Spectrogram 1	1	492.023116459	493.136651651	183.4	440.2
18	Spectrogram 1	1	507.678111220	508.857148483	220.1	427.9
