Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	30.408069424	30.899335733	391.3	623.6
2	Spectrogram 1	1	43.623133134	44.900425537	305.7	635.8
3	Spectrogram 1	1	49.886778572	50.599114720	305.7	684.7
4	Spectrogram 1	1	52.343110117	52.957193003	232.3	794.7
5	Spectrogram 1	1	54.553808507	55.339834601	232.3	721.4
6	Spectrogram 1	1	57.727453287	58.857365798	269.0	489.1
7	Spectrogram 1	1	65.907037330	66.840443317	183.4	745.8
8	Spectrogram 1	1	68.633565345	69.959984379	207.9	415.7
9	Spectrogram 1	1	80.996004871	82.469803798	220.1	501.3
10	Spectrogram 1	1	129.328344837	130.654763871	244.5	501.3
11	Spectrogram 1	1	143.894390896	145.245373245	195.6	464.6
12	Spectrogram 1	1	156.761442898	157.866792093	171.2	476.8
13	Spectrogram 1	1	169.927379977	171.278362327	220.1	513.5
14	Spectrogram 1	1	361.963343200	362.601989401	501.3	807.0
15	Spectrogram 1	1	364.272294851	365.058320946	256.8	733.6
16	Spectrogram 1	1	373.876551191	374.564324023	232.3	770.3
17	Spectrogram 1	1	376.185502843	377.045218883	158.9	807.0
18	Spectrogram 1	1	388.396332937	389.526245447	232.3	684.7
19	Spectrogram 1	1	391.368494106	392.596659878	171.2	427.9
20	Spectrogram 1	1	404.163904558	406.227223055	183.4	476.8
21	Spectrogram 1	1	411.950475554	414.112047314	232.3	550.2
22	Spectrogram 1	1	416.938981234	419.149679625	244.5	599.1
