Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.277902040	2.417747748	213.7	2137.0
2	Spectrogram 1	1	4.863285699	6.530697939	142.5	2089.6
3	Spectrogram 1	1	9.004026094	10.254585274	178.1	2920.6
4	Spectrogram 1	1	11.866417106	12.727913430	83.1	2137.0
5	Spectrogram 1	1	13.950682405	14.756598321	83.1	1769.0
6	Spectrogram 1	1	15.729255461	16.868653825	118.7	2018.3
7	Spectrogram 1	1	17.757940353	18.563856269	83.1	2208.3
8	Spectrogram 1	1	21.259506056	22.926918296	106.9	676.7
9	Spectrogram 1	1	23.093659520	24.399799108	261.2	771.7
10	Spectrogram 1	1	26.178372163	28.179266851	201.8	1970.8
11	Spectrogram 1	1	30.300282538	31.773163349	118.7	1828.4
12	Spectrogram 1	1	33.357204977	34.663344565	118.7	2552.6
13	Spectrogram 1	1	35.774952725	36.942141292	106.9	2410.1
14	Spectrogram 1	1	37.497945372	38.526182920	71.2	2030.2
15	Spectrogram 1	1	39.415469448	40.388126588	95.0	1353.5
16	Spectrogram 1	1	42.583552703	45.612684939	130.6	771.7
17	Spectrogram 1	1	47.280097179	49.086460438	106.9	3644.8
18	Spectrogram 1	1	51.115145330	52.393494714	118.7	3656.7
19	Spectrogram 1	1	54.356805679	55.412833431	83.1	510.5
20	Spectrogram 1	1	56.830133835	57.830581179	83.1	498.6
21	Spectrogram 1	1	58.469755870	59.164510970	106.9	368.0
22	Spectrogram 1	1	61.887950962	63.805475037	35.6	771.7
23	Spectrogram 1	1	63.583153406	65.139404829	213.7	1626.5
24	Spectrogram 1	1	66.528915029	68.613180329	190.0	1614.7
25	Spectrogram 1	1	71.242971534	72.187838470	83.1	2493.2
26	Spectrogram 1	1	74.327684178	75.272551114	95.0	308.7
27	Spectrogram 1	1	76.523110294	77.884830289	35.6	439.3
28	Spectrogram 1	1	78.635165797	79.607822937	95.0	344.3
29	Spectrogram 1	1	80.330368241	81.414186197	83.1	320.6
30	Spectrogram 1	1	83.831933944	86.583164140	154.3	712.3
31	Spectrogram 1	1	85.249234348	86.027360060	819.2	1377.2
32	Spectrogram 1	1	88.607817251	89.886166635	249.3	2980.0
