Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	187.327762921	188.064662364	111.7	1135.7
2	Spectrogram 1	1	188.637806376	189.292828103	93.1	1191.6
3	Spectrogram 1	1	244.659894298	245.437732600	36.1	493.9
4	Spectrogram 1	1	248.650528264	249.223672276	108.4	1409.5
5	Spectrogram 1	1	249.387427708	250.001510577	72.3	1722.7
6	Spectrogram 1	1	250.165266009	250.738410020	72.3	1554.1
7	Spectrogram 1	1	250.902165452	251.393431748	72.3	1566.1
8	Spectrogram 1	1	253.604130078	254.177274090	84.3	277.1
9	Spectrogram 1	1	254.422907237	254.791356959	108.4	385.5
10	Spectrogram 1	1	254.914173533	255.405439829	60.2	385.5
11	Spectrogram 1	1	261.464390807	262.078473677	84.3	397.6
12	Spectrogram 1	1	262.405984541	263.101945126	96.4	373.5
13	Spectrogram 1	1	274.360131067	275.137969368	156.6	337.3
14	Spectrogram 1	1	339.822701740	340.723356615	84.3	1204.7
15	Spectrogram 1	1	341.255561768	341.705889206	120.5	1180.6
16	Spectrogram 1	1	342.115277786	342.893116087	84.3	1012.0
17	Spectrogram 1	1	343.466260098	343.957526394	84.3	1277.0
18	Spectrogram 1	1	344.530670406	345.349447565	108.4	1228.8
19	Spectrogram 1	1	345.922591576	346.372919014	60.2	662.6
20	Spectrogram 1	1	347.109818457	347.805779043	72.3	710.8
21	Spectrogram 1	1	348.051412191	348.911128208	108.4	734.9
22	Spectrogram 1	1	349.320516788	350.057416231	84.3	686.7
23	Spectrogram 1	1	350.425865953	351.162765396	144.6	722.8
24	Spectrogram 1	1	351.449337402	352.390931135	96.4	746.9
25	Spectrogram 1	1	352.595625425	353.373463726	48.2	879.4
