Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	96.831188845	97.387957347	224.4	617.2
2	Spectrogram 1	1	99.320271561	99.909791152	112.2	757.5
3	Spectrogram 1	1	112.846471058	113.534243914	196.4	561.1
4	Spectrogram 1	1	115.794069012	116.350837514	84.2	631.2
5	Spectrogram 1	1	118.021143021	118.741666965	154.3	617.2
6	Spectrogram 1	1	138.248352898	138.805121400	308.6	897.8
7	Spectrogram 1	1	151.804553289	152.557828322	140.3	519.0
8	Spectrogram 1	1	169.195381214	170.374420396	266.5	575.1
9	Spectrogram 1	1	172.994507466	174.664812973	168.3	519.0
10	Spectrogram 1	1	179.877916410	182.039488243	42.1	448.9
11	Spectrogram 1	1	182.629007833	184.561322047	56.1	448.9
12	Spectrogram 1	1	185.347348168	187.181409117	98.2	392.8
13	Spectrogram 1	1	187.738177619	188.982718977	84.2	350.7
14	Spectrogram 1	1	224.685291225	225.274810815	224.4	841.6
15	Spectrogram 1	1	266.542248393	267.492029956	322.6	603.2
16	Spectrogram 1	1	270.439627909	272.175435593	266.5	533.0
17	Spectrogram 1	1	273.288972597	274.304256337	70.1	280.5
18	Spectrogram 1	1	275.024780281	276.072815109	84.2	322.6
19	Spectrogram 1	1	276.596832523	277.579365174	98.2	420.8
20	Spectrogram 1	1	278.267138030	278.954910886	140.3	378.7
21	Spectrogram 1	1	279.806439183	280.330456597	28.1	448.9
22	Spectrogram 1	1	281.312989248	281.837006662	182.4	434.8
23	Spectrogram 1	1	285.046613323	285.668884002	28.1	631.2
24	Spectrogram 1	1	286.487661211	287.404691685	70.1	603.2
25	Spectrogram 1	1	468.736808219	470.112353930	210.4	476.9
26	Spectrogram 1	1	502.566967041	504.106268194	112.2	462.9
27	Spectrogram 1	1	513.047315319	513.964345794	126.2	434.8
28	Spectrogram 1	1	514.946878445	515.994913273	112.2	448.9
29	Spectrogram 1	1	516.977445924	518.025480752	112.2	476.9
30	Spectrogram 1	1	518.963176309	520.109464402	56.1	392.8
31	Spectrogram 1	1	524.661865686	525.873655956	112.2	519.0
32	Spectrogram 1	1	528.460991937	529.378022412	56.1	406.8
33	Spectrogram 1	1	530.851821388	531.605096421	112.2	378.7
34	Spectrogram 1	1	532.358371453	533.111646486	56.1	448.9
35	Spectrogram 1	1	534.159681314	535.011209611	98.2	547.1
