Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	148.094685734	148.536825352	83.1	391.8
2	Spectrogram 1	1	149.298288027	149.617611085	71.2	474.9
3	Spectrogram 1	1	150.280820512	150.722960130	71.2	463.0
4	Spectrogram 1	1	151.410732869	151.852872487	106.9	593.6
5	Spectrogram 1	1	154.781582793	155.199159099	83.1	356.2
6	Spectrogram 1	1	155.739551966	156.451888017	142.5	463.0
7	Spectrogram 1	1	156.992280884	157.753743559	106.9	427.4
8	Spectrogram 1	1	158.245009801	158.785402668	118.7	356.2
9	Spectrogram 1	1	160.578524452	161.290860503	130.6	356.2
10	Spectrogram 1	1	161.855816682	162.568152733	95.0	391.8
11	Spectrogram 1	1	163.255925473	163.575248530	95.0	427.4
12	Spectrogram 1	1	165.638566748	165.957889805	83.1	379.9
13	Spectrogram 1	1	166.547409296	167.161492099	95.0	415.5
14	Spectrogram 1	1	167.529941780	168.365094392	95.0	391.8
15	Spectrogram 1	1	168.733544074	169.273936941	118.7	391.8
16	Spectrogram 1	1	169.863456431	170.403849298	118.7	320.6
17	Spectrogram 1	1	180.408379446	180.875082377	106.9	379.9
18	Spectrogram 1	1	181.489165179	181.857614861	130.6	427.4
19	Spectrogram 1	1	182.594514225	183.012090531	178.1	463.0
20	Spectrogram 1	1	183.724426582	184.264819448	106.9	427.4
21	Spectrogram 1	1	184.928028875	185.394731806	130.6	391.8
22	Spectrogram 1	1	185.959687984	186.426390914	130.6	486.8
23	Spectrogram 1	1	187.286106838	187.801936393	178.1	486.8
