Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	4.945414344	7.467248149	59.4	439.3
2	Spectrogram 1	1	10.218339572	12.936679907	83.1	403.7
3	Spectrogram 1	1	16.834059423	19.028382344	95.0	498.6
4	Spectrogram 1	1	20.567683497	21.746722679	130.6	415.5
5	Spectrogram 1	1	22.041482474	24.596067367	47.5	534.3
6	Spectrogram 1	1	25.709604372	28.165935999	95.0	427.4
7	Spectrogram 1	1	28.907125027	29.725902236	83.1	237.4
8	Spectrogram 1	1	29.987910943	30.806688152	106.9	225.6
9	Spectrogram 1	1	31.134199036	32.051229510	95.0	249.3
10	Spectrogram 1	1	33.164766515	33.819788282	83.1	201.8
11	Spectrogram 1	1	34.343805696	35.129831817	83.1	249.3
12	Spectrogram 1	1	35.195333994	36.145115557	71.2	391.8
13	Spectrogram 1	1	36.636381882	38.634198273	178.1	356.2
14	Spectrogram 1	1	41.319787520	42.629831054	118.7	558.0
15	Spectrogram 1	1	43.808870236	44.496643092	106.9	201.8
16	Spectrogram 1	1	44.955158329	45.806686626	95.0	237.4
17	Spectrogram 1	1	45.773935538	46.723717101	296.8	498.6
18	Spectrogram 1	1	46.134197510	46.887472543	83.1	190.0
19	Spectrogram 1	1	47.476992133	48.164764989	83.1	356.2
20	Spectrogram 1	1	48.525026961	49.245550905	95.0	344.3
21	Spectrogram 1	1	49.474808524	51.341620561	83.1	403.7
22	Spectrogram 1	1	51.538127091	52.062144505	95.0	403.7
23	Spectrogram 1	1	52.324153212	53.732450012	95.0	308.7
24	Spectrogram 1	1	54.944240282	56.188781640	35.6	368.0
25	Spectrogram 1	1	58.907121975	59.889654626	59.4	439.3
26	Spectrogram 1	1	61.620893903	62.210413494	83.1	237.4
27	Spectrogram 1	1	62.603426554	63.356701587	59.4	320.6
28	Spectrogram 1	1	63.684212470	64.633994033	71.2	344.3
29	Spectrogram 1	1	65.420020154	65.813033214	95.0	391.8
30	Spectrogram 1	1	66.107793010	66.533557159	106.9	439.3
31	Spectrogram 1	1	66.626542121	67.136029488	59.4	332.4
32	Spectrogram 1	1	67.437090205	68.085528672	106.9	225.6
33	Spectrogram 1	1	68.687650105	69.173978956	95.0	296.8
34	Spectrogram 1	1	69.382405606	69.938210006	47.5	356.2
35	Spectrogram 1	1	70.100319623	70.517172923	71.2	284.9
36	Spectrogram 1	1	73.828840808	74.986766642	95.0	427.4
37	Spectrogram 1	1	77.812105677	79.155299644	213.7	510.5
38	Spectrogram 1	1	82.960732494	83.678646511	106.9	225.6
39	Spectrogram 1	1	84.026024261	84.558670145	95.0	225.6
40	Spectrogram 1	1	85.554486362	86.040815213	95.0	237.4
41	Spectrogram 1	1	86.573461096	87.198741046	71.2	213.7
42	Spectrogram 1	1	87.731386930	88.240874297	71.2	213.7
43	Spectrogram 1	1	88.565093530	89.005105347	83.1	273.1
44	Spectrogram 1	1	89.329324581	89.792494914	95.0	190.0
45	Spectrogram 1	1	91.575700699	92.664150983	59.4	403.7
46	Spectrogram 1	1	95.281063367	96.346355135	47.5	474.9
47	Spectrogram 1	1	97.782183169	98.268512019	47.5	249.3
48	Spectrogram 1	1	98.476938669	99.079060103	83.1	261.2
49	Spectrogram 1	1	99.519071920	100.005400770	47.5	320.6
50	Spectrogram 1	1	100.236985937	100.630680720	118.7	296.8
51	Spectrogram 1	1	100.862265887	101.093851054	130.6	379.9
52	Spectrogram 1	1	105.533330441	106.158610392	142.5	783.6
53	Spectrogram 1	1	108.613413160	109.377644210	47.5	688.6
