Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	3.242187718	4.307477968	336.8	733.8
2	Spectrogram 1	1	19.638394175	20.101563849	421.0	962.3
3	Spectrogram 1	1	26.446988382	27.049108959	372.9	950.3
4	Spectrogram 1	1	40.758931307	41.268417949	216.5	1455.6
5	Spectrogram 1	1	43.398998449	44.186386895	132.3	1455.6
6	Spectrogram 1	1	59.749638531	61.092830586	360.9	1046.6
7	Spectrogram 1	1	63.547629858	64.705554043	312.8	1419.5
8	Spectrogram 1	1	67.021402412	67.855107825	336.8	1082.6
9	Spectrogram 1	1	79.434349674	80.360689022	348.9	1070.6
10	Spectrogram 1	1	83.186024033	84.158680348	324.8	1166.8
11	Spectrogram 1	1	86.428211751	87.400868066	288.7	1130.8
12	Spectrogram 1	1	89.636364511	90.609020826	589.4	781.9
13	Spectrogram 1	1	97.834467740	98.899757990	336.8	998.4
14	Spectrogram 1	1	101.632459066	102.836700218	228.6	1022.5
15	Spectrogram 1	1	104.457794077	105.245182523	180.4	781.9
16	Spectrogram 1	1	106.310472773	107.514713925	433.1	950.3
17	Spectrogram 1	1	109.413709588	110.942169512	529.3	745.8
18	Spectrogram 1	1	115.620183219	116.963375274	240.6	962.3
19	Spectrogram 1	1	119.510808480	120.483464796	276.7	974.4
20	Spectrogram 1	1	122.567728328	123.355116774	252.6	878.1
21	Spectrogram 1	1	124.160839884	125.272447101	228.6	541.3
22	Spectrogram 1	1	126.569322188	128.144099080	541.3	769.9
23	Spectrogram 1	1	129.626242036	131.756822537	421.0	781.9
24	Spectrogram 1	1	134.721108450	136.203251407	252.6	974.4
25	Spectrogram 1	1	138.426465842	139.352805189	228.6	902.2
26	Spectrogram 1	1	141.159166918	142.224457168	252.6	565.4
27	Spectrogram 1	1	143.150796516	144.077135864	180.4	781.9
28	Spectrogram 1	1	145.698229722	146.995104810	384.9	806.0
29	Spectrogram 1	1	148.430930799	149.357270147	409.0	589.4
30	Spectrogram 1	1	152.692091799	154.220551723	204.5	854.1
31	Spectrogram 1	1	156.351132223	157.092203702	192.5	673.6
32	Spectrogram 1	1	158.666980593	159.871221745	204.5	589.4
33	Spectrogram 1	1	160.890195028	161.538632572	204.5	517.3
34	Spectrogram 1	1	163.900797909	166.355597181	288.7	637.6
35	Spectrogram 1	1	168.486177681	169.829369735	336.8	1094.7
36	Spectrogram 1	1	171.774682366	172.886289583	156.4	517.3
37	Spectrogram 1	1	174.980103042	175.952759358	240.6	541.3
38	Spectrogram 1	1	177.157000510	178.361241662	204.5	421.0
39	Spectrogram 1	1	179.380214945	180.213920358	228.6	336.8
40	Spectrogram 1	1	182.761353565	184.799300130	288.7	1154.8
41	Spectrogram 1	1	187.022514565	188.689925391	252.6	541.3
42	Spectrogram 1	1	190.403653185	191.515260402	144.4	433.1
43	Spectrogram 1	1	193.645840902	194.664814185	156.4	397.0
44	Spectrogram 1	1	196.656443783	197.721734033	72.2	397.0
45	Spectrogram 1	1	198.648073381	199.991265435	168.4	372.9
46	Spectrogram 1	1	202.307113805	204.206109468	228.6	565.4
47	Spectrogram 1	1	206.521957838	207.957783827	204.5	505.2
48	Spectrogram 1	1	210.540738580	211.559711862	132.3	433.1
49	Spectrogram 1	1	213.273439656	214.385046873	132.3	360.9
50	Spectrogram 1	1	216.145091634	216.978797047	156.4	372.9
51	Spectrogram 1	1	217.627234591	218.970426645	108.3	336.8
52	Spectrogram 1	1	219.433596319	220.545203537	120.3	360.9
53	Spectrogram 1	1	222.722101004	224.574779700	228.6	986.4
54	Spectrogram 1	1	227.168529874	228.835940701	180.4	421.0
55	Spectrogram 1	1	231.105472103	232.124445386	96.2	469.1
56	Spectrogram 1	1	234.208708918	235.227682201	108.3	384.9
57	Spectrogram 1	1	236.200338516	237.265628766	132.3	433.1
58	Spectrogram 1	1	238.238285082	239.303575332	60.1	300.7
59	Spectrogram 1	1	239.813061973	240.878352223	84.2	336.8
60	Spectrogram 1	1	243.425785430	245.139513224	216.5	541.3
61	Spectrogram 1	1	247.501678561	248.983821517	204.5	553.4
62	Spectrogram 1	1	251.364130221	252.614688341	96.2	384.9
63	Spectrogram 1	1	254.189465233	255.717925157	132.3	384.9
64	Spectrogram 1	1	257.524286885	258.774845005	72.2	397.0
65	Spectrogram 1	1	259.145380744	260.442255831	84.2	360.9
