Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	54.406258651	55.225035860	48.9	550.2
2	Spectrogram 1	1	56.076564158	56.666083748	73.4	648.0
3	Spectrogram 1	1	65.377873255	66.000143934	110.0	550.2
4	Spectrogram 1	1	69.275252771	69.832021274	110.0	452.4
5	Spectrogram 1	1	94.017414938	95.098200854	122.3	684.7
6	Spectrogram 1	1	96.604750919	97.194270510	171.2	745.8
7	Spectrogram 1	1	172.537925690	173.160196369	134.5	366.8
8	Spectrogram 1	1	181.151461932	181.773732611	110.0	574.7
9	Spectrogram 1	1	183.214780499	183.706046825	85.6	599.1
10	Spectrogram 1	1	187.374168722	187.930937225	195.6	464.6
11	Spectrogram 1	1	189.306482936	189.928753615	122.3	476.8
12	Spectrogram 1	1	191.173294973	191.697312387	122.3	379.0
13	Spectrogram 1	1	192.581591773	193.433120071	134.5	427.9
14	Spectrogram 1	1	195.856700611	198.116525708	73.4	623.6
15	Spectrogram 1	1	201.836190315	202.818722966	195.6	427.9
16	Spectrogram 1	1	204.325273031	204.980294799	110.0	379.0
17	Spectrogram 1	1	235.205922439	236.024699649	256.8	513.5
18	Spectrogram 1	1	237.727756244	238.808542160	134.5	476.8
19	Spectrogram 1	1	241.461380318	242.542166235	48.9	452.4
20	Spectrogram 1	1	245.326008746	246.079283779	207.9	538.0
21	Spectrogram 1	1	248.666619760	249.616401323	146.7	599.1
22	Spectrogram 1	1	377.668893195	378.192910609	317.9	696.9
23	Spectrogram 1	1	381.173259651	381.861032506	195.6	660.3
24	Spectrogram 1	1	385.463652227	385.922167464	232.3	696.9
25	Spectrogram 1	1	399.665538575	401.434097347	134.5	599.1
26	Spectrogram 1	1	413.388244603	414.239772901	146.7	574.7
27	Spectrogram 1	1	419.250689421	420.953746017	183.4	476.8
28	Spectrogram 1	1	427.257926912	429.714258540	73.4	489.1
29	Spectrogram 1	1	432.432598874	433.873646763	207.9	452.4
30	Spectrogram 1	1	438.764837702	439.943876884	85.6	232.3
31	Spectrogram 1	1	442.105448716	443.808505312	171.2	366.8
32	Spectrogram 1	1	444.917380662	445.768908959	109.9	329.6
33	Spectrogram 1	1	446.456681815	447.242707936	73.3	256.4
34	Spectrogram 1	1	449.076768885	449.830043917	85.5	329.6
35	Spectrogram 1	1	450.910829834	451.664104866	85.5	317.4
36	Spectrogram 1	1	452.810392959	453.498165815	97.7	293.0
37	Spectrogram 1	1	455.921746354	457.592051861	134.3	598.2
38	Spectrogram 1	1	473.916242836	475.652050519	341.8	647.1
39	Spectrogram 1	1	493.075629533	494.090913272	183.1	354.1
