Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	8.613516089	9.268536324	256.8	476.8
2	Spectrogram 1	1	12.740143569	13.427914815	73.4	207.9
3	Spectrogram 1	1	14.737955285	15.425726532	85.6	232.3
4	Spectrogram 1	1	29.410408546	30.491191934	183.4	330.1
5	Spectrogram 1	1	34.159305249	35.305590660	146.7	379.0
6	Spectrogram 1	1	125.820370328	127.163161809	195.6	452.4
7	Spectrogram 1	1	139.477542225	140.427321566	171.2	415.7
8	Spectrogram 1	1	166.059337784	167.041868136	195.6	415.7
9	Spectrogram 1	1	196.740589184	197.788621560	232.3	403.5
10	Spectrogram 1	1	200.375951488	201.358481840	85.6	293.4
11	Spectrogram 1	1	210.103001976	211.282038399	122.3	415.7
12	Spectrogram 1	1	426.531711861	427.579744237	158.9	330.1
13	Spectrogram 1	1	434.228199621	435.210729974	195.6	427.9
14	Spectrogram 1	1	460.385149757	461.531435169	281.2	452.4
15	Spectrogram 1	1	473.808440927	475.216734432	122.3	342.4
16	Spectrogram 1	1	488.251637106	489.561677576	146.7	379.0
17	Spectrogram 1	1	514.562047781	515.773835216	171.2	317.9
18	Spectrogram 1	1	527.433195397	528.939741937	134.5	330.1
19	Spectrogram 1	1	553.184946416	554.331231827	158.9	342.4
20	Spectrogram 1	1	568.241126529	569.354660928	158.9	366.8
21	Spectrogram 1	1	582.848077767	584.321873295	122.3	379.0
