Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	39.118014124	40.657315278	296.8	510.5
2	Spectrogram 1	1	59.358186738	60.144212859	213.7	427.4
3	Spectrogram 1	1	70.740662168	71.985203526	261.2	463.0
4	Spectrogram 1	1	74.539788419	75.882583042	225.6	439.3
5	Spectrogram 1	1	231.709945564	232.528722773	273.1	997.3
6	Spectrogram 1	1	263.756532419	264.575309628	261.2	783.6
7	Spectrogram 1	1	266.605877107	267.424654316	344.3	759.8
8	Spectrogram 1	1	270.405003358	271.780549070	261.2	510.5
9	Spectrogram 1	1	277.315483005	278.036006949	439.3	759.8
10	Spectrogram 1	1	279.837316809	280.852600549	166.2	688.6
11	Spectrogram 1	1	285.827069556	286.645846766	783.6	961.7
12	Spectrogram 1	1	527.977219461	528.468485787	273.1	926.1
13	Spectrogram 1	1	537.016519852	537.573288354	261.2	819.2
14	Spectrogram 1	1	540.488135219	541.274161340	379.9	1056.6
15	Spectrogram 1	1	552.077396846	553.223684939	201.8	854.8
16	Spectrogram 1	1	558.496610167	559.053378669	320.6	914.2
17	Spectrogram 1	1	568.880667141	569.797697615	225.6	783.6
18	Spectrogram 1	1	572.286780331	573.334815159	344.3	997.3
19	Spectrogram 1	1	575.823897875	576.413417466	415.5	617.4
20	Spectrogram 1	1	583.746892068	584.696673631	308.7	961.7
21	Spectrogram 1	1	586.399730226	587.939031380	201.8	819.2
22	Spectrogram 1	1	590.853878245	592.131170691	249.3	474.9
23	Spectrogram 1	1	598.190122040	598.976148161	546.1	712.3
