Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	10.545847237	12.641916253	83.1	296.8
2	Spectrogram 1	1	27.871167698	28.984704363	35.6	237.4
3	Spectrogram 1	1	29.737979166	31.506537398	11.9	474.9
4	Spectrogram 1	1	46.966776158	47.752802039	771.7	1080.4
5	Spectrogram 1	1	58.200396041	59.739696725	807.3	1104.1
6	Spectrogram 1	1	62.458036230	64.030087992	23.7	439.3
7	Spectrogram 1	1	67.861964162	69.958033179	736.1	1175.4
8	Spectrogram 1	1	70.416548276	72.021351116	902.3	1246.6
9	Spectrogram 1	1	75.140005071	75.958782031	237.4	878.6
10	Spectrogram 1	1	77.432580558	78.546117223	154.3	1021.0
11	Spectrogram 1	1	78.546117223	79.397645260	783.6	1187.2
12	Spectrogram 1	1	79.856160358	80.707688395	154.3	949.8
13	Spectrogram 1	1	82.508997706	84.441311330	166.2	558.0
14	Spectrogram 1	1	86.013363092	86.897642209	831.1	1116.0
15	Spectrogram 1	1	88.666200441	89.746986027	1056.6	1448.4
16	Spectrogram 1	1	91.450042103	92.596329846	178.1	866.7
17	Spectrogram 1	1	93.611613276	94.856154254	154.3	878.6
18	Spectrogram 1	1	99.039808555	99.662079044	59.4	344.3
19	Spectrogram 1	1	103.362950901	104.312732174	71.2	320.6
20	Spectrogram 1	1	105.209768789	105.766537121	83.1	308.7
21	Spectrogram 1	1	106.192301140	106.912824865	35.6	284.9
22	Spectrogram 1	1	107.305837805	107.895357216	47.5	439.3
23	Spectrogram 1	1	108.288370156	108.877889567	47.5	451.2
24	Spectrogram 1	1	109.270902508	109.925924075	11.9	379.9
25	Spectrogram 1	1	110.744701035	111.596229072	47.5	379.9
26	Spectrogram 1	1	113.168280835	114.019808872	700.5	1258.5
27	Spectrogram 1	1	116.869152691	117.753431807	712.3	1116.0
28	Spectrogram 1	1	117.949938278	118.801466315	35.6	356.2
29	Spectrogram 1	1	121.723707202	122.411479848	795.5	1175.4
30	Spectrogram 1	1	122.869994945	124.736806412	724.2	1828.4
31	Spectrogram 1	1	125.817591999	127.487896996	130.6	997.3
32	Spectrogram 1	1	128.044665329	129.223704150	95.0	748.0
33	Spectrogram 1	1	130.337240815	131.516279636	83.1	522.4
34	Spectrogram 1	1	132.597065223	133.448593261	71.2	261.2
35	Spectrogram 1	1	138.157611457	139.172894887	190.0	439.3
36	Spectrogram 1	1	141.923985470	143.201277527	213.7	1127.9
37	Spectrogram 1	1	143.692543702	144.544071740	581.8	1116.0
38	Spectrogram 1	1	148.310445754	149.554986732	451.2	1852.1
