Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	17.207048676	17.855520145	415.5	1448.4
2	Spectrogram 1	1	26.550933026	27.671020109	273.1	985.4
3	Spectrogram 1	1	30.353333913	31.001805382	237.4	878.6
4	Spectrogram 1	1	39.766314107	40.414785576	486.8	1021.0
5	Spectrogram 1	1	42.713911693	43.716094873	213.7	1104.1
6	Spectrogram 1	1	54.016335114	54.782710487	308.7	961.7
7	Spectrogram 1	1	57.494500267	58.555635398	261.2	878.6
8	Spectrogram 1	1	68.547991218	69.284890615	427.4	842.9
9	Spectrogram 1	1	74.855850054	76.359124823	284.9	878.6
10	Spectrogram 1	1	87.759523801	88.879610884	486.8	902.3
11	Spectrogram 1	1	92.180920182	93.065199458	237.4	451.2
12	Spectrogram 1	1	123.601003185	124.691614292	225.6	439.3
13	Spectrogram 1	1	126.047509182	126.725456627	676.7	1068.5
14	Spectrogram 1	1	138.567995243	139.540702447	190.0	356.2
15	Spectrogram 1	1	141.102929168	142.016684420	724.2	914.2
16	Spectrogram 1	1	153.397513952	154.399697132	237.4	379.9
17	Spectrogram 1	1	166.219563455	167.663886273	308.7	510.5
18	Spectrogram 1	1	170.582007884	171.761046919	213.7	439.3
19	Spectrogram 1	1	184.682738688	185.596493940	344.3	593.6
20	Spectrogram 1	1	201.041905296	202.427276162	284.9	486.8
21	Spectrogram 1	1	205.171179630	206.320742689	225.6	427.4
