Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	103.077595690	104.328155549	166.2	344.3
2	Spectrogram 1	1	115.930572011	117.945362894	178.1	427.4
3	Spectrogram 1	1	120.967549218	122.322322398	154.3	439.3
4	Spectrogram 1	1	123.850784447	124.545539924	83.1	308.7
5	Spectrogram 1	1	126.004526425	126.803495223	59.4	225.6
6	Spectrogram 1	1	128.019317308	129.200401618	106.9	225.6
7	Spectrogram 1	1	130.242534833	131.145716953	106.9	261.2
8	Spectrogram 1	1	132.852683367	133.651652166	83.1	225.6
9	Spectrogram 1	1	135.596967501	137.681233931	154.3	439.3
10	Spectrogram 1	1	148.693108238	150.047881418	237.4	403.7
11	Spectrogram 1	1	329.031695865	331.706504450	178.1	379.9
12	Spectrogram 1	1	341.294130030	343.899463068	166.2	379.9
13	Spectrogram 1	1	346.226893915	347.859569286	201.8	356.2
14	Spectrogram 1	1	364.523551437	366.052013486	166.2	379.9
