Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.034737774	2.501119716	86.2	1995.6
2	Spectrogram 1	1	3.786417349	5.905421553	246.4	2008.0
3	Spectrogram 1	1	7.503359149	8.719181234	86.2	3092.0
4	Spectrogram 1	1	9.622363354	10.664496569	61.6	2032.6
5	Spectrogram 1	1	12.783500773	16.535180348	73.9	2611.6
6	Spectrogram 1	1	18.028904623	20.842664304	73.9	2981.1
7	Spectrogram 1	1	21.572157555	23.760637307	61.6	3190.6
8	Spectrogram 1	1	24.281703914	25.705952642	61.6	4151.4
9	Spectrogram 1	1	27.547054655	30.117649919	73.9	2044.9
10	Spectrogram 1	1	33.172940775	36.646718159	61.6	2759.4
11	Spectrogram 1	1	37.133046992	39.391002292	37.0	2784.0
12	Spectrogram 1	1	39.738380030	41.753170913	73.9	2821.0
13	Spectrogram 1	1	42.100548652	44.080601760	61.6	2734.8
14	Spectrogram 1	1	45.192210523	47.102788085	61.6	1342.7
15	Spectrogram 1	1	50.472352147	53.598751793	61.6	2525.4
16	Spectrogram 1	1	54.154556174	57.037791403	61.6	2402.2
17	Spectrogram 1	1	57.861072684	59.354796959	357.2	3794.2
18	Spectrogram 1	1	61.369587842	63.037000986	295.7	3461.6
19	Spectrogram 1	1	64.495987488	65.364431834	135.5	960.9
20	Spectrogram 1	1	65.294956286	66.267613953	209.4	431.2
21	Spectrogram 1	1	67.066582752	68.073978193	98.6	948.5
22	Spectrogram 1	1	68.595044801	69.880342433	86.2	1034.8
23	Spectrogram 1	1	71.651968899	73.909924198	258.7	3227.5
24	Spectrogram 1	1	74.986795187	76.167879498	603.6	4841.3
25	Spectrogram 1	1	76.827897201	77.870030416	554.3	4878.2
26	Spectrogram 1	1	77.904768190	78.530048119	455.8	923.9
27	Spectrogram 1	1	78.703736988	79.294279143	480.4	985.5
28	Spectrogram 1	1	80.000302504	81.459289005	61.6	2155.8
29	Spectrogram 1	1	81.980355613	83.578293209	73.9	985.5
30	Spectrogram 1	1	85.315181901	87.573137201	308.0	3498.5
31	Spectrogram 1	1	89.032123702	91.220603454	246.4	2205.1
32	Spectrogram 1	1	93.026967694	94.138576457	73.9	1182.6
33	Spectrogram 1	1	95.736514053	96.882860590	73.9	2020.3
34	Spectrogram 1	1	97.855518258	99.245029211	98.6	2069.6
35	Spectrogram 1	1	99.939784688	101.607197832	86.2	1958.7
36	Spectrogram 1	1	102.521647836	105.821736351	135.5	2094.2
37	Spectrogram 1	1	107.245985078	109.608153699	160.1	2192.7
38	Spectrogram 1	1	111.171353522	112.213486737	86.2	2057.2
39	Spectrogram 1	1	112.456651154	113.394571048	197.1	381.9
40	Spectrogram 1	1	113.255619952	114.471442037	86.2	1416.7
41	Spectrogram 1	1	115.131459740	115.826215217	295.7	455.8
42	Spectrogram 1	1	115.583050800	116.659921789	73.9	1478.3
43	Spectrogram 1	1	117.632579456	118.987352636	49.3	911.6
44	Spectrogram 1	1	120.203174721	123.781165426	73.9	1392.0
45	Spectrogram 1	1	125.477287077	127.422602412	135.5	788.4
46	Spectrogram 1	1	128.117357889	129.159491104	579.0	2303.6
47	Spectrogram 1	1	130.132148772	130.792166475	899.3	2229.7
48	Spectrogram 1	1	130.757428701	132.112201881	246.4	455.8
49	Spectrogram 1	1	131.278495309	131.834299690	702.2	2081.9
50	Spectrogram 1	1	132.251152976	132.876432905	468.1	985.5
51	Spectrogram 1	1	134.300681633	137.288130183	73.9	2168.1
52	Spectrogram 1	1	139.441872161	141.282974175	98.6	763.8
53	Spectrogram 1	1	144.166209403	145.208342619	714.5	2118.8
54	Spectrogram 1	1	147.620909272	150.920997787	61.6	2352.9
55	Spectrogram 1	1	152.866313122	154.498988493	135.5	640.6
56	Spectrogram 1	1	155.680072803	156.965370435	1034.8	2685.5
57	Spectrogram 1	1	157.972765877	159.153850187	665.2	2513.0
58	Spectrogram 1	1	162.071823190	165.302436157	49.3	2217.4
59	Spectrogram 1	1	167.178275944	169.123591279	147.8	985.5
60	Spectrogram 1	1	168.672000219	169.887822304	246.4	1663.0
61	Spectrogram 1	1	170.165724494	171.937350960	283.3	2352.9
62	Spectrogram 1	1	172.284728699	174.507946224	234.1	4558.0
63	Spectrogram 1	1	176.243198025	179.091695480	61.6	2217.4
64	Spectrogram 1	1	181.175961910	183.538130531	135.5	923.9
65	Spectrogram 1	1	184.302361556	185.935036926	652.9	4631.9
66	Spectrogram 1	1	186.977170141	188.644583286	542.0	4668.8
67	Spectrogram 1	1	190.902538585	193.751036040	61.6	2143.5
68	Spectrogram 1	1	196.048408435	198.132674865	135.5	739.1
69	Spectrogram 1	1	198.757954794	201.015910094	517.4	4607.2
70	Spectrogram 1	1	201.641190023	203.169652072	628.3	3892.7
71	Spectrogram 1	1	205.948673979	208.171891505	160.1	3387.7
72	Spectrogram 1	1	210.950913412	213.069917616	197.1	4200.7
73	Spectrogram 1	1	213.660459772	215.154184047	443.5	3966.7
74	Spectrogram 1	1	218.919327693	221.107807445	160.1	3942.0
75	Spectrogram 1	1	223.956304899	225.519504722	147.8	652.9
76	Spectrogram 1	1	226.353211294	228.715379916	652.9	4570.3
77	Spectrogram 1	1	229.479610940	231.355450727	615.9	5063.0
78	Spectrogram 1	1	233.926045992	236.913494542	123.2	2500.7
79	Spectrogram 1	1	238.963023198	240.943076307	172.5	677.5
80	Spectrogram 1	1	241.905455806	244.093935558	529.7	4299.3
81	Spectrogram 1	1	245.240282095	246.490841953	591.3	4508.7
82	Spectrogram 1	1	248.748797253	251.562556934	135.5	1823.2
83	Spectrogram 1	1	256.738485236	258.510111702	603.6	3067.4
84	Spectrogram 1	1	259.552244917	260.733329227	431.2	2291.3
85	Spectrogram 1	1	260.941755870	261.983889086	455.8	2858.0
