Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	75.335229200	75.798399506	403.7	712.3
2	Spectrogram 1	1	77.101065989	77.911614024	201.8	842.9
3	Spectrogram 1	1	81.559080178	82.427524500	439.3	736.1
4	Spectrogram 1	1	85.988146222	86.798694257	379.9	854.8
5	Spectrogram 1	1	88.419790325	89.432975368	261.2	807.3
6	Spectrogram 1	1	90.822486284	91.517241742	273.1	878.6
7	Spectrogram 1	1	93.109389666	93.717300692	237.4	474.9
8	Spectrogram 1	1	94.701537591	95.280500473	379.9	914.2
9	Spectrogram 1	1	96.958134835	98.955556776	344.3	605.5
10	Spectrogram 1	1	103.818844982	104.339911575	463.0	641.1
11	Spectrogram 1	1	112.358547486	113.516473249	332.4	617.4
12	Spectrogram 1	1	115.977065496	117.163939404	748.0	926.1
13	Spectrogram 1	1	124.019732559	125.785569348	284.9	439.3
14	Spectrogram 1	1	136.583227091	138.030634295	320.6	522.4
15	Spectrogram 1	1	141.041241279	142.314959619	237.4	403.7
16	Spectrogram 1	1	155.765570881	156.489274483	237.4	415.5
17	Spectrogram 1	1	165.202665851	167.373776658	296.8	522.4
18	Spectrogram 1	1	170.413331786	170.963346524	249.3	379.9
19	Spectrogram 1	1	179.865426689	182.354967080	249.3	546.1
20	Spectrogram 1	1	184.497129742	185.857692514	237.4	427.4
21	Spectrogram 1	1	194.165809865	196.510609536	308.7	534.3
22	Spectrogram 1	1	199.000149927	200.650194139	225.6	451.2
23	Spectrogram 1	1	222.358586211	223.603356407	249.3	463.0
24	Spectrogram 1	1	227.135029985	228.292955748	261.2	439.3
25	Spectrogram 1	1	267.847794539	268.889927725	190.0	391.8
26	Spectrogram 1	1	280.961303807	281.800799986	237.4	391.8
27	Spectrogram 1	1	283.335051622	284.116651512	831.1	1009.2
28	Spectrogram 1	1	320.196026745	321.151315500	213.7	368.0
29	Spectrogram 1	1	332.788469420	334.380617345	178.1	451.2
30	Spectrogram 1	1	335.365212926	336.465242401	854.8	1068.5
31	Spectrogram 1	1	360.205004620	360.928708223	237.4	403.7
32	Spectrogram 1	1	362.578752435	363.823522631	795.5	1032.9
33	Spectrogram 1	1	372.247432558	373.579047186	225.6	403.7
