Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.052106661	2.014790883	48.9	403.5
2	Spectrogram 1	1	4.290115069	5.714363797	171.2	403.5
3	Spectrogram 1	1	11.790391414	12.429037616	672.5	1027.1
4	Spectrogram 1	1	17.341700705	20.264735243	73.4	476.8
5	Spectrogram 1	1	22.794756734	24.219429029	183.4	440.2
6	Spectrogram 1	1	33.285453979	36.773444773	73.4	476.8
7	Spectrogram 1	1	38.910453216	40.384252143	110.0	489.1
8	Spectrogram 1	1	41.833487754	42.594950533	122.3	513.5
9	Spectrogram 1	1	43.724863044	44.830212239	73.4	293.4
10	Spectrogram 1	1	45.939834192	46.946930125	97.8	330.1
11	Spectrogram 1	1	47.659266273	49.133065200	85.6	354.6
12	Spectrogram 1	1	49.747148086	51.270073643	24.5	403.5
13	Spectrogram 1	1	53.259702194	57.312649243	122.3	452.4
14	Spectrogram 1	1	58.712758223	60.161993835	158.9	1259.4
15	Spectrogram 1	1	61.341032976	62.642888695	73.4	1161.6
16	Spectrogram 1	1	63.207844950	64.485137353	48.9	1161.6
17	Spectrogram 1	1	65.091560832	66.614486390	36.7	342.4
18	Spectrogram 1	1	67.032062753	68.456735048	73.4	269.0
19	Spectrogram 1	1	71.158699747	72.067542419	1002.6	2262.0
20	Spectrogram 1	1	73.762411185	74.818633749	953.7	2213.1
21	Spectrogram 1	1	78.552257697	80.247126462	134.5	574.7
22	Spectrogram 1	1	83.923971497	84.660870960	1601.7	2237.5
23	Spectrogram 1	1	84.439801121	85.225827216	941.5	1381.6
24	Spectrogram 1	1	86.797879404	87.952355230	953.7	1406.1
25	Spectrogram 1	1	88.222551700	88.885761217	929.2	1467.2
26	Spectrogram 1	1	91.489472654	93.675607729	85.6	501.3
27	Spectrogram 1	1	98.956720550	99.963816483	929.2	1283.8
28	Spectrogram 1	1	101.216545571	102.788597759	929.2	1503.9
29	Spectrogram 1	1	105.077963183	107.485168097	97.8	501.3
30	Spectrogram 1	1	109.990626272	111.759184984	85.6	293.4
31	Spectrogram 1	1	113.159293965	114.510276314	868.1	1271.6
32	Spectrogram 1	1	115.173485831	116.254271711	941.5	1357.2
33	Spectrogram 1	1	118.833419833	120.233528813	61.1	525.8
34	Spectrogram 1	1	143.377903723	145.244715697	146.7	562.4
35	Spectrogram 1	1	155.020915244	156.470150855	36.7	586.9
36	Spectrogram 1	1	159.098425608	160.621351166	61.1	574.7
37	Spectrogram 1	1	161.681145720	162.147848714	97.8	232.3
38	Spectrogram 1	1	162.491735130	162.958438124	110.0	269.0
39	Spectrogram 1	1	163.376014486	163.916407426	73.4	269.0
40	Spectrogram 1	1	164.162040580	164.628743574	110.0	269.0
41	Spectrogram 1	1	164.972629990	165.390206353	110.0	269.0
42	Spectrogram 1	1	165.955162608	166.470992232	97.8	220.1
43	Spectrogram 1	1	166.716625387	167.060511803	110.0	220.1
44	Spectrogram 1	1	167.478088166	167.699158005	73.4	293.4
45	Spectrogram 1	1	169.860729764	171.113458852	61.1	574.7
46	Spectrogram 1	1	172.734637671	175.608545578	48.9	501.3
47	Spectrogram 1	1	179.243916264	179.759745888	110.0	342.4
48	Spectrogram 1	1	180.128195620	180.594898614	61.1	281.2
49	Spectrogram 1	1	180.893230390	181.286243437	134.5	305.7
50	Spectrogram 1	1	181.802073061	182.686352417	158.9	330.1
51	Spectrogram 1	1	183.079365464	184.209277975	110.0	366.8
52	Spectrogram 1	1	185.290063854	186.935805989	85.6	513.5
53	Spectrogram 1	1	188.630674755	190.865936460	24.5	513.5
54	Spectrogram 1	1	199.058194873	199.795094336	281.2	2054.1
55	Spectrogram 1	1	202.054919357	202.447932404	366.8	1870.7
56	Spectrogram 1	1	204.806010687	205.469220204	232.3	1455.0
57	Spectrogram 1	1	215.187938290	216.195034223	61.1	256.8
58	Spectrogram 1	1	217.103876895	218.110972828	48.9	232.3
59	Spectrogram 1	1	219.928658171	220.567304373	366.8	1393.9
60	Spectrogram 1	1	222.360426400	223.146452495	330.1	1809.6
61	Spectrogram 1	1	224.915011207	225.406277516	293.4	1980.8
62	Spectrogram 1	1	227.125709597	227.567849275	244.5	1907.4
63	Spectrogram 1	1	230.477589770	231.214489233	110.0	366.8
64	Spectrogram 1	1	231.435559072	233.007611261	97.8	317.9
65	Spectrogram 1	1	234.063833825	235.218309651	110.0	269.0
66	Spectrogram 1	1	239.688833062	240.450295841	440.2	2005.2
67	Spectrogram 1	1	242.562740969	243.348767063	379.0	1711.8
68	Spectrogram 1	1	245.485775507	246.517434756	1247.1	1956.3
69	Spectrogram 1	1	248.300087183	249.724759479	1552.8	1834.0
70	Spectrogram 1	1	250.707292097	252.033711131	1650.6	1919.6
71	Spectrogram 1	1	251.026615197	251.763514661	794.7	1014.8
72	Spectrogram 1	1	253.458383427	254.465479360	342.4	2041.9
73	Spectrogram 1	1	256.430544596	257.192007374	305.7	917.0
74	Spectrogram 1	1	258.764059563	259.771155496	305.7	782.5
75	Spectrogram 1	1	260.762147193	261.916623019	146.7	354.6
76	Spectrogram 1	1	261.523609972	264.422081194	379.0	1882.9
77	Spectrogram 1	1	266.215203222	267.566185571	929.2	1186.0
78	Spectrogram 1	1	268.499591558	269.727757331	721.4	1198.2
79	Spectrogram 1	1	268.843477974	269.604940753	1846.3	2115.2
80	Spectrogram 1	1	272.650791869	273.584197855	1516.1	1748.4
81	Spectrogram 1	1	273.387691332	275.573826407	73.4	403.5
82	Spectrogram 1	1	278.398607683	279.725026717	195.6	513.5
83	Spectrogram 1	1	278.693367468	279.282887039	904.8	1222.7
84	Spectrogram 1	1	281.483101579	282.539324144	807.0	1234.9
85	Spectrogram 1	1	281.925241257	282.735830667	1919.6	2396.5
86	Spectrogram 1	1	285.953624991	287.574803810	1675.1	2139.7
87	Spectrogram 1	1	286.199258145	287.648493756	110.0	293.4
88	Spectrogram 1	1	290.915414711	292.241833745	85.6	452.4
89	Spectrogram 1	1	291.406681019	292.364650322	929.2	1320.5
90	Spectrogram 1	1	294.182335665	294.698165289	134.5	464.6
91	Spectrogram 1	1	296.196527531	296.908863679	97.8	562.4
92	Spectrogram 1	1	297.797424699	298.951900525	85.6	452.4
93	Spectrogram 1	1	299.688799988	300.573079344	85.6	366.8
94	Spectrogram 1	1	301.236288861	302.218821479	61.1	403.5
95	Spectrogram 1	1	303.053974204	304.159323399	36.7	538.0
96	Spectrogram 1	1	306.615654944	308.261397079	97.8	538.0
97	Spectrogram 1	1	310.914235147	312.019584342	158.9	476.8
98	Spectrogram 1	1	312.559977282	313.419693322	158.9	403.5
99	Spectrogram 1	1	313.763579739	314.353099309	85.6	354.6
100	Spectrogram 1	1	315.582736552	316.467015908	73.4	586.9
101	Spectrogram 1	1	317.547801787	318.505771090	73.4	305.7
102	Spectrogram 1	1	319.586556969	320.519962956	61.1	391.3
103	Spectrogram 1	1	321.379678997	322.362211615	36.7	256.8
104	Spectrogram 1	1	323.025421132	324.523783374	48.9	317.9
105	Spectrogram 1	1	326.881861657	328.380223899	134.5	550.2
106	Spectrogram 1	1	331.316628230	332.471104056	97.8	415.7
107	Spectrogram 1	1	333.895776352	334.730929077	48.9	330.1
108	Spectrogram 1	1	335.959094849	337.039880729	24.5	317.9
109	Spectrogram 1	1	337.825906823	339.127762542	48.9	330.1
110	Spectrogram 1	1	339.815535374	341.363024247	36.7	317.9
111	Spectrogram 1	1	345.349321082	346.552923539	794.7	2078.6
112	Spectrogram 1	1	348.075849097	349.868971124	770.3	2164.2
113	Spectrogram 1	1	351.072573581	351.858599675	892.6	2531.0
114	Spectrogram 1	1	354.339494535	355.715040200	48.9	489.1
115	Spectrogram 1	1	358.968667112	360.663535877	110.0	550.2
116	Spectrogram 1	1	367.363043058	367.977125944	85.6	256.8
117	Spectrogram 1	1	368.394702307	368.959658562	122.3	354.6
118	Spectrogram 1	1	369.450924871	369.917627865	85.6	195.6
119	Spectrogram 1	1	370.212387650	370.605400697	85.6	232.3
120	Spectrogram 1	1	371.293173529	371.858129785	97.8	317.9
121	Spectrogram 1	1	372.152889570	372.668719194	97.8	415.7
122	Spectrogram 1	1	381.883505979	382.399335603	61.1	317.9
123	Spectrogram 1	1	382.866038597	383.357304905	110.0	354.6
124	Spectrogram 1	1	383.897697845	384.388964154	61.1	379.0
125	Spectrogram 1	1	384.831103832	385.494313349	48.9	342.4
126	Spectrogram 1	1	385.666256557	386.304902759	85.6	317.9
127	Spectrogram 1	1	390.082085075	391.457630740	12.2	415.7
128	Spectrogram 1	1	394.773678325	395.240381318	195.6	525.8
129	Spectrogram 1	1	396.493110406	397.082629977	85.6	244.5
130	Spectrogram 1	1	397.598459601	398.114289225	85.6	244.5
131	Spectrogram 1	1	398.409049011	399.195075105	24.5	415.7
132	Spectrogram 1	1	399.416144944	399.907411253	12.2	281.2
133	Spectrogram 1	1	401.108936815	402.116032748	48.9	342.4
134	Spectrogram 1	1	404.302167823	405.653150172	122.3	525.8
135	Spectrogram 1	1	410.664066523	411.155332832	73.4	342.4
136	Spectrogram 1	1	411.818542349	412.481751866	48.9	464.6
137	Spectrogram 1	1	441.004776061	443.362854344	48.9	269.0
