Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	21.963876630	22.455142872	391.3	684.7
2	Spectrogram 1	1	24.395644529	25.230797141	342.4	623.6
3	Spectrogram 1	1	36.407104153	36.947497019	183.4	770.3
4	Spectrogram 1	1	39.281011670	39.944221097	158.9	550.2
5	Spectrogram 1	1	44.180448812	46.833286521	293.4	562.4
6	Spectrogram 1	1	57.359810958	58.833609685	281.2	562.4
7	Spectrogram 1	1	81.806371848	82.764341021	158.9	427.9
8	Spectrogram 1	1	91.951019751	93.547635039	110.0	525.8
9	Spectrogram 1	1	96.347852620	97.526891601	183.4	452.4
10	Spectrogram 1	1	111.074803272	112.131025693	281.2	513.5
