Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	49.242795961	50.454586231	158.9	415.7
2	Spectrogram 1	1	66.437117356	67.714409803	195.6	525.8
3	Spectrogram 1	1	133.892458144	135.005995149	232.3	464.6
4	Spectrogram 1	1	138.019095279	139.361889902	232.3	489.1
5	Spectrogram 1	1	149.711233828	150.759268656	232.3	501.3
6	Spectrogram 1	1	153.412106814	154.558394907	183.4	464.6
7	Spectrogram 1	1	371.243094257	372.618639969	158.9	476.8
8	Spectrogram 1	1	401.155239981	402.498034604	207.9	501.3
9	Spectrogram 1	1	413.913277746	414.764806044	256.8	452.4
10	Spectrogram 1	1	427.832490304	429.175284927	220.1	476.8
11	Spectrogram 1	1	442.657555564	443.869345834	134.5	415.7
12	Spectrogram 1	1	449.666288475	451.172838541	317.9	489.1
13	Spectrogram 1	1	462.504715117	464.502531508	207.9	550.2
14	Spectrogram 1	1	467.372579277	468.879129342	195.6	476.8
15	Spectrogram 1	1	485.352926793	486.466463798	110.0	342.4
16	Spectrogram 1	1	540.564916168	541.809457526	183.4	379.0
