Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.694755500	2.547436835	661.6	2490.1
2	Spectrogram 1	1	4.678020369	7.225457204	144.4	697.7
3	Spectrogram 1	1	11.532941306	14.034061107	84.2	264.6
4	Spectrogram 1	1	13.895110007	15.377255075	637.6	902.2
5	Spectrogram 1	1	16.488863875	17.461521576	565.4	4126.1
6	Spectrogram 1	1	20.425811711	22.278493045	156.4	733.8
7	Spectrogram 1	1	26.956513414	29.272365082	72.2	216.5
8	Spectrogram 1	1	30.986095316	33.162995884	685.7	2514.1
9	Spectrogram 1	1	35.061994252	37.655748120	120.3	721.8
10	Spectrogram 1	1	41.592695955	44.186449823	84.2	300.7
11	Spectrogram 1	1	45.390692690	48.169714692	697.7	3223.9
12	Spectrogram 1	1	49.623683686	51.707950187	144.4	529.3
13	Spectrogram 1	1	55.830166156	58.470237057	72.2	276.7
14	Spectrogram 1	1	60.183967291	62.268233792	613.5	2646.5
15	Spectrogram 1	1	64.120915127	66.483083828	120.3	565.4
16	Spectrogram 1	1	70.234763530	72.921151465	48.1	240.6
17	Spectrogram 1	1	74.079077299	76.811782267	589.4	4078.0
18	Spectrogram 1	1	78.201293267	80.331876802	132.3	1010.5
19	Spectrogram 1	1	84.222507604	86.862578505	60.1	288.7
20	Spectrogram 1	1	86.790832082	88.504562316	589.4	3115.6
21	Spectrogram 1	1	90.310926617	91.793071685	589.4	2454.0
22	Spectrogram 1	1	93.877338186	95.822653587	120.3	493.2
23	Spectrogram 1	1	99.481699222	101.890184957	72.2	276.7
24	Spectrogram 1	1	104.483938825	105.363962459	2069.1	2478.0
25	Spectrogram 1	1	108.884056994	110.922006461	120.3	541.3
26	Spectrogram 1	1	114.117881763	116.109514197	84.2	240.6
27	Spectrogram 1	1	118.148214258	119.259823059	637.6	1696.1
28	Spectrogram 1	1	123.752575295	125.605256629	132.3	505.2
29	Spectrogram 1	1	128.847448964	130.236959965	84.2	252.6
30	Spectrogram 1	1	139.129830369	140.797243570	132.3	505.2
31	Spectrogram 1	1	143.946801838	145.336312839	96.2	216.5
32	Spectrogram 1	1	146.725823840	147.281628240	84.2	216.5
33	Spectrogram 1	1	148.763773308	150.060650242	60.1	180.4
34	Spectrogram 1	1	157.124657638	158.745753806	48.1	565.4
35	Spectrogram 1	1	162.358482408	163.562725275	72.2	661.6
36	Spectrogram 1	1	165.415406609	166.110162110	36.1	180.4
37	Spectrogram 1	1	168.518647844	168.981818178	108.3	192.5
38	Spectrogram 1	1	169.908158845	170.325012145	96.2	384.9
39	Spectrogram 1	1	170.880816546	171.482937979	72.2	216.5
40	Spectrogram 1	1	173.011400080	173.613521514	96.2	252.6
41	Spectrogram 1	1	176.438860549	177.457835282	96.2	433.1
42	Spectrogram 1	1	183.193108396	184.675253463	96.2	228.6
43	Spectrogram 1	1	185.972130397	186.898471065	48.1	204.5
44	Spectrogram 1	1	188.426933165	189.631176033	120.3	252.6
45	Spectrogram 1	1	203.757871207	204.452626707	84.2	228.6
48	Spectrogram 1	1	205.147382207	205.656869574	82.9	248.6
49	Spectrogram 1	1	205.842137708	206.490576175	106.5	284.1
50	Spectrogram 1	1	214.642374046	216.263470213	82.9	461.7
51	Spectrogram 1	1	219.737247715	220.895173549	71.0	402.5
52	Spectrogram 1	1	223.118391150	223.627878517	23.7	248.6
53	Spectrogram 1	1	233.340923132	234.313580833	82.9	461.7
54	Spectrogram 1	1	237.879992401	239.269503402	71.0	414.3
55	Spectrogram 1	1	241.122184736	241.724306170	82.9	213.1
56	Spectrogram 1	1	242.696963870	243.206451237	59.2	213.1
57	Spectrogram 1	1	244.132791904	244.781230371	71.0	213.1
58	Spectrogram 1	1	252.099321642	253.303564509	59.2	438.0
59	Spectrogram 1	1	256.592073877	258.027901912	71.0	355.1
60	Spectrogram 1	1	271.547364879	272.890558847	23.7	414.3
61	Spectrogram 1	1	276.040117115	277.892798449	224.9	556.4
62	Spectrogram 1	1	287.017254021	287.850960621	224.9	793.2
63	Spectrogram 1	1	293.640589791	294.289028258	343.3	793.2
64	Spectrogram 1	1	307.342412104	307.944533538	378.8	1018.1
65	Spectrogram 1	1	311.001457739	311.881481373	651.1	816.8
66	Spectrogram 1	1	313.780479741	314.660503374	331.5	899.7
67	Spectrogram 1	1	329.898807349	330.825148016	343.3	1219.3
68	Spectrogram 1	1	336.696615815	337.484005382	402.5	935.2
69	Spectrogram 1	1	352.398090123	353.278113757	355.1	994.4
70	Spectrogram 1	1	355.825550592	356.798208292	461.7	911.5
71	Spectrogram 1	1	359.021425893	359.716181394	367.0	1006.2
72	Spectrogram 1	1	377.236306896	377.931062396	367.0	1077.3
73	Spectrogram 1	1	380.941669564	381.868010231	414.3	935.2
74	Spectrogram 1	1	383.674374532	384.230178932	331.5	509.0
75	Spectrogram 1	1	399.375848840	400.626408741	390.7	1278.5
76	Spectrogram 1	1	403.405430742	404.053869209	580.1	1539.0
77	Spectrogram 1	1	405.952867577	406.601306044	378.8	710.3
78	Spectrogram 1	1	420.421734080	421.487025847	414.3	1467.9
79	Spectrogram 1	1	424.358681915	424.914486316	438.0	1811.2
80	Spectrogram 1	1	439.133815556	439.782254023	307.8	1160.1
81	Spectrogram 1	1	442.283373825	443.580250759	248.6	1089.1
82	Spectrogram 1	1	445.633606667	446.420996234	367.0	1349.5
83	Spectrogram 1	1	457.490767206	458.602376007	355.1	1195.7
84	Spectrogram 1	1	461.520349108	462.307738675	307.8	1006.2
85	Spectrogram 1	1	464.762541443	465.364662877	260.4	994.4
86	Spectrogram 1	1	467.958416745	468.977391479	580.1	805.0
87	Spectrogram 1	1	476.388116816	477.499725616	307.8	1100.9
88	Spectrogram 1	1	480.000845418	481.251405318	260.4	935.2
89	Spectrogram 1	1	483.211935862	483.767740262	224.9	840.5
90	Spectrogram 1	1	484.925666096	485.898323797	224.9	698.5
91	Spectrogram 1	1	486.778347431	488.028907331	473.5	769.5
92	Spectrogram 1	1	489.788954599	491.502684833	520.9	911.5
93	Spectrogram 1	1	496.180705202	497.338631036	130.2	935.2
94	Spectrogram 1	1	499.793433804	501.043993705	213.1	958.9
95	Spectrogram 1	1	502.711406906	503.730381639	165.7	734.0
96	Spectrogram 1	1	504.888307473	505.722014074	213.1	509.0
97	Spectrogram 1	1	507.435744308	508.686304209	544.6	745.8
98	Spectrogram 1	1	510.446351476	512.437983911	461.7	887.9
99	Spectrogram 1	1	516.277015071	517.712843105	236.8	899.7
100	Spectrogram 1	1	520.028694773	521.047669507	224.9	1029.9
101	Spectrogram 1	1	522.900350841	523.826691508	236.8	497.2
102	Spectrogram 1	1	524.799349209	525.540421743	189.4	473.5
103	Spectrogram 1	1	527.207834944	529.060516278	473.5	722.1
104	Spectrogram 1	1	530.172125078	532.163757513	449.8	734.0
105	Spectrogram 1	1	535.174364681	536.563875682	224.9	1077.3
106	Spectrogram 1	1	538.879727350	539.806068017	236.8	935.2
107	Spectrogram 1	1	541.427164184	542.307187818	201.2	520.9
108	Spectrogram 1	1	543.140894419	544.298820252	213.1	402.5
109	Spectrogram 1	1	546.012550487	547.216793354	485.4	745.8
110	Spectrogram 1	1	548.096816988	549.532645022	248.6	1124.6
111	Spectrogram 1	1	552.529528503	553.780088403	189.4	438.0
112	Spectrogram 1	1	555.493818638	556.651744472	130.2	461.7
113	Spectrogram 1	1	559.199181306	560.357107140	130.2	485.4
114	Spectrogram 1	1	561.283447807	562.209788474	189.4	497.2
115	Spectrogram 1	1	564.896176409	567.119394010	272.3	1148.3
116	Spectrogram 1	1	569.018392378	570.546854479	248.6	1018.1
117	Spectrogram 1	1	572.862706147	573.742729780	165.7	378.8
118	Spectrogram 1	1	575.919630348	576.984922115	165.7	343.3
119	Spectrogram 1	1	578.513384216	579.578675983	189.4	355.1
120	Spectrogram 1	1	581.246089184	582.265063918	82.9	390.7
121	Spectrogram 1	1	582.774551285	583.886160086	47.4	355.1
122	Spectrogram 1	1	586.572548020	588.054693088	189.4	994.4
123	Spectrogram 1	1	590.727166038	591.977725938	189.4	426.2
124	Spectrogram 1	1	594.386211673	595.451503440	153.9	367.0
125	Spectrogram 1	1	597.628404008	598.740012809	118.4	355.1
