Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	12.052389486	13.152825048	146.7	562.4
2	Spectrogram 1	1	16.375529193	17.554567295	207.9	525.8
3	Spectrogram 1	1	30.479895657	32.759369321	24.5	330.1
4	Spectrogram 1	1	35.379453992	36.820500561	146.7	476.8
5	Spectrogram 1	1	37.999538663	38.864166604	73.4	354.6
6	Spectrogram 1	1	39.623991159	40.279012327	73.4	391.3
7	Spectrogram 1	1	41.012636035	41.903464823	48.9	366.8
8	Spectrogram 1	1	42.584686837	43.344511392	73.4	391.3
9	Spectrogram 1	1	44.025733406	44.942763041	36.7	379.0
10	Spectrogram 1	1	45.623985055	46.541014690	61.1	354.6
11	Spectrogram 1	1	48.903509019	50.370756435	171.2	476.8
