Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	5.723251723	6.656657583	154.3	391.8
2	Spectrogram 1	1	13.927397969	15.106436950	154.3	391.8
3	Spectrogram 1	1	15.352070071	16.260912620	249.3	522.4
4	Spectrogram 1	1	19.183946761	19.822592876	154.3	320.6
5	Spectrogram 1	1	19.994536061	21.026195170	225.6	534.3
6	Spectrogram 1	1	22.843880266	23.654469566	178.1	344.3
7	Spectrogram 1	1	25.644097847	26.577503707	142.5	379.9
8	Spectrogram 1	1	36.106975641	37.580774368	201.8	379.9
9	Spectrogram 1	1	41.680860399	42.810772756	320.6	558.0
10	Spectrogram 1	1	57.949825447	58.613034874	273.1	403.7
11	Spectrogram 1	1	65.392509018	66.669801248	201.8	486.8
12	Spectrogram 1	1	75.831916666	76.961829024	237.4	344.3
13	Spectrogram 1	1	87.566716038	88.549248523	201.8	558.0
14	Spectrogram 1	1	89.384401135	90.563440116	249.3	569.9
15	Spectrogram 1	1	90.882763174	92.086365467	344.3	558.0
16	Spectrogram 1	1	95.377849290	96.409508399	166.2	344.3
17	Spectrogram 1	1	107.736671143	109.308723118	201.8	569.9
18	Spectrogram 1	1	113.017783248	114.368765414	178.1	391.8
19	Spectrogram 1	1	130.945832305	132.223124535	213.7	522.4
20	Spectrogram 1	1	149.037051475	150.191527145	178.1	391.8
21	Spectrogram 1	1	153.065434662	154.047967147	261.2	486.8
22	Spectrogram 1	1	159.664322567	160.376658619	166.2	344.3
23	Spectrogram 1	1	162.489103461	164.061155436	178.1	344.3
24	Spectrogram 1	1	165.019124608	165.657770723	130.6	308.7
25	Spectrogram 1	1	166.615739896	167.377202571	142.5	344.3
26	Spectrogram 1	1	167.721088941	168.875564610	213.7	427.4
27	Spectrogram 1	1	172.499395645	174.366207365	154.3	451.2
28	Spectrogram 1	1	177.633127877	178.713913610	201.8	474.9
29	Spectrogram 1	1	185.591641002	187.065439728	190.0	451.2
30	Spectrogram 1	1	188.514675143	189.177884570	213.7	569.9
31	Spectrogram 1	1	189.890220621	191.216639476	106.9	439.3
32	Spectrogram 1	1	193.891251778	196.544089486	130.6	379.9
33	Spectrogram 1	1	198.484591143	199.663630125	213.7	593.6
34	Spectrogram 1	1	199.958389870	200.891795730	249.3	498.6
35	Spectrogram 1	1	203.495506814	204.993868853	190.0	581.8
36	Spectrogram 1	1	222.100867531	223.279906513	178.1	427.4
