Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.231585167	1.157925834	601.5	757.9
2	Spectrogram 1	1	3.612728602	5.094873669	541.3	1154.8
3	Spectrogram 1	1	8.800236338	9.865528105	589.4	902.2
4	Spectrogram 1	1	37.146260753	38.118918453	445.1	637.6
5	Spectrogram 1	1	56.082074805	57.147366572	421.0	589.4
6	Spectrogram 1	1	60.250607807	61.640118808	240.6	637.6
7	Spectrogram 1	1	75.674179915	76.600520582	421.0	625.5
8	Spectrogram 1	1	80.259566218	81.093272818	300.7	517.3
9	Spectrogram 1	1	96.488857717	98.665758285	384.9	830.0
10	Spectrogram 1	1	101.259512153	102.278486887	288.7	505.2
11	Spectrogram 1	1	118.443131529	119.740008463	228.6	878.1
12	Spectrogram 1	1	122.472713431	123.676956298	252.6	481.2
13	Spectrogram 1	1	139.007894340	140.536356440	421.0	793.9
14	Spectrogram 1	1	142.971780049	144.037071816	240.6	565.4
15	Spectrogram 1	1	158.163766990	160.155399425	421.0	565.4
16	Spectrogram 1	1	162.517568126	163.582859893	252.6	469.1
17	Spectrogram 1	1	177.385335834	179.052749034	228.6	781.9
18	Spectrogram 1	1	181.322283669	182.202307303	240.6	517.3
19	Spectrogram 1	1	195.950599023	197.479061123	216.5	793.9
20	Spectrogram 1	1	199.470693558	200.721253458	228.6	529.3
21	Spectrogram 1	1	213.875290932	215.357435999	360.9	769.9
22	Spectrogram 1	1	217.580653601	218.970164601	276.7	601.5
23	Spectrogram 1	1	232.469512413	233.812706380	300.7	637.6
24	Spectrogram 1	1	236.267509148	237.471752016	204.5	517.3
25	Spectrogram 1	1	250.672106523	252.154251590	372.9	601.5
26	Spectrogram 1	1	254.377469191	255.535395025	228.6	493.2
27	Spectrogram 1	1	268.652474108	269.810399942	360.9	818.0
28	Spectrogram 1	1	272.543104910	273.747347777	276.7	493.2
29	Spectrogram 1	1	286.299263817	287.966677018	384.9	830.0
30	Spectrogram 1	1	290.050943519	291.208869353	288.7	493.2
31	Spectrogram 1	1	303.437311887	305.289993221	384.9	818.0
32	Spectrogram 1	1	307.281625655	308.532185556	264.6	505.2
33	Spectrogram 1	1	322.010442263	323.399953264	276.7	781.9
34	Spectrogram 1	1	325.808438998	326.920047799	252.6	505.2
35	Spectrogram 1	1	340.118239245	341.368799146	348.9	926.3
36	Spectrogram 1	1	343.823601914	344.703625548	300.7	481.2
37	Spectrogram 1	1	358.645052588	360.266148756	348.9	601.5
38	Spectrogram 1	1	362.582000424	363.693609224	252.6	493.2
39	Spectrogram 1	1	377.248019896	378.359628697	397.0	565.4
40	Spectrogram 1	1	380.536529264	381.740772132	288.7	493.2
41	Spectrogram 1	1	394.941126638	396.747490939	360.9	529.3
42	Spectrogram 1	1	398.831757440	399.897049208	276.7	493.2
43	Spectrogram 1	1	413.097403715	414.579548782	397.0	577.4
44	Spectrogram 1	1	417.080668583	418.099643317	252.6	481.2
45	Spectrogram 1	1	430.901479214	432.476258348	384.9	589.4
46	Spectrogram 1	1	434.931061116	435.718450683	252.6	457.1
47	Spectrogram 1	1	448.826171123	450.354633224	372.9	577.4
48	Spectrogram 1	1	452.902070059	453.735776659	300.7	481.2
49	Spectrogram 1	1	467.214033366	468.371959200	372.9	529.3
50	Spectrogram 1	1	470.636593821	471.655568555	228.6	505.2
51	Spectrogram 1	1	484.670654929	485.828580763	348.9	541.3
52	Spectrogram 1	1	488.329700564	489.394992331	276.7	493.2
53	Spectrogram 1	1	503.429053438	504.679613339	372.9	565.4
54	Spectrogram 1	1	507.088099074	508.153390841	276.7	505.2
55	Spectrogram 1	1	522.298229408	523.456155242	348.9	577.4
56	Spectrogram 1	1	525.864640976	527.115200877	228.6	481.2
57	Spectrogram 1	1	539.945019117	541.566115284	336.8	589.4
58	Spectrogram 1	1	559.430766473	561.237130774	360.9	565.4
59	Spectrogram 1	1	578.513384216	580.041846317	252.6	769.9
60	Spectrogram 1	1	598.149413078	599.677875179	409.0	529.3
