Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	1.498362242	2.431768229	92.2	430.3
2	Spectrogram 1	1	24.776729440	26.029458528	276.7	553.3
3	Spectrogram 1	1	29.713955845	30.991248248	184.4	568.7
4	Spectrogram 1	1	33.570396370	34.872252088	276.7	584.0
5	Spectrogram 1	1	39.490155392	39.956858386	107.6	307.4
6	Spectrogram 1	1	40.177928225	40.742884480	92.2	292.0
7	Spectrogram 1	1	40.963954319	41.700853782	107.6	368.9
8	Spectrogram 1	1	73.560322149	74.027025143	215.2	860.7
9	Spectrogram 1	1	76.090343640	76.778116473	138.3	876.1
10	Spectrogram 1	1	78.350168661	79.234448017	215.2	783.8
11	Spectrogram 1	1	405.905141885	406.764857926	169.1	876.1
12	Spectrogram 1	1	408.803613108	409.712455779	215.2	783.8
13	Spectrogram 1	1	411.874027539	412.733743579	245.9	783.8
14	Spectrogram 1	1	415.214638439	416.811253943	199.8	461.1
