Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	117.851613887	118.375630395	463.0	759.8
2	Spectrogram 1	1	119.980430950	120.537198490	463.0	736.1
3	Spectrogram 1	1	125.679110472	126.530637297	451.2	759.8
4	Spectrogram 1	1	130.772429020	131.460200687	237.4	688.6
5	Spectrogram 1	1	142.988563857	143.610833460	463.0	688.6
6	Spectrogram 1	1	145.281136078	146.099911872	237.4	712.3
7	Spectrogram 1	1	159.106834116	159.729103719	391.8	688.6
8	Spectrogram 1	1	166.508567288	167.556600304	1199.1	1460.3
9	Spectrogram 1	1	170.468672940	171.123693574	356.2	664.9
10	Spectrogram 1	1	175.250323573	176.298356588	296.8	534.3
11	Spectrogram 1	1	177.248136509	178.820186032	819.2	1222.9
12	Spectrogram 1	1	192.607512660	193.852051866	1151.6	1329.7
13	Spectrogram 1	1	202.956838688	204.332382021	284.9	937.9
14	Spectrogram 1	1	207.247223846	208.622767178	1116.0	1412.8
15	Spectrogram 1	1	302.584909989	303.894951258	249.3	415.5
16	Spectrogram 1	1	316.471347444	317.814139745	249.3	474.9
17	Spectrogram 1	1	321.187496014	322.333782124	878.6	1151.6
18	Spectrogram 1	1	330.652544185	331.766079264	249.3	486.8
19	Spectrogram 1	1	347.304217246	348.155744071	937.9	1032.9
20	Spectrogram 1	1	349.531287404	350.415565261	878.6	1092.3
21	Spectrogram 1	1	361.616418114	362.533447003	878.6	1044.8
22	Spectrogram 1	1	373.012900427	374.257439633	249.3	463.0
23	Spectrogram 1	1	413.167658791	414.182940775	190.0	463.0
24	Spectrogram 1	1	415.460231012	416.639268155	795.5	1104.1
25	Spectrogram 1	1	454.743813231	456.086605532	771.7	937.9
26	Spectrogram 1	1	457.298393706	457.953414341	819.2	1021.0
27	Spectrogram 1	1	482.471889123	483.061407695	771.7	949.8
28	Spectrogram 1	1	484.469702059	485.222975789	807.3	973.5
