Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.277902200	1.065291767	132.3	372.9
2	Spectrogram 1	1	2.223217601	3.195875302	84.2	409.0
3	Spectrogram 1	1	3.983264869	5.233824769	84.2	384.9
4	Spectrogram 1	1	5.789629170	6.808603904	60.1	372.9
5	Spectrogram 1	1	8.985504471	10.699234706	168.4	1022.5
6	Spectrogram 1	1	13.015086373	14.311963307	192.5	517.3
7	Spectrogram 1	1	16.766766075	18.063643009	84.2	348.9
8	Spectrogram 1	1	19.823690277	20.750030944	108.3	360.9
9	Spectrogram 1	1	21.630054578	23.112199645	84.2	324.8
10	Spectrogram 1	1	23.945906246	25.150149113	60.1	312.8
11	Spectrogram 1	1	25.752270547	26.539660114	84.2	300.7
12	Spectrogram 1	1	29.272365082	31.356631583	192.5	806.0
13	Spectrogram 1	1	33.579849184	35.015677218	228.6	481.2
14	Spectrogram 1	1	37.560747531	38.579722265	108.3	324.8
15	Spectrogram 1	1	40.525037666	41.544012400	108.3	288.7
16	Spectrogram 1	1	43.396693734	44.600936602	120.3	276.7
17	Spectrogram 1	1	46.314666836	47.611543770	72.2	288.7
18	Spectrogram 1	1	50.066346538	52.660100406	108.3	577.4
19	Spectrogram 1	1	54.929635040	56.365463074	108.3	252.6
20	Spectrogram 1	1	55.855975707	57.152852641	601.5	830.0
21	Spectrogram 1	1	58.634997709	59.607655409	108.3	288.7
22	Spectrogram 1	1	65.397284579	67.481551080	132.3	493.2
23	Spectrogram 1	1	70.770060448	72.576424749	60.1	276.7
24	Spectrogram 1	1	74.012252783	75.355446751	72.2	288.7
25	Spectrogram 1	1	81.733672262	84.003206897	120.3	553.4
26	Spectrogram 1	1	86.921179998	88.820178366	132.3	721.8
27	Spectrogram 1	1	90.719176734	91.460249267	649.6	745.8
28	Spectrogram 1	1	97.713048771	99.750998238	132.3	481.2
29	Spectrogram 1	1	103.085824640	104.706920808	96.2	288.7
30	Spectrogram 1	1	106.652236209	107.810162043	685.7	781.9
31	Spectrogram 1	1	113.414523079	115.637740680	96.2	493.2
32	Spectrogram 1	1	118.732938027	120.492985294	72.2	312.8
33	Spectrogram 1	1	120.261400128	121.465642995	709.7	830.0
34	Spectrogram 1	1	122.114081462	123.225690262	649.6	830.0
35	Spectrogram 1	1	129.107953499	131.006951867	96.2	697.7
36	Spectrogram 1	1	134.619680468	136.287093669	48.1	312.8
37	Spectrogram 1	1	137.769238737	138.695579404	96.2	240.6
38	Spectrogram 1	1	138.556628304	139.251383804	697.7	842.1
39	Spectrogram 1	1	141.057748105	142.076722839	685.7	854.1
40	Spectrogram 1	1	146.013670674	147.727400909	72.2	505.2
41	Spectrogram 1	1	150.876959177	152.590689411	72.2	830.0
