Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	1.528462101	2.362168701	831.1	3086.8
2	Spectrogram 1	1	3.149558268	3.705362669	890.4	1353.5
3	Spectrogram 1	1	6.762286870	9.865528105	166.2	1377.2
4	Spectrogram 1	1	12.181379773	13.524573740	190.0	1163.5
5	Spectrogram 1	1	15.191986941	16.303595742	759.8	2291.4
6	Spectrogram 1	1	18.202594109	19.221568843	724.2	4535.3
7	Spectrogram 1	1	20.935299078	21.769005678	688.6	3763.6
8	Spectrogram 1	1	23.575369979	24.501710646	771.7	3086.8
9	Spectrogram 1	1	27.604951881	29.735535415	142.5	902.3
10	Spectrogram 1	1	32.885093684	34.413555785	225.6	1246.6
11	Spectrogram 1	1	35.942017885	36.914675586	771.7	3193.7
12	Spectrogram 1	1	38.813673953	39.832648687	795.5	3549.9
13	Spectrogram 1	1	41.963232222	42.935889922	771.7	2481.3
14	Spectrogram 1	1	44.001181690	45.020156423	831.1	2944.4
15	Spectrogram 1	1	46.039131157	47.289691058	866.7	3075.0
16	Spectrogram 1	1	49.276399152	52.796493687	142.5	759.8
17	Spectrogram 1	1	54.788126121	56.455539322	190.0	1021.0
18	Spectrogram 1	1	58.910342090	59.790365724	166.2	1531.5
19	Spectrogram 1	1	61.920949258	62.986241025	106.9	1104.1
20	Spectrogram 1	1	70.211698229	71.045404830	130.6	427.4
21	Spectrogram 1	1	73.222305397	76.001327399	178.1	807.3
22	Spectrogram 1	1	77.992959833	79.984592268	249.3	1199.1
23	Spectrogram 1	1	83.374903048	83.977024481	95.0	249.3
24	Spectrogram 1	1	89.396117384	90.276141018	130.6	2695.0
25	Spectrogram 1	1	93.333065220	94.305722920	106.9	1590.9
26	Spectrogram 1	1	94.768893254	95.926819088	130.6	2184.5
27	Spectrogram 1	1	98.150036689	100.882741657	142.5	581.8
28	Spectrogram 1	1	103.383861458	104.958640592	190.0	1234.7
29	Spectrogram 1	1	107.922930727	108.988222494	154.3	2303.3
30	Spectrogram 1	1	114.361748957	115.473357758	201.8	2623.8
31	Spectrogram 1	1	117.048136892	118.206062726	2172.7	3300.5
32	Spectrogram 1	1	121.587206161	123.856740795	118.7	688.6
33	Spectrogram 1	1	129.600052932	130.202174365	1365.3	3300.5
34	Spectrogram 1	1	131.545368333	132.379074933	154.3	403.7
35	Spectrogram 1	1	131.869587566	133.259098567	1436.6	4001.0
36	Spectrogram 1	1	133.814902967	135.574950235	676.7	4464.0
37	Spectrogram 1	1	137.612899702	139.882434337	142.5	486.8
38	Spectrogram 1	1	147.848964074	149.747962442	653.0	4048.5
39	Spectrogram 1	1	150.303766842	151.693277843	1424.7	4950.8
40	Spectrogram 1	1	154.426738270	156.511004771	95.0	510.5
41	Spectrogram 1	1	163.313933741	163.730787041	2160.8	3597.4
42	Spectrogram 1	1	164.981346941	166.509809042	1258.5	4084.1
43	Spectrogram 1	1	167.482466743	168.825660710	2137.0	4891.5
44	Spectrogram 1	1	170.770976111	173.225778879	154.3	1092.3
