Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	111.174352089	111.796622768	296.8	819.2
2	Spectrogram 1	1	114.449460926	115.300989223	284.9	1068.5
3	Spectrogram 1	1	130.087702007	130.742723774	261.2	1211.0
4	Spectrogram 1	1	133.886828258	134.705605467	273.1	1211.0
5	Spectrogram 1	1	154.068134811	154.788658755	391.8	1721.5
6	Spectrogram 1	1	158.096518681	158.915295890	249.3	1222.9
7	Spectrogram 1	1	161.404378606	161.993898197	237.4	1306.0
8	Spectrogram 1	1	164.155470030	164.613985267	154.3	546.1
9	Spectrogram 1	1	169.428395257	170.509181174	391.8	997.3
10	Spectrogram 1	1	179.286472857	180.760271834	320.6	1009.2
11	Spectrogram 1	1	183.347607815	184.330140466	534.3	1116.0
12	Spectrogram 1	1	186.827751761	187.417271351	284.9	1009.2
13	Spectrogram 1	1	189.709847537	190.102860598	225.6	937.9
14	Spectrogram 1	1	191.805917193	192.624694402	213.7	890.4
15	Spectrogram 1	1	193.639978142	194.426004263	130.6	617.4
16	Spectrogram 1	1	196.325567388	198.061375072	415.5	1389.1
17	Spectrogram 1	1	201.336483909	203.039540505	261.2	1163.5
18	Spectrogram 1	1	205.528623221	206.150893900	190.0	486.8
19	Spectrogram 1	1	208.132858361	208.951635571	178.1	653.0
20	Spectrogram 1	1	210.196176929	211.047705227	142.5	1092.3
21	Spectrogram 1	1	213.111023794	213.995303180	118.7	1175.4
22	Spectrogram 1	1	214.552071682	216.156875012	166.2	1092.3
23	Spectrogram 1	1	218.416700110	220.512769766	237.4	1626.5
24	Spectrogram 1	1	223.100105747	225.130673226	166.2	1543.4
25	Spectrogram 1	1	227.390498324	228.536786417	106.9	534.3
26	Spectrogram 1	1	230.258615634	231.208397197	190.0	641.1
27	Spectrogram 1	1	232.452938555	233.304466853	178.1	463.0
28	Spectrogram 1	1	234.090492973	235.498789773	71.2	498.6
29	Spectrogram 1	1	235.957305011	237.103593104	83.1	2695.0
30	Spectrogram 1	1	239.396169290	242.180011801	142.5	629.2
31	Spectrogram 1	1	244.046823838	246.142893494	106.9	1519.7
32	Spectrogram 1	1	248.206212062	249.745513215	95.0	498.6
33	Spectrogram 1	1	251.284814368	252.431102461	95.0	534.3
34	Spectrogram 1	1	253.544639466	254.559923206	95.0	641.1
35	Spectrogram 1	1	255.378700415	256.590490685	142.5	534.3
36	Spectrogram 1	1	257.147259187	258.064289661	95.0	320.6
37	Spectrogram 1	1	260.251238731	262.707570359	130.6	617.4
38	Spectrogram 1	1	265.294906341	266.932460759	261.2	546.1
39	Spectrogram 1	1	269.257788034	270.371325038	95.0	415.5
40	Spectrogram 1	1	272.238137075	273.482678434	83.1	403.7
41	Spectrogram 1	1	274.596215438	275.578748089	47.5	356.2
42	Spectrogram 1	1	276.299272033	277.478311215	83.1	427.4
43	Spectrogram 1	1	280.917175494	283.635515829	106.9	961.7
44	Spectrogram 1	1	285.731585484	287.565646433	213.7	617.4
