Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	3.890630670	5.592781588	190.0	569.9
2	Spectrogram 1	1	8.719181234	10.039216640	273.1	498.6
3	Spectrogram 1	1	11.949794201	12.679287452	771.7	902.3
4	Spectrogram 1	1	18.758397874	21.850059745	178.1	463.0
5	Spectrogram 1	1	27.095463595	28.658663418	724.2	926.1
6	Spectrogram 1	1	35.328315995	37.099942461	190.0	391.8
7	Spectrogram 1	1	49.871244877	51.677609117	190.0	391.8
8	Spectrogram 1	1	56.923012966	58.937803849	748.0	985.4
9	Spectrogram 1	1	64.773749854	66.059047486	225.6	415.5
10	Spectrogram 1	1	79.214381954	80.499679586	201.8	415.5
11	Spectrogram 1	1	95.923251171	97.694877637	201.8	368.0
12	Spectrogram 1	1	111.024033499	112.205117810	225.6	344.3
13	Spectrogram 1	1	125.718111834	127.350787204	190.0	344.3
14	Spectrogram 1	1	142.045281361	143.573743410	166.2	368.0
15	Spectrogram 1	1	171.670716653	172.191783261	463.0	676.7
16	Spectrogram 1	1	184.558430748	185.044759582	510.5	724.2
17	Spectrogram 1	1	187.858519263	188.726963609	178.1	819.2
18	Spectrogram 1	1	190.880705587	191.714412159	213.7	724.2
19	Spectrogram 1	1	198.584265925	199.279021402	2006.4	2291.4
20	Spectrogram 1	1	198.549528151	199.904301331	593.6	771.7
21	Spectrogram 1	1	203.030700977	203.794932001	486.8	914.2
22	Spectrogram 1	1	206.226576170	206.886593873	249.3	748.0
23	Spectrogram 1	1	208.519269243	209.387713589	249.3	866.7
24	Spectrogram 1	1	214.806806308	215.883677297	273.1	569.9
25	Spectrogram 1	1	218.662699205	219.322716908	748.0	878.6
26	Spectrogram 1	1	228.904600167	229.842520060	332.4	510.5
27	Spectrogram 1	1	232.968919706	233.802626278	261.2	474.9
28	Spectrogram 1	1	243.772367370	245.370304967	320.6	558.0
29	Spectrogram 1	1	248.739869029	249.990428888	284.9	474.9
30	Spectrogram 1	1	251.935744223	252.630499700	759.8	937.9
31	Spectrogram 1	1	254.818979451	255.826374893	771.7	902.3
32	Spectrogram 1	1	259.988878487	261.725767179	344.3	474.9
33	Spectrogram 1	1	277.809356467	278.469374170	284.9	486.8
34	Spectrogram 1	1	308.837895660	310.956899864	95.0	605.5
35	Spectrogram 1	1	313.180117390	314.604366118	213.7	498.6
36	Spectrogram 1	1	325.234124913	327.283653569	118.7	569.9
37	Spectrogram 1	1	329.888986607	331.035333144	154.3	486.8
38	Spectrogram 1	1	338.503954520	341.039812010	166.2	593.6
39	Spectrogram 1	1	343.439374204	344.863622932	273.1	522.4
40	Spectrogram 1	1	347.191053779	348.233186994	759.8	2053.9
41	Spectrogram 1	1	412.701426497	413.535133069	166.2	522.4
42	Spectrogram 1	1	431.494562144	432.293530943	154.3	451.2
43	Spectrogram 1	1	434.265344001	435.446428311	190.0	415.5
44	Spectrogram 1	1	436.696988170	437.808596932	95.0	332.4
