Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	12.060954668	12.616759031	771.7	1009.2
2	Spectrogram 1	1	23.927377810	25.011196317	213.7	391.8
3	Spectrogram 1	1	28.623924674	29.374260563	783.6	997.3
4	Spectrogram 1	1	37.918615292	39.419287071	261.2	451.2
5	Spectrogram 1	1	40.586476233	41.837036049	759.8	997.3
6	Spectrogram 1	1	42.642952374	43.949092627	771.7	1009.2
7	Spectrogram 1	1	52.647430901	53.814620063	225.6	415.5
8	Spectrogram 1	1	55.120760315	56.343529912	807.3	949.8
9	Spectrogram 1	1	66.852193702	67.908221991	225.6	415.5
10	Spectrogram 1	1	69.381103552	70.270390532	795.5	949.8
11	Spectrogram 1	1	71.131887294	71.910013402	831.1	1009.2
12	Spectrogram 1	1	92.193920951	93.416690549	225.6	427.4
13	Spectrogram 1	1	94.556089492	95.945600399	795.5	1009.2
14	Spectrogram 1	1	109.896289900	110.674416008	795.5	961.7
15	Spectrogram 1	1	119.288188893	120.594329145	237.4	463.0
16	Spectrogram 1	1	132.683074032	133.544570794	225.6	391.8
17	Spectrogram 1	1	144.569064856	146.292058380	213.7	439.3
18	Spectrogram 1	1	183.101039777	184.407180029	225.6	403.7
19	Spectrogram 1	1	205.437806468	206.660576065	201.8	415.5
20	Spectrogram 1	1	225.959503977	227.126693138	225.6	391.8
21	Spectrogram 1	1	241.749963059	242.750410912	308.7	474.9
22	Spectrogram 1	1	245.723964252	246.946733850	190.0	403.7
23	Spectrogram 1	1	263.190506394	264.218744465	201.8	439.3
24	Spectrogram 1	1	279.006998745	279.979656380	308.7	558.0
25	Spectrogram 1	1	281.924971649	282.647517320	308.7	510.5
26	Spectrogram 1	1	350.378812315	351.295889513	641.1	831.1
27	Spectrogram 1	1	354.714086343	355.658953759	308.7	510.5
