Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	188.296657242	189.251945996	195.6	440.2
2	Spectrogram 1	1	202.881390073	203.576145531	220.1	415.7
3	Spectrogram 1	1	216.747551088	217.992321283	207.9	501.3
4	Spectrogram 1	1	231.602075394	232.933690021	244.5	501.3
5	Spectrogram 1	1	246.235673293	247.538339776	269.0	452.4
6	Spectrogram 1	1	259.566675614	260.927238386	195.6	476.8
7	Spectrogram 1	1	272.477547874	274.156540231	244.5	452.4
8	Spectrogram 1	1	285.448529589	287.040677514	220.1	501.3
9	Spectrogram 1	1	298.040972265	299.198898028	207.9	452.4
10	Spectrogram 1	1	310.856422789	311.811711543	195.6	440.2
11	Spectrogram 1	1	322.778021598	324.225428802	220.1	403.5
12	Spectrogram 1	1	347.762458779	348.341421660	220.1	440.2
13	Spectrogram 1	1	372.513480651	373.700354558	220.1	427.9
