Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	4.353801136	6.345433570	132.3	1022.5
2	Spectrogram 1	1	8.476017104	9.726577005	204.5	457.1
3	Spectrogram 1	1	12.598233073	13.570890774	96.2	529.3
4	Spectrogram 1	1	15.516206175	16.442546842	60.1	505.2
5	Spectrogram 1	1	17.693106743	18.387862243	108.3	457.1
6	Spectrogram 1	1	23.158516679	24.779612846	144.4	1010.5
7	Spectrogram 1	1	26.956513414	28.392341448	180.4	505.2
8	Spectrogram 1	1	30.893461249	32.005070050	72.2	517.3
9	Spectrogram 1	1	33.857751384	34.969360185	72.2	409.0
10	Spectrogram 1	1	36.127286019	36.683090419	36.1	336.8
11	Spectrogram 1	1	41.268476721	43.676962456	84.2	1094.7
12	Spectrogram 1	1	45.575960824	46.641252591	192.5	445.1
13	Spectrogram 1	1	49.395031635	50.275055268	96.2	517.3
14	Spectrogram 1	1	52.405638803	53.285662437	108.3	469.1
15	Spectrogram 1	1	54.258320137	54.999392671	72.2	421.0
16	Spectrogram 1	1	59.723730073	61.576411408	96.2	1034.5
17	Spectrogram 1	1	63.892263076	64.957554843	180.4	469.1
18	Spectrogram 1	1	67.736576844	68.523966411	96.2	505.2
19	Spectrogram 1	1	70.700866979	71.441939513	84.2	445.1
20	Spectrogram 1	1	72.414597213	73.201986780	84.2	384.9
21	Spectrogram 1	1	77.787373083	79.779005517	120.3	1058.6
22	Spectrogram 1	1	81.863272018	83.206465986	192.5	517.3
23	Spectrogram 1	1	85.679409714	86.559433347	120.3	469.1
24	Spectrogram 1	1	88.597382815	89.477406449	72.2	433.1
25	Spectrogram 1	1	90.496381183	91.191136683	84.2	240.6
26	Spectrogram 1	1	95.405986719	97.443936186	60.1	986.4
27	Spectrogram 1	1	99.203983454	100.639811488	168.4	505.2
28	Spectrogram 1	1	103.094614256	104.113588990	96.2	481.2
29	Spectrogram 1	1	106.244172524	106.985245058	108.3	397.0
30	Spectrogram 1	1	108.004219792	108.791609359	120.3	445.1
31	Spectrogram 1	1	113.191727528	115.183359962	156.4	1070.6
32	Spectrogram 1	1	117.267626463	118.425552297	204.5	457.1
33	Spectrogram 1	1	121.065623199	122.223549033	96.2	433.1
34	Spectrogram 1	1	124.122547400	125.048888067	120.3	433.1
35	Spectrogram 1	1	125.882594668	126.716301268	120.3	312.8
36	Spectrogram 1	1	131.114428212	133.430279880	144.4	986.4
37	Spectrogram 1	1	135.329278248	136.718789248	132.3	457.1
38	Spectrogram 1	1	139.451494216	140.238883784	132.3	433.1
39	Spectrogram 1	1	142.415784351	143.295807985	120.3	457.1
40	Spectrogram 1	1	144.361099752	145.194806353	132.3	481.2
41	Spectrogram 1	1	149.131754188	151.030752556	180.4	1010.5
42	Spectrogram 1	1	153.392921257	154.411895991	168.4	842.1
43	Spectrogram 1	1	157.005649859	157.978307559	132.3	457.1
44	Spectrogram 1	1	160.155208127	160.896280661	60.1	553.4
45	Spectrogram 1	1	161.776304295	162.702644962	120.3	445.1
46	Spectrogram 1	1	167.056446097	168.770176332	144.4	1082.6
47	Spectrogram 1	1	171.127425558	172.609570625	180.4	481.2
48	Spectrogram 1	1	175.018056360	176.129665160	120.3	457.1
49	Spectrogram 1	1	178.260248695	179.279223429	132.3	433.1
50	Spectrogram 1	1	180.437149263	181.317172896	108.3	529.3
51	Spectrogram 1	1	185.717291065	187.431021300	132.3	998.4
52	Spectrogram 1	1	189.561604834	191.090066935	168.4	493.2
53	Spectrogram 1	1	193.869088936	194.702795537	108.3	457.1
54	Spectrogram 1	1	196.787062038	197.713402705	84.2	312.8
55	Spectrogram 1	1	198.732377439	199.797669206	84.2	300.7
56	Spectrogram 1	1	204.058836275	206.050468709	144.4	1058.6
57	Spectrogram 1	1	208.291638406	209.588515340	180.4	445.1
58	Spectrogram 1	1	212.274903275	213.432829108	108.3	481.2
59	Spectrogram 1	1	215.331827476	216.443436277	108.3	481.2
60	Spectrogram 1	1	218.342434644	219.592994545	108.3	360.9
61	Spectrogram 1	1	223.761527547	225.706842948	96.2	842.1
62	Spectrogram 1	1	227.837426483	229.180620450	204.5	469.1
63	Spectrogram 1	1	232.052276518	233.024934219	48.1	457.1
64	Spectrogram 1	1	235.016566653	236.035541387	132.3	505.2
65	Spectrogram 1	1	236.961882054	237.980856788	120.3	469.1
66	Spectrogram 1	1	242.288340890	243.816802991	96.2	1034.5
67	Spectrogram 1	1	246.132654659	247.336897526	204.5	433.1
68	Spectrogram 1	1	250.319331054	251.153037654	120.3	481.2
69	Spectrogram 1	1	253.515206355	254.302595923	120.3	457.1
70	Spectrogram 1	1	255.460521756	256.340545390	108.3	529.3
71	Spectrogram 1	1	260.925931693	262.500710827	144.4	1010.5
72	Spectrogram 1	1	264.723928428	265.974488329	216.5	781.9
73	Spectrogram 1	1	268.892461430	269.772485064	132.3	457.1
74	Spectrogram 1	1	272.042019698	272.875726299	108.3	445.1
75	Spectrogram 1	1	273.941018066	275.006309833	120.3	457.1
76	Spectrogram 1	1	279.313793935	281.120158236	108.3	986.4
77	Spectrogram 1	1	283.621278038	284.686569805	228.6	469.1
78	Spectrogram 1	1	287.738574531	288.572281132	96.2	505.2
79	Spectrogram 1	1	290.656547633	291.675522367	132.3	445.1
80	Spectrogram 1	1	292.648180067	293.713471834	84.2	228.6
81	Spectrogram 1	1	298.113590003	299.966271338	120.3	962.3
82	Spectrogram 1	1	302.467391139	303.486365873	168.4	469.1
83	Spectrogram 1	1	306.126436774	307.376996675	60.1	421.0
84	Spectrogram 1	1	309.414946143	310.433920876	120.3	421.0
85	Spectrogram 1	1	311.684480777	312.379236278	108.3	384.9
86	Spectrogram 1	1	316.733037413	318.585718747	120.3	1010.5
87	Spectrogram 1	1	320.901570415	322.244764383	180.4	469.1
88	Spectrogram 1	1	324.830479228	325.803136928	132.3	397.0
89	Spectrogram 1	1	328.026354530	328.860061130	120.3	409.0
90	Spectrogram 1	1	329.832718831	330.944327631	108.3	397.0
91	Spectrogram 1	1	335.251811733	337.011859001	132.3	1034.5
92	Spectrogram 1	1	339.466661769	340.485636503	204.5	433.1
93	Spectrogram 1	1	343.172024438	344.144682138	108.3	384.9
94	Spectrogram 1	1	346.599484906	347.386874473	108.3	445.1
95	Spectrogram 1	1	348.498483274	349.471140974	96.2	300.7
96	Spectrogram 1	1	353.871259143	355.446038277	120.3	1022.5
97	Spectrogram 1	1	357.452885854	358.842396855	180.4	505.2
98	Spectrogram 1	1	361.714052923	362.547759524	96.2	493.2
99	Spectrogram 1	1	364.770977125	365.604683725	96.2	252.6
100	Spectrogram 1	1	366.901560659	367.642633193	96.2	264.6
101	Spectrogram 1	1	372.228019495	373.941749730	180.4	806.0
102	Spectrogram 1	1	376.442869531	377.554478331	216.5	481.2
103	Spectrogram 1	1	380.148232199	381.028255833	96.2	445.1
104	Spectrogram 1	1	383.251473434	384.038863001	132.3	300.7
