Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	4.945414344	6.943230735	71.2	332.4
2	Spectrogram 1	1	10.578601544	11.986898344	201.8	1864.0
3	Spectrogram 1	1	12.969430995	14.279474530	201.8	439.3
4	Spectrogram 1	1	24.235805395	25.578600018	95.0	403.7
5	Spectrogram 1	1	24.497814102	25.742355460	1448.4	2184.5
6	Spectrogram 1	1	29.705237153	31.277289395	237.4	522.4
7	Spectrogram 1	1	32.640749101	34.016294813	1365.3	2422.0
8	Spectrogram 1	1	34.736818757	35.915857938	1389.1	2611.9
9	Spectrogram 1	1	37.422408003	38.110180859	1377.2	2528.8
10	Spectrogram 1	1	38.863455892	40.009743985	664.9	1187.2
11	Spectrogram 1	1	41.057778813	41.614547315	605.5	2291.4
12	Spectrogram 1	1	42.695333231	44.005376766	783.6	1211.0
13	Spectrogram 1	1	45.642931185	48.721533491	71.2	724.2
14	Spectrogram 1	1	50.850354236	53.175681510	59.4	546.1
15	Spectrogram 1	1	56.735342349	57.226608675	973.5	1234.7
16	Spectrogram 1	1	57.979883708	58.831412005	890.4	2374.5
17	Spectrogram 1	1	60.567219689	61.451499075	902.3	2457.6
18	Spectrogram 1	1	62.237525196	62.990800228	878.6	2362.6
19	Spectrogram 1	1	66.200406889	69.737524433	225.6	997.3
20	Spectrogram 1	1	71.899096265	73.667655037	118.7	1044.8
21	Spectrogram 1	1	75.174205103	75.829226870	617.4	2018.3
22	Spectrogram 1	1	78.383811763	78.907829177	605.5	2327.0
23	Spectrogram 1	1	81.298658628	81.920929307	712.3	2327.0
24	Spectrogram 1	1	82.968964135	83.885994609	842.9	1211.0
25	Spectrogram 1	1	85.621802293	86.571583856	795.5	2303.3
26	Spectrogram 1	1	88.644353483	91.264440553	118.7	700.5
27	Spectrogram 1	1	93.917278711	95.194571157	166.2	997.3
28	Spectrogram 1	1	97.519898432	98.600684348	106.9	368.0
29	Spectrogram 1	1	99.877976795	101.450029036	130.6	391.8
30	Spectrogram 1	1	102.629068218	103.251338897	130.6	451.2
31	Spectrogram 1	1	104.561382432	105.609417260	106.9	261.2
32	Spectrogram 1	1	106.526447734	107.312473855	106.9	629.2
33	Spectrogram 1	1	109.474045687	112.061381669	95.0	1056.6
34	Spectrogram 1	1	114.615966562	116.155267715	213.7	593.6
35	Spectrogram 1	1	118.892399671	119.809430145	130.6	1092.3
36	Spectrogram 1	1	121.774495447	122.396766127	130.6	439.3
37	Spectrogram 1	1	123.641307485	124.558337959	71.2	415.5
38	Spectrogram 1	1	125.344364080	126.392398908	95.0	308.7
39	Spectrogram 1	1	127.014669587	128.226459857	59.4	344.3
40	Spectrogram 1	1	128.586721829	129.602005568	47.5	213.7
41	Spectrogram 1	1	131.960083931	134.842179708	71.2	771.7
42	Spectrogram 1	1	137.102004805	138.608554870	249.3	593.6
43	Spectrogram 1	1	138.904311396	140.312608196	225.6	379.9
44	Spectrogram 1	1	141.065883229	141.982913703	83.1	296.8
45	Spectrogram 1	1	144.078983359	144.996013833	95.0	296.8
46	Spectrogram 1	1	146.142301926	146.731821517	95.0	249.3
47	Spectrogram 1	1	147.616100903	148.958895526	71.2	273.1
48	Spectrogram 1	1	154.199069666	156.524396940	118.7	546.1
49	Spectrogram 1	1	158.867569605	160.636128377	201.8	546.1
50	Spectrogram 1	1	163.452721977	164.369752451	95.0	284.9
51	Spectrogram 1	1	166.629577549	167.448354758	95.0	308.7
52	Spectrogram 1	1	168.594642851	169.708179856	71.2	261.2
53	Spectrogram 1	1	175.505122497	178.092458479	106.9	1044.8
54	Spectrogram 1	1	180.090344368	181.924405317	213.7	593.6
55	Spectrogram 1	1	184.216981503	185.396020684	59.4	451.2
56	Spectrogram 1	1	187.819601224	188.605627345	71.2	320.6
57	Spectrogram 1	1	189.620911084	190.406937205	106.9	344.3
58	Spectrogram 1	1	191.487723121	192.306500331	95.0	296.8
59	Spectrogram 1	1	193.354535159	194.206063456	106.9	284.9
60	Spectrogram 1	1	194.861085224	195.679862433	71.2	237.4
61	Spectrogram 1	1	197.808683177	201.444053986	130.6	771.7
62	Spectrogram 1	1	202.590342079	204.457154117	106.9	558.0
63	Spectrogram 1	1	206.889244235	207.642519268	118.7	320.6
64	Spectrogram 1	1	209.935095454	210.721121575	95.0	391.8
65	Spectrogram 1	1	211.834658579	212.555182523	83.1	273.1
66	Spectrogram 1	1	213.766972793	214.520247826	71.2	261.2
67	Spectrogram 1	1	215.240771770	216.354308774	23.7	261.2
68	Spectrogram 1	1	218.974395844	221.332474207	154.3	629.2
69	Spectrogram 1	1	223.854308011	225.753871137	213.7	605.5
70	Spectrogram 1	1	228.308456030	229.061731063	95.0	296.8
71	Spectrogram 1	1	231.681818132	232.533346430	83.1	391.8
72	Spectrogram 1	1	234.400158467	235.022429146	95.0	284.9
73	Spectrogram 1	1	235.972210709	236.856490095	95.0	261.2
74	Spectrogram 1	1	237.549971836	238.630757752	71.2	284.9
75	Spectrogram 1	1	241.283595910	243.936434068	130.6	653.0
76	Spectrogram 1	1	245.967001547	247.997569026	178.1	629.2
77	Spectrogram 1	1	250.519402831	251.600188747	59.4	344.3
78	Spectrogram 1	1	254.056520375	254.908048673	95.0	284.9
79	Spectrogram 1	1	256.087087854	257.331629212	71.2	237.4
80	Spectrogram 1	1	258.346912952	259.231192338	83.1	237.4
81	Spectrogram 1	1	259.787960840	260.737742403	95.0	237.4
