Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	2.084266430	3.439039610	249.3	486.8
2	Spectrogram 1	1	8.753919008	9.518150032	653.0	878.6
3	Spectrogram 1	1	10.456069926	13.304567381	700.5	926.1
4	Spectrogram 1	1	19.626842220	21.155304269	237.4	474.9
5	Spectrogram 1	1	23.135357378	24.142752819	700.5	866.7
6	Spectrogram 1	1	25.254361582	26.227019249	700.5	926.1
7	Spectrogram 1	1	34.731744573	35.878091110	237.4	427.4
8	Spectrogram 1	1	50.120578385	51.475351564	261.2	415.5
9	Spectrogram 1	1	82.781664072	84.066961704	225.6	451.2
10	Spectrogram 1	1	85.977539265	86.776508063	486.8	712.3
11	Spectrogram 1	1	94.870409368	95.843067036	213.7	748.0
12	Spectrogram 1	1	98.483137847	99.560008836	261.2	451.2
13	Spectrogram 1	1	110.849785334	112.447722931	320.6	866.7
14	Spectrogram 1	1	115.261482612	116.581518018	201.8	451.2
15	Spectrogram 1	1	127.214175769	128.429997854	296.8	546.1
16	Spectrogram 1	1	131.486921952	132.529055167	213.7	415.5
17	Spectrogram 1	1	143.228289510	144.930440428	308.7	451.2
18	Spectrogram 1	1	147.535773466	148.438955586	237.4	391.8
19	Spectrogram 1	1	159.388516800	160.326436694	261.2	451.2
20	Spectrogram 1	1	179.397474532	180.682772164	320.6	997.3
21	Spectrogram 1	1	319.693507125	320.457738150	522.4	712.3
22	Spectrogram 1	1	326.015781964	326.849488536	261.2	997.3
23	Spectrogram 1	1	329.176919384	329.836937087	320.6	914.2
24	Spectrogram 1	1	339.841415953	340.848811394	296.8	736.1
25	Spectrogram 1	1	342.898340050	343.836259944	284.9	724.2
26	Spectrogram 1	1	346.976123661	347.914043555	225.6	451.2
27	Spectrogram 1	1	353.784727334	354.792122775	368.0	819.2
28	Spectrogram 1	1	356.424798145	357.327980265	166.2	724.2
29	Spectrogram 1	1	360.350166589	361.878628638	178.1	474.9
30	Spectrogram 1	1	363.302877366	364.622912772	831.1	1068.5
31	Spectrogram 1	1	377.239916323	378.351525086	296.8	890.4
32	Spectrogram 1	1	380.262102647	380.887382576	819.2	1032.9
33	Spectrogram 1	1	383.596928936	384.361159960	842.9	1092.3
34	Spectrogram 1	1	388.668643917	389.328661620	1163.5	1270.4
35	Spectrogram 1	1	393.149816742	393.879309993	284.9	522.4
36	Spectrogram 1	1	405.234714363	406.589487542	178.1	581.8
37	Spectrogram 1	1	410.063264926	411.035922594	190.0	379.9
38	Spectrogram 1	1	424.597004182	425.430710755	795.5	1056.6
39	Spectrogram 1	1	424.944381921	426.055990684	249.3	344.3
40	Spectrogram 1	1	440.051322393	441.232406703	474.9	688.6
