Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	1.910577509	2.779021832	287.9	815.6
2	Spectrogram 1	1	4.631703053	5.963317681	179.9	731.6
3	Spectrogram 1	1	8.076532199	9.437094971	179.9	803.6
4	Spectrogram 1	1	10.739761454	12.274013091	143.9	839.6
5	Spectrogram 1	1	12.968768549	14.966190490	179.9	923.5
6	Spectrogram 1	1	15.631997804	16.847819855	131.9	1007.5
7	Spectrogram 1	1	18.642604788	19.018930662	347.8	1943.1
8	Spectrogram 1	1	22.955878257	23.621685571	347.8	1931.1
9	Spectrogram 1	1	25.937537097	26.574396267	311.8	875.6
10	Spectrogram 1	1	29.006040370	30.106069845	299.9	983.5
11	Spectrogram 1	1	32.243208118	33.806407898	143.9	947.5
12	Spectrogram 1	1	36.267000145	37.338081476	107.9	743.6
13	Spectrogram 1	1	37.888096214	40.377636605	227.9	971.5
14	Spectrogram 1	1	41.072392063	42.404006691	263.9	911.6
15	Spectrogram 1	1	45.704095116	46.340954286	419.8	815.6
16	Spectrogram 1	1	48.888390965	49.612094567	395.8	935.5
17	Spectrogram 1	1	51.457921243	52.152676701	395.8	899.6
18	Spectrogram 1	1	61.502927239	64.310897215	263.9	755.6
19	Spectrogram 1	1	65.439874834	66.105682148	419.8	2350.9
20	Spectrogram 1	1	70.947695435	71.497710173	407.8	959.5
21	Spectrogram 1	1	73.553028403	74.363576437	407.8	851.6
22	Spectrogram 1	1	76.158361370	77.229442701	1235.4	3814.1
23	Spectrogram 1	1	84.669115730	86.232315510	335.8	4425.8
24	Spectrogram 1	1	88.258685596	89.329766927	323.8	4114.0
25	Spectrogram 1	1	91.629726607	92.237637632	263.9	1199.4
26	Spectrogram 1	1	93.135030099	94.669281735	455.8	2806.6
27	Spectrogram 1	1	96.145637083	96.695651821	599.7	1667.2
28	Spectrogram 1	1	97.390407279	97.998318305	1487.3	2063.0
29	Spectrogram 1	1	99.040451492	99.648362517	1367.3	1727.2
30	Spectrogram 1	1	101.819473323	103.295828671	239.9	2926.6
