Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	32.053271765	32.921716087	281.2	538.0
2	Spectrogram 1	1	77.263648274	78.537366614	220.1	464.6
3	Spectrogram 1	1	90.137126811	91.150311854	146.7	403.5
4	Spectrogram 1	1	101.947969596	103.511169376	183.4	452.4
5	Spectrogram 1	1	116.675839949	117.775869424	220.1	452.4
6	Spectrogram 1	1	146.997836139	148.126813759	232.3	464.6
7	Spectrogram 1	1	160.227137985	161.414011892	220.1	464.6
8	Spectrogram 1	1	173.780706402	175.314958039	256.8	452.4
9	Spectrogram 1	1	177.051846684	178.151876159	244.5	403.5
10	Spectrogram 1	1	187.357385977	188.602156172	134.5	440.2
11	Spectrogram 1	1	203.301305339	204.517127391	244.5	489.1
12	Spectrogram 1	1	230.462355959	231.533437290	232.3	391.3
13	Spectrogram 1	1	244.125879965	245.254857585	171.2	427.9
14	Spectrogram 1	1	261.594900183	262.579137082	207.9	379.0
