Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	1.922156884	2.501119801	415.7	758.1
2	Spectrogram 1	1	4.376959652	5.048556636	550.2	709.2
3	Spectrogram 1	1	8.174956388	9.193931121	269.0	513.5
4	Spectrogram 1	1	23.621687012	24.941722463	195.6	452.4
5	Spectrogram 1	1	38.960722805	39.655478305	195.6	427.9
6	Spectrogram 1	1	240.760511412	241.478425429	232.3	415.7
7	Spectrogram 1	1	273.072409655	275.087200606	244.5	550.2
8	Spectrogram 1	1	286.574977615	288.937146316	220.1	525.8
9	Spectrogram 1	1	299.397850642	300.810520159	122.3	391.3
10	Spectrogram 1	1	315.924932336	317.569187020	232.3	501.3
11	Spectrogram 1	1	326.349744252	328.017157453	244.5	489.1
12	Spectrogram 1	1	332.023580838	332.857287439	281.2	452.4
13	Spectrogram 1	1	382.091133567	382.785889067	293.4	770.3
14	Spectrogram 1	1	386.143873986	386.931263553	305.7	513.5
15	Spectrogram 1	1	392.860959215	393.393605099	525.8	745.8
16	Spectrogram 1	1	395.431554567	396.265261167	501.3	758.1
17	Spectrogram 1	1	402.888596937	404.046522771	171.2	440.2
18	Spectrogram 1	1	405.876045589	406.408691472	403.5	684.7
19	Spectrogram 1	1	408.168738740	409.210871990	256.8	696.9
20	Spectrogram 1	1	412.104530042	413.864577310	256.8	501.3
21	Spectrogram 1	1	424.448019432	425.652262299	281.2	476.8
22	Spectrogram 1	1	427.250199950	428.199699134	1027.1	1198.2
23	Spectrogram 1	1	430.038491308	430.918514942	232.3	464.6
24	Spectrogram 1	1	437.773435878	439.348215013	134.5	464.6
25	Spectrogram 1	1	441.918810364	442.868309548	207.9	403.5
26	Spectrogram 1	1	448.060432025	448.917297142	207.9	452.4
27	Spectrogram 1	1	450.839454026	452.414233160	220.1	464.6
28	Spectrogram 1	1	454.984828512	456.050120279	232.3	403.5
29	Spectrogram 1	1	464.582877775	466.041864325	146.7	403.5
30	Spectrogram 1	1	472.188140602	474.851370020	330.1	586.9
31	Spectrogram 1	1	477.421965371	478.718842305	220.1	464.6
32	Spectrogram 1	1	481.845242057	482.655790140	146.7	366.8
33	Spectrogram 1	1	485.133751425	485.620080275	232.3	415.7
34	Spectrogram 1	1	487.449603093	489.070699260	244.5	501.3
35	Spectrogram 1	1	496.342470966	499.052017417	171.2	623.6
36	Spectrogram 1	1	501.298393535	502.687904536	171.2	440.2
